locus_tag,product,tier,predicted_call,confidence,evidence,measured_essential,ess_score,noness_score,conservation,n_paralogs,gene_len_aa,leading,mobile_dist_kb,n_sisters,max_sisters,ovote_ess,ovote_non,cross_validated
RPSI07_RS05615,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2756492371039462,0.7025872812478339,0.0857142857142857,10.0,442,1,26.93,3,3,85,297,True
RPSI07_RS05620,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1467925321464857,0.8454819883208976,0.0,1.0,515,1,25.1,3,3,0,88,True
RPSI07_RS05625,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_strong|N_long_lagging|N_ortho,0,0.1576847689804084,0.8461253037343721,0.0,0.0,469,0,22.98,0,3,0,46,True
RPSI07_RS05630,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2092448123280718,0.7869965858317952,0.0,0.0,239,1,21.9,3,3,0,4,True
RPSI07_RS05635,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2222582316633192,0.8187210794160448,0.0,0.0,194,1,21.25,3,3,0,3,True
RPSI07_RS05640,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1855652747761217,0.7986794934634539,0.0,0.0,325,1,20.14,3,3,0,25,True
RPSI07_RS05645,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1858439211874286,0.8281145410355054,0.0,0.0,348,0,18.76,3,3,0,3,True
RPSI07_RS05650,,UNRESOLVED,unknown,0,N_redundancy,0,0.7045059584102458,0.24216845375958213,0.4054054054054054,14.0,273,0,17.68,3,3,280,342,False
RPSI07_RS05655,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2939262567258511,0.6767374238253351,0.0625,0.0,127,1,17.02,3,3,3,23,True
RPSI07_RS05660,,UNRESOLVED,unknown,0,E_geometry,1,0.4956710207941481,0.43600233121948767,0.2727272727272727,3.0,217,1,16.39,3,3,25,31,False
RPSI07_RS05665,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,0,0.3592304020500781,0.5709253943302891,0.1951219512195122,6.0,405,1,15.38,3,3,41,178,True
RPSI07_RS05670,,UNRESOLVED,unknown,0,E_geometry,1,0.4925194791512788,0.41191889322510855,0.2727272727272727,3.0,222,1,14.45,3,3,25,31,False
RPSI07_RS05675,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7027951321561501,0.2042095887436903,0.5,0.0,222,1,13.78,3,3,1,5,False
RPSI07_RS05680,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,0,0.9614529384362738,0.02120110669957369,0.6097560975609756,61.0,311,0,12.88,3,3,1653,605,True
RPSI07_RS05690,,CONFIDENT_NONESSENTIAL,non-essential,5,N_score|N_pangenome_some|N_mobile|N_long_lagging|N_ortho,0,0.002597471187945,0.9993500512836849,0.0,0.0,2973,0,4.76,2,3,0,2,True
RPSI07_RS05695,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|N_mobile|F_core_redundant,0,0.959316876573834,0.019179578061242545,0.6097560975609756,61.0,307,1,1.45,3,3,1653,605,True
RPSI07_RS05700,,UNRESOLVED,unknown,0,N_mobile,1,0.3769983163897744,0.6375191564466575,0.1470588235294117,3.0,192,0,2.39,3,3,14,62,True
RPSI07_RS05705,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_mobile|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0750882457119205,0.9469869957212265,0.0,0.0,944,0,4.57,3,3,0,3,True
RPSI07_RS05710,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2148963243615,0.8127396519681773,0.0606060606060606,1.0,405,0,6.87,3,3,3,59,True
RPSI07_RS05715,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2281235921846777,0.8227244161285204,0.0,0.0,187,0,8.02,3,3,2,5,False
RPSI07_RS05720,,CONDITIONAL_SUSPECT,unknown,0,N_score|N_long_lagging|P_conditional,0,0.2592712794447271,0.7331643937076759,0.1388888888888889,1.0,463,0,9.02,3,3,9,52,True
RPSI07_RS05725,,UNRESOLVED,unknown,0,,0,0.3882538785434833,0.5938333706371249,0.2285714285714285,1.0,344,0,10.22,3,3,16,44,True
RPSI07_RS05730,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3356252975627581,0.5580404281202432,0.1764705882352941,2.0,339,1,11.24,3,3,21,56,True
RPSI07_RS05735,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.95665446931025,0.01924713205422587,1.0,0.0,214,0,12.19,3,3,3,3,False
RPSI07_RS05740,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2383057398817141,0.7855016977495489,0.0,0.0,159,0,12.98,3,3,0,3,True
RPSI07_RS05745,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.2082629095106957,0.7513632614979567,0.0,1.0,280,0,13.74,3,3,0,35,True
RPSI07_RS05750,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2801722271541116,0.6447340446104941,0.1333333333333333,0.0,373,0,14.72,3,3,3,22,True
RPSI07_RS05755,,UNRESOLVED,unknown,0,E_geometry,0,0.5754047085894252,0.36754420287718925,0.3333333333333333,0.0,128,1,15.5,3,3,1,5,False
RPSI07_RS05760,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.242495894188554,0.7060367226273492,0.0,0.0,148,0,16.15,3,3,0,6,True
RPSI07_RS05765,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1916126089034192,0.8083785322042772,0.0,0.0,302,1,16.84,3,3,0,6,True
RPSI07_RS05770,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9650611982660288,0.01715042796252424,1.0,0.0,89,0,17.62,3,3,6,1,True
RPSI07_RS05775,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_conditional,0,0.1710113540880984,0.8271861630017839,0.0,2.0,449,0,18.43,3,3,0,36,True
RPSI07_RS05780,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1998798182248505,0.7829474013727517,0.0,0.0,299,0,19.63,3,3,0,17,True
RPSI07_RS05785,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1824227443641993,0.7878719995329416,0.0256410256410256,6.0,523,1,20.87,3,3,12,218,True
RPSI07_RS05790,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.960352728637017,0.018316543069869223,0.6097560975609756,61.0,317,1,22.22,3,3,1653,605,True
RPSI07_RS05795,,UNRESOLVED,unknown,0,,0,0.3469367020042371,0.6081654539824148,0.1290322580645161,1.0,209,0,23.15,3,3,10,58,True
RPSI07_RS05805,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1820687303869866,0.8053360948896127,0.0,0.0,349,1,25.09,3,3,0,4,True
RPSI07_RS05810,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,1,0.2727010160064334,0.768808895420064,0.0,0.0,69,0,26.08,3,3,2,1,False
RPSI07_RS05815,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2578335768193716,0.7504110783280742,0.0,0.0,114,0,26.63,3,3,0,3,True
RPSI07_RS05820,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1453947814076595,0.8854227335815124,0.0,0.0,537,0,27.95,3,3,0,3,True
RPSI07_RS05825,,UNRESOLVED,unknown,0,,0,0.3508283203323075,0.6320709533007206,0.1351351351351351,3.0,261,0,29.23,3,3,13,92,True
RPSI07_RS05830,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2553031725444604,0.7305011614791785,0.0975609756097561,11.0,563,1,30.46,3,3,71,375,True
RPSI07_RS05835,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2339358536790516,0.6968289629647285,0.0,0.0,170,1,31.68,3,3,0,3,True
RPSI07_RS05840,,CONFIDENT_ESSENTIAL,essential,3,E_score|E_cons_core|E_geometry|F_core_redundant,0,0.9625632509170482,0.018349285290746222,0.6097560975609756,61.0,295,1,32.58,3,3,1653,605,True
RPSI07_RS05845,,UNRESOLVED,unknown,0,,0,0.3724776965016223,0.5686783300337553,0.1666666666666666,1.0,253,0,33.52,3,3,10,45,True
RPSI07_RS05865,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1785600326742679,0.8359309836695905,0.0,0.0,394,0,28.67,3,3,0,6,True
RPSI07_RS05870,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1559893084394316,0.8607104346534737,0.0,0.0,488,0,27.07,3,3,0,3,True
RPSI07_RS05875,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2588616929130924,0.7092107520763714,0.0,0.0,111,0,26.09,3,3,0,24,True
RPSI07_RS05880,,UNRESOLVED,unknown,0,E_cons_core,1,0.7739224841070653,0.15628090449850052,0.7435897435897436,2.0,711,0,24.79,3,3,60,23,False
RPSI07_RS05885,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1574978567046053,0.8578835809493558,0.0,5.0,548,1,22.83,3,3,6,58,True
RPSI07_RS05890,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.0386761708142196,0.9754843625304545,0.0,0.0,1355,1,19.9,1,3,0,1,True
RPSI07_RS05895,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.1875285508873311,0.8110332384773791,0.0256410256410256,6.0,502,1,16.75,3,3,12,218,True
RPSI07_RS05900,,UNRESOLVED,unknown,0,,0,0.4368501461701629,0.5256477887484184,0.3243243243243243,0.0,462,0,15.18,3,3,23,49,False
RPSI07_RS05905,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2391225166698412,0.7814756991138803,0.0,1.0,156,1,14.07,3,3,0,36,True
RPSI07_RS05910,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0565915479388982,0.9675519613522042,0.0,0.0,1112,1,12.16,3,3,0,3,True
RPSI07_RS05915,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2210597152953828,0.805568731141336,0.0,0.0,193,1,10.21,3,3,0,3,True
RPSI07_RS05920,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho,0,0.2208173190329229,0.8163179754916531,0.0,3.0,251,1,9.55,3,3,0,35,True
RPSI07_RS05925,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2247066734124724,0.7923671327842979,0.0,0.0,179,1,8.9,3,3,0,4,True
RPSI07_RS05930,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2127241700909964,0.8165408914105742,0.0,0.0,220,1,8.31,3,3,0,3,True
RPSI07_RS05940,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,1,0.2513571511092378,0.8050230692907574,0.0,0.0,116,0,6.97,3,3,0,3,False
RPSI07_RS05945,,UNRESOLVED,unknown,0,E_geometry,0,0.4764685947150346,0.3670302465787633,0.25,0.0,141,1,6.06,3,3,1,7,False
RPSI07_RS05950,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_some,0,0.2598293835495467,0.7128428437373912,0.0,0.0,62,1,5.76,1,3,0,1,True
RPSI07_RS05955,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_mobile|N_ortho|P_rogue,0,0.1464522423330707,0.8423050308455368,0.0,0.0,483,1,4.95,3,3,0,5,True
RPSI07_RS05960,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.1779750511631704,0.8245305312016598,0.0,0.0,345,1,3.63,3,3,0,6,True
RPSI07_RS05965,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.23750865463623,0.7684581983469397,0.0,0.0,130,1,2.87,3,3,0,16,True
RPSI07_RS05975,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.2880350437179318,0.7256104897285351,0.0666666666666666,13.0,420,0,1.02,3,3,25,246,True
RPSI07_RS05980,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_mobile|N_ortho,0,0.1983627779859396,0.8036944457789983,0.0,0.0,290,0,2.14,2,3,0,2,True
RPSI07_RS05985,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_mobile,0,0.2428191937479685,0.7622199003300189,0.0344827586206896,5.0,323,0,3.05,3,3,20,124,True
RPSI07_RS05990,,UNRESOLVED,unknown,0,N_redundancy|N_mobile,1,0.5968093422781184,0.32723096625321246,0.3571428571428571,5.0,250,0,3.91,3,3,79,82,False
RPSI07_RS05995,,UNRESOLVED,unknown,0,N_redundancy|N_mobile,0,0.6985773219150444,0.19955311612164975,0.425,9.0,237,0,4.63,3,3,257,131,False
RPSI07_RS06000,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1432676181055033,0.8731608179904468,0.0,0.0,526,0,5.93,3,3,1,9,False
RPSI07_RS06005,,ROGUE_SUSPECT,unknown,0,N_score|N_long_lagging|P_rogue|P_conditional,0,0.1403377514688403,0.8344063132583674,0.0,0.0,541,0,7.55,3,3,1,5,False
RPSI07_RS06010,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2150559370696188,0.757054004312203,0.0,1.0,232,1,8.74,3,3,2,71,True
RPSI07_RS06015,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.2508847095637068,0.7617366186681934,0.0,0.0,121,0,9.42,3,3,1,9,True
RPSI07_RS06020,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.7987421353301043,0.18355296257029768,0.5588235294117647,8.0,228,1,10.13,3,3,243,143,False
RPSI07_RS06025,,UNRESOLVED,unknown,0,E_geometry,0,0.3888884843355189,0.5746688170976683,0.1739130434782608,1.0,185,1,11.15,3,3,6,29,True
RPSI07_RS06030,,UNRESOLVED,unknown,0,E_geometry,0,0.3621208384230986,0.6084527889283246,0.2,0.0,301,1,11.88,3,3,1,7,True
RPSI07_RS06035,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1704255488851173,0.8227881230779153,0.0,0.0,388,1,12.92,3,3,0,4,True
RPSI07_RS06040,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1081179736055572,0.8941637944226434,0.0,0.0,701,1,14.55,3,3,0,4,True
RPSI07_RS06045,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.0667472947429429,0.9518100231174237,0.0,0.0,1016,1,16.96,3,3,0,3,True
RPSI07_RS06050,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2197067389897075,0.8139530456394096,0.0,0.0,231,0,14.93,3,3,0,7,True
RPSI07_RS06055,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.122451819407741,0.91931902411248,0.0,0.0,644,0,13.55,3,3,0,5,True
RPSI07_RS06060,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.0064042373642516,0.9979746344343249,0.0,0.0,2452,0,8.04,3,3,0,3,True
RPSI07_RS06065,,CONFIDENT_NONESSENTIAL,non-essential,3,E_geometry|N_score|N_mobile|N_ortho|P_rogue,0,0.2306225684280189,0.8119301530870363,0.0,0.0,158,1,3.96,3,3,0,3,True
RPSI07_RS06070,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|N_mobile,1,0.912707878689732,0.050628662585245426,0.902439024390244,3.0,460,0,2.66,3,3,144,9,False
RPSI07_RS06075,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_mobile,0,0.3394028686586094,0.7556857073720997,0.1071428571428571,0.0,114,1,1.74,3,3,3,29,True
RPSI07_RS06095,,CONFIDENT_NONESSENTIAL,non-essential,5,N_score|N_pangenome_some|N_mobile|N_long_lagging|N_ortho,0,0.1002055765158234,0.9321153813357438,0.0,0.0,765,0,1.99,2,3,0,6,True
RPSI07_RS06100,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,1,0.3312583680670782,0.6522531962297304,0.1666666666666666,0.0,314,0,3.7,2,3,3,7,True
RPSI07_RS06105,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_mobile,0,0.2911194437362472,0.7025495153814411,0.1538461538461538,0.0,393,0,4.77,2,3,7,29,True
RPSI07_RS06110,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core,1,0.9318197221612304,0.047911258973958426,0.9032258064516128,1.0,271,0,5.77,3,3,40,6,True
RPSI07_RS06120,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_long_lagging,0,0.1795354177466696,0.8714469691806911,0.05,0.0,502,0,7.32,0,3,1,36,True
RPSI07_RS06125,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2210191316456546,0.7343595161797435,0.0,0.0,195,1,8.49,3,3,0,6,True
RPSI07_RS06130,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2591378293368751,0.7116076313470001,0.0769230769230769,2.0,334,0,9.5,3,3,10,108,True
RPSI07_RS06140,,UNRESOLVED,unknown,0,,0,0.5369628247179199,0.42416204923142703,0.3076923076923077,0.0,184,0,11.24,3,3,8,23,False
RPSI07_RS06150,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2825783901694781,0.6448435499453753,0.0857142857142857,0.0,226,1,12.14,3,3,28,141,True
RPSI07_RS06155,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1711049276613852,0.8434847740849797,0.0,0.0,415,0,13.74,2,3,0,2,True
RPSI07_RS06160,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1899965520418926,0.8026427649845128,0.0,1.0,360,0,15.04,3,3,0,34,True
RPSI07_RS06165,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2071071206238434,0.7942317028145481,0.0,0.0,254,1,16.0,3,3,0,33,True
RPSI07_RS06170,,UNRESOLVED,unknown,0,E_cons_core|E_geometry|F_core_redundant,1,0.8242393725658048,0.10080384438931728,0.6341463414634146,4.0,256,1,16.77,3,3,119,53,False
RPSI07_RS06175,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1256918976083998,0.8648297681383187,0.0,0.0,608,1,18.08,3,3,0,3,True
RPSI07_RS06180,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1106130339999867,0.9120814213091964,0.0,0.0,697,1,20.03,3,3,0,40,True
RPSI07_RS06185,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.1780651384509558,0.7925069771902337,0.0,1.0,390,1,21.87,3,3,2,55,True
RPSI07_RS06190,,UNRESOLVED,unknown,0,E_cons_core|F_core_redundant,0,0.8438186656020528,0.12226954067324175,0.5365853658536586,18.0,225,0,23.02,3,3,362,258,False
RPSI07_RS06195,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.2798163105155715,0.7115233069972023,0.0857142857142857,10.0,442,1,24.04,3,3,85,297,True
RPSI07_RS06200,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.8294944306634894,0.10002315147982738,0.6216216216216216,1.0,155,1,25.02,3,3,35,21,False
RPSI07_RS06205,,UNRESOLVED,unknown,0,E_cons_core|E_geometry,0,0.7398857570984537,0.1413117437998302,0.5609756097560976,1.0,316,1,25.86,3,3,37,54,False
RPSI07_RS06210,,UNRESOLVED,unknown,0,E_cons_core,0,0.6840933669994232,0.2541577666669987,0.5,1.0,348,0,26.97,3,3,1,6,False
RPSI07_RS06215,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1293182672770615,0.8752266382257141,0.0,0.0,627,0,28.44,3,3,0,18,True
RPSI07_RS06220,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3361948680979022,0.653975277242712,0.125,1.0,221,1,29.79,3,3,3,29,True
RPSI07_RS06225,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.6920393841337703,0.31305294088935937,0.4102564102564102,4.0,134,1,30.32,3,3,101,83,False
RPSI07_RS06230,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.2027917608088618,0.7905374941978368,0.0285714285714285,1.0,381,1,31.27,3,3,2,76,True
RPSI07_RS06235,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2267936600242539,0.7810404253465152,0.0,0.0,206,1,32.17,3,3,0,28,True
RPSI07_RS06240,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2232153724038514,0.8091120431928411,0.0285714285714285,0.0,293,1,33.0,3,3,1,81,True
RPSI07_RS06245,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,1,0.2375530657299506,0.7589080660678771,0.1034482758620689,9.0,612,1,34.92,3,3,59,230,True
RPSI07_RS06250,,CONFIDENT_NONESSENTIAL,non-essential,1,E_geometry|N_score,0,0.3405651453689359,0.7266409491570728,0.1111111111111111,0.0,164,1,36.25,3,3,9,61,True
RPSI07_RS06255,,ROGUE_SUSPECT,unknown,0,N_score|P_rogue,0,0.1388940054517742,0.8814022652602235,0.0625,0.0,726,1,37.67,3,3,2,51,False
RPSI07_RS06260,,UNRESOLVED,unknown,0,E_geometry|N_redundancy,1,0.694037016393914,0.2407981441805917,0.4102564102564102,4.0,138,1,38.98,3,3,101,83,False
RPSI07_RS06265,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.1986451506230541,0.8286393181223531,0.0,0.0,315,1,39.7,3,3,0,60,True
RPSI07_RS06270,,ROGUE_SUSPECT,unknown,0,E_geometry|N_score|P_rogue,0,0.2292413474353734,0.8145683009463353,0.0303030303030303,0.0,287,1,40.69,3,3,2,66,False
RPSI07_RS06275,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_ortho|P_rogue,0,0.2362452945758993,0.8341709239885873,0.0,0.0,187,1,40.81,3,3,0,12,True
RPSI07_RS06280,,UNRESOLVED,unknown,0,E_geometry,0,0.3794216147532108,0.722322670300521,0.125,0.0,106,1,40.29,3,3,1,11,True
RPSI07_RS06285,,ROGUE_SUSPECT,unknown,0,N_score|E_ortho|P_rogue,0,0.2550767757725499,0.7701768696642035,0.0,0.0,149,0,39.04,3,3,3,0,False
RPSI07_RS06290,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_long_lagging|N_ortho|P_rogue|P_conditional,0,0.1501595468735937,0.8474527730238671,0.0,0.0,537,0,37.92,3,3,0,4,True
RPSI07_RS06295,,UNRESOLVED,unknown,0,E_geometry,1,0.7363332336764952,0.16016755587723622,0.4545454545454545,2.0,88,1,36.91,3,3,24,6,False
RPSI07_RS06300,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1549155767229735,0.8899839469436265,0.0,0.0,490,1,36.03,3,3,0,4,True
RPSI07_RS06305,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.1072689567419818,0.9274872057844412,0.0,0.0,737,1,34.18,3,3,0,4,True
RPSI07_RS06310,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_redundancy|N_ortho,0,0.091428986322675,0.9268529275542069,0.0,4.0,915,1,31.67,3,3,0,28,True
RPSI07_RS06315,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_some|N_ortho,0,0.1841040598576793,0.8198593238168145,0.0,0.0,384,0,29.22,2,3,0,10,True
RPSI07_RS06320,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.1635235277737156,0.8359193222506831,0.0,0.0,442,1,27.73,0,3,0,3,False
RPSI07_RS06325,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_redundancy,0,0.3231115810175102,0.6480718533172511,0.09375,15.0,443,1,26.39,3,3,123,260,True
RPSI07_RS06330,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_pangenome_strong,0,0.2797408780139548,0.6399834750085461,0.1428571428571428,0.0,400,1,24.9,0,3,1,6,False
RPSI07_RS06335,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.3415959080308185,0.5882859706136951,0.1851851851851851,1.0,381,0,23.59,3,3,8,35,True
RPSI07_RS06340,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_pangenome_some,0,0.2558619858446084,0.7637780879766844,0.0833333333333333,0.0,343,0,22.48,1,3,2,22,True
RPSI07_RS06345,,UNRESOLVED,unknown,0,,1,0.509830453233068,0.39452155907621733,0.2727272727272727,3.0,232,0,21.6,3,3,25,31,False
RPSI07_RS06350,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.196768566663042,0.8063893192008699,0.0,2.0,365,0,20.64,3,3,0,13,True
RPSI07_RS06355,,CONFIDENT_NONESSENTIAL,non-essential,3,N_score|N_pangenome_strong|N_ortho,0,0.2008366638733837,0.7831711620524021,0.0,0.0,310,0,19.57,0,3,0,7,True
RPSI07_RS06360,,CONFIDENT_NONESSENTIAL,non-essential,4,N_score|N_pangenome_some|N_long_lagging|N_ortho,0,0.1429987333947234,0.8619420957071307,0.0,0.0,550,0,17.92,2,3,0,4,True
RPSI07_RS06365,,CONFIDENT_ESSENTIAL,essential,2,E_score|E_cons_core|F_core_redundant,1,0.9428033362319148,0.03340825546413115,0.7948717948717948,18.0,227,0,16.78,3,3,515,159,True
RPSI07_RS06370,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho|P_rogue,0,0.2443586343133938,0.7975740716701276,0.0,0.0,159,0,16.04,3,3,0,15,True
RPSI07_RS06375,,CONFIDENT_NONESSENTIAL,non-essential,2,N_score|N_ortho,0,0.1838258530750052,0.8215629476439339,0.0,1.0,389,0,14.58,3,3,0,58,True
RPSI07_RS06380,,CONFIDENT_NONESSENTIAL,non-essential,2,E_geometry|N_score|N_redundancy,0,0.2997292768380517,0.7481424882806038,0.0666666666666666,13.0,387,1,13.35,3,3,25,246,True
RPSI07_RS06385,,CONFIDENT_NONESSENTIAL,non-essential,1,N_score,0,0.2632247974384556,0.6723302600344784,0.15,1.0,473,1,11.57,3,3,7,57,True
