organism,locus_tag,b_number,gene_name,product,source
beril_Keio,18177,b4411,ecnB,bacteriolytic entericidin B lipoprotein,synteny_chain
beril_Keio,18178,b4148,gdx,guanidinium exporter,synteny_chain
beril_Keio,18179,b4154,frdA,fumarate reductase flavoprotein subunit,synteny_chain
beril_Keio,18180,b4155,epmA,EF-P-lysine lysyltransferase,synteny_chain
beril_Keio,18181,b4156,yjeM,putative transporter YjeM,synteny_chain
beril_Keio,18182,b4157,yjeN,uncharacterized protein YjeN,synteny_chain
beril_Keio,18183,b4158,yjeO,DUF2645 domain-containing inner membrane protein YjeO,synteny_chain
beril_Keio,18187,b4159,mscM,miniconductance mechanosensitive channel MscM,synteny_walk
beril_Keio,18188,b4160,psd,phosphatidylserine decarboxylase proenzyme,synteny_walk
beril_Keio,18189,b4161,rsgA,ribosome small subunit-dependent GTPase A,anchor_product
beril_Keio,18190,b4162,orn,oligoribonuclease,anchor_product
beril_Keio,18191,b4670,yjeV,uncharacterized protein YjeV,synteny_chain
beril_Keio,18192,b4166,queG,epoxyqueuosine reductase,synteny_chain
beril_Keio,18193,b4167,nnr,NAD(P)HX epimerase/NAD(P)HX dehydratase,synteny_chain
beril_Keio,18194,b4168,tsaE,N(6)-L-threonylcarbamoyladenine synthase%2C TsaE subunit,synteny_chain
beril_Keio,18195,b4169,amiB,N-acetylmuramoyl-L-alanine amidase B,synteny_chain
beril_Keio,18196,b4170,mutL,DNA mismatch repair protein MutL,synteny_chain
beril_Keio,18197,b4171,miaA,tRNA dimethylallyltransferase,synteny_chain
beril_Keio,18198,b4172,hfq,RNA-binding protein Hfq,synteny_chain
beril_Keio,18199,b4173,hflX,ribosome rescue factor HflX,synteny_chain
beril_Keio,18200,b4174,hflK,regulator of FtsH protease,synteny_chain
beril_Keio,18201,b4175,hflC,regulator of FtsH protease,synteny_chain
beril_Keio,18202,b4176,yjeT,DUF2065 domain-containing protein YjeT,synteny_chain
beril_Keio,18203,b4177,purA,adenylosuccinate synthetase,synteny_chain
beril_Keio,18204,b4178,nsrR,DNA-binding transcriptional regulator NsrR,synteny_chain
beril_Keio,18205,b4179,rnr,RNase R,synteny_chain
beril_Keio,18212,b4637,uof,RyhB-regulated fur leader peptide,synteny_chain
beril_Keio,18213,b0684,fldA,flavodoxin 1,synteny_walk
beril_Keio,18214,b0685,ybfE,ribbon-helix-helix domain-containing protein YbfE,synteny_walk
beril_Keio,18215,b0686,ybfF,esterase,anchor_product
beril_Keio,18216,b0687,seqA,negative modulator of initiation of replication,synteny_chain
beril_Keio,18217,b0688,pgm,phosphoglucomutase,synteny_chain
beril_Keio,18218,b0689,ybfP,lipoprotein YbfP,synteny_chain
beril_Keio,18219,b0692,potE,putrescine transporter PotE,synteny_chain
beril_Keio,18220,b4195,ulaC,L-ascorbate specific PTS enzyme IIA component,synteny_chain
beril_Keio,18221,b4196,ulaD,3-keto-L-gulonate-6-phosphate decarboxylase UlaD,synteny_chain
beril_Keio,18222,b4197,ulaE,L-ribulose-5-phosphate 3-epimerase UlaE,synteny_chain
beril_Keio,18223,b4198,ulaF,L-ribulose-5-phosphate 4-epimerase UlaF,synteny_chain
beril_Keio,18224,b4199,yjfY,DUF1471 domain-containing protein YjfY,synteny_walk
beril_Keio,18225,b4200,rpsF,30S ribosomal subunit protein S6,synteny_walk
beril_Keio,18226,b4201,priB,primosomal replication protein N,anchor_product
beril_Keio,18227,b4202,rpsR,30S ribosomal subunit protein S18,synteny_walk
beril_Keio,18228,b4203,rplI,50S ribosomal subunit protein L9,synteny_walk
beril_Keio,18231,b4204,yjfZ,DUF2686 domain-containing protein YjfZ,synteny_walk
beril_Keio,18232,b4206,ytfB,cell division protein YtfB,synteny_chain
beril_Keio,18233,b4207,fklB,peptidyl-prolyl cis-trans isomerase FklB,synteny_chain
beril_Keio,18234,b4208,cycA,D-serine/alanine/glycine:H(+)symporter,synteny_chain
beril_Keio,18235,b4209,ytfE,[Fe-S] cluster repair protein YtfE,synteny_chain
beril_Keio,18236,b4210,ytfF,inner membrane protein YtfF,synteny_chain
beril_Keio,18237,b4211,qorB,NAD(P)H:quinone oxidoreductase,synteny_chain
beril_Keio,18238,b4212,ytfH,putative transcriptional regulator YtfH,synteny_chain
beril_Keio,18239,b4213,cpdB,2'%2C3'-cyclic-nucleotide 2'-phosphodiesterase/3'-nucleotidase,synteny_chain
beril_Keio,18241,b4214,cysQ,3'(2')%2C5'-bisphosphate nucleotidase,synteny_chain
beril_Keio,18242,b4218,paeA,putative cadaverine/putrescine exporter,synteny_chain
beril_Keio,18243,b4219,msrA,methionine sulfoxide reductase A,synteny_chain
beril_Keio,18244,b4220,tamA,translocation and assembly module subunit TamA,synteny_chain
beril_Keio,18245,b4221,tamB,translocation and assembly module subunit TamB,synteny_chain
beril_Keio,18246,b4222,ytfP,gamma-glutamylamine cyclotransferase family protein YtfP,synteny_chain
beril_Keio,18247,b4224,chpS,ChpS antitoxin of the ChpB-ChpS toxin-antitoxin system,synteny_chain
beril_Keio,18249,b4225,chpB,endoribonuclease toxin ChpB,synteny_chain
beril_Keio,18250,b4226,ppa,inorganic pyrophosphatase,synteny_chain
beril_Keio,18251,b4227,ytfQ,galactofuranose ABC transporter periplasmic binding protein,synteny_chain
beril_Keio,18252,b4485,ytfR,galactofuranose ABC transporter putative ATP binding subunit,synteny_walk
beril_Keio,18255,b4230,ytfT,galactofuranose ABC transporter putative membrane subunit YtfT,synteny_walk
beril_Keio,18256,b4231,yjfF,galactofuranose ABC transporter putative membrane subunit YjtF,synteny_walk
beril_Keio,18257,b4232,fbp,fructose-1%2C6-bisphosphatase 1,synteny_walk
beril_Keio,18258,b4233,mpl,UDP-N-acetylmuramate--L-alanyl-gamma-D-glutamyl-meso-2%2C6-diaminoheptanedioate ligase,synteny_walk
beril_Keio,18259,b4234,yjgA,putative ribosome biogenesis factor YjgA,synteny_walk
beril_Keio,18260,b4235,tldE,metalloprotease subunit TldE,synteny_walk
beril_Keio,18262,b4237,nrdG,anaerobic ribonucleoside-triphosphate reductase activating protein,synteny_walk
beril_Keio,18263,b4238,nrdD,anaerobic ribonucleoside-triphosphate reductase,anchor_product
beril_Keio,18264,b4239,treC,trehalose-6-phosphate hydrolase,synteny_chain
beril_Keio,18265,b4240,treB,trehalose-specific PTS enzyme IIBC component,synteny_chain
beril_Keio,18266,b4241,treR,DNA-binding transcriptional repressor TreR,synteny_chain
beril_Keio,18267,b4702,mgtL,leader peptide MgtL,synteny_chain
beril_Keio,18268,b4242,mgtA,Mg(2(+)) importing P-type ATPase,synteny_chain
beril_Keio,18269,b4243,ridA,enamine/imine deaminase%2C redox-regulated chaperone,synteny_chain
beril_Keio,18270,b4251,bdcR,putative transcriptional regulator BdcR,synteny_chain
beril_Keio,18273,b4252,tabA,DUF386 domain-containing toxin-antitoxin biofilm protein TabA,synteny_chain
beril_Keio,18274,b4253,yjgL,protein YjgL,synteny_chain
beril_Keio,18276,b4254,argI,ornithine carbamoyltransferase ArgI,synteny_chain
beril_Keio,18277,b4255,rraB,ribonuclease E inhibitor protein B,synteny_chain
beril_Keio,18279,b4256,yjgM,putative N-acetyltransferase YjgM,synteny_chain
beril_Keio,18280,b4257,yjgN,inner membrane protein YjgN,synteny_chain
beril_Keio,18283,b4258,valS,valine--tRNA ligase,anchor_product
beril_Keio,18284,b4259,holC,DNA polymerase III subunit chi,anchor_product
beril_Keio,18285,b4260,pepA,aminopeptidase A/I,synteny_walk
beril_Keio,18286,b4822,ytgB,protein YtgB,synteny_chain
beril_Keio,18287,b4800,ytgA,protein YtgA,synteny_chain
beril_Keio,18288,b4261,lptF,lipopolysaccharide transport system protein LptF,synteny_chain
beril_Keio,18289,b4262,lptG,lipopolysaccharide transport system protein LptG,synteny_chain
beril_Keio,18290,b4263,yjgR,DUF853 domain-containing protein YjgR,synteny_chain
beril_Keio,18291,b4264,idnR,DNA-binding transcriptional dual regulator IdnR,synteny_chain
beril_Keio,18292,b4265,idnT,L-idonate/5-ketogluconate/gluconate transporter,synteny_chain
beril_Keio,18293,b4266,idnO,5-keto-D-gluconate 5-reductase,synteny_chain
beril_Keio,18294,b4267,idnD,L-idonate 5-dehydrogenase,synteny_chain
beril_Keio,18296,b4268,idnK,D-gluconate kinase%2C thermosensitive,synteny_chain
beril_Keio,18297,b4269,ahr,NADPH-dependent aldehyde reductase Ahr,synteny_chain
beril_Keio,18302,b4272,insC6,IS2 insertion element repressor InsA,synteny_chain
beril_Keio,18303,b4273,insD6,IS2 insertion element protein InsB,synteny_chain
beril_Keio,18304,b4277,yjgZ,uncharacterized protein YjgZ,synteny_chain
beril_Keio,18311,b4278,insG,IS4 putative transposase,synteny_chain
beril_Keio,18330,b4315,fimI,putative fimbrial protein FimI,synteny_chain
beril_Keio,18331,b4316,fimC,type 1 fimbriae periplasmic chaperone,synteny_chain
beril_Keio,18335,b4317,fimD,type I fimbriae usher protein,synteny_chain
beril_Keio,18336,b4318,fimF,type 1 fimbriae minor subunit FimF,synteny_chain
beril_Keio,18337,b4319,fimG,type 1 fimbriae minor subunit FimG,synteny_chain
beril_Keio,18338,b4320,fimH,type 1 fimbriae D-mannose specific adhesin,synteny_chain
beril_Keio,18339,b4321,gntP,fructuronate transporter,synteny_chain
beril_Keio,18340,b4322,uxuA,D-mannonate dehydratase,synteny_chain
beril_Keio,18341,b4323,uxuB,D-mannonate oxidoreductase,synteny_chain
beril_Keio,18342,b4324,uxuR,DNA-binding transcriptional repressor UxuR,synteny_chain
beril_Keio,18343,b4325,yjiC,DUF2686 domain-containing protein YjiC,synteny_chain
beril_Keio,18344,b4720,ytiC,protein YtiC,synteny_chain
beril_Keio,18346,b4721,ytiD,protein YtiD,synteny_chain
beril_Keio,18347,b4722,idlP,iraD leader peptide,synteny_chain
beril_Keio,18348,b4326,iraD,anti-adaptor protein IraD,synteny_chain
beril_Keio,18351,b4327,hypT,DNA-binding transcriptional dual regulator HypT,synteny_walk
beril_Keio,18352,b4328,iadA,isoaspartyl dipeptidase,synteny_walk
beril_Keio,18353,b4329,yjiG,Gate family protein YjiG,synteny_walk
beril_Keio,18354,b4330,yjiH,uncharacterized protein YjiH,synteny_walk
beril_Keio,18355,b4331,kptA,RNA 2'-phosphotransferase,anchor_product
beril_Keio,18356,b4332,yjiJ,putative transporter YjiJ,synteny_walk
beril_Keio,18357,b4333,yjiK,PF06977 family protein YjiK,synteny_walk
beril_Keio,18358,b4715,ytiA,uncharacterized protein YtiA,synteny_chain
beril_Keio,18359,b4334,yjiL,putative ATPase%2C activator of (R)-hydroxyglutaryl-CoA dehdratase,synteny_chain
beril_Keio,18360,b4335,yjiM,putative dehydratase subunit,synteny_chain
beril_Keio,18361,b4336,yjiN,DUF445 domain-containing protein YjiN,synteny_chain
beril_Keio,18364,b4337,mdtM,multidrug efflux pump/bile salt:H(+) antiporter/Na(+):H(+) antiporter/K(+):H(+) antiporter,synteny_chain
beril_Keio,18365,b4823,ytiE,protein YtiE,synteny_chain
beril_Keio,18371,b4340,yjiR,fused putative DNA-binding transcriptional regulator/putative aminotransferase YjiR,synteny_chain
beril_Keio,18372,b4341,yjiS,DUF1127 domain-containing protein YjiS,synteny_chain
beril_Keio,18373,b4342,yjiT,putative uncharacterized protein YjiT,synteny_chain
beril_Keio,18374,b4345,mcrC,Type IV methyl-directed restriction enzyme EcoKMcrBC subunit,synteny_chain
beril_Keio,18375,b4346,mcrB,5-methylcytosine-specific restriction enzyme subunit McrB,synteny_chain
beril_Keio,18376,b4347,symE,nucleoid-associated protein SymE,synteny_chain
beril_Keio,18377,b4348,hsdS,type I restriction enzyme EcoKI specificity subunit,synteny_chain
beril_Keio,18378,b4356,lgoT,galactonate:H(+) symporter,synteny_chain
beril_Keio,18379,b4357,lgoR,putative DNA-binding transcriptional regulator LgoR,synteny_chain
beril_Keio,18380,b4358,lgoD,L-galactonate oxidoreductase,synteny_chain
beril_Keio,18382,b4359,opgB,phosphoglycerol transferase I,synteny_chain
beril_Keio,18383,b4360,yjjA,DUF2501 domain-containing protein YjjA,synteny_chain
beril_Keio,18384,b4361,dnaC,DNA replication protein DnaC,synteny_chain
beril_Keio,18385,b4362,dnaT,primosomal protein DnaT,synteny_chain
beril_Keio,18386,b4363,yjjB,putative succinate exporter YjjB,synteny_chain
beril_Keio,18387,b4364,yjjP,putative succinate exporter YjjP,synteny_chain
beril_Keio,18388,b4365,yjjQ,DNA-binding transcriptional repressor YjjQ,synteny_chain
beril_Keio,18389,b4366,bglJ,DNA-binding transcriptional regulator BglJ,synteny_chain
beril_Keio,18390,b4367,fhuF,ferric-siderophore reductase FhuF,synteny_chain
beril_Keio,18391,b4567,yjjZ,DUF1435 domain-containing protein YjjZ,synteny_chain
beril_Keio,18392,b4371,rsmC,16S rRNA m(2)G1207 methyltransferase,synteny_walk
beril_Keio,18393,b4372,holD,DNA polymerase III subunit psi,anchor_product
beril_Keio,18394,b4373,rimI,protein N-acetyltransferase RimI,synteny_walk
beril_Keio,18395,b4374,yjjG,pyrimidine 5'-nucleotidase YjjG,synteny_chain
beril_Keio,18396,b4375,prfC,peptide chain release factor RF3,synteny_chain
beril_Keio,18397,b4377,yjjU,putative patatin-like phospholipase YjjU,synteny_chain
beril_Keio,18398,b4378,yjjV,putative metal-dependent hydrolase YjjV,synteny_walk
beril_Keio,18400,b4379,yjjW,putative glycyl-radical enzyme activating enzyme YjjW,synteny_walk
beril_Keio,18401,b4380,yjjI,DUF3029 domain-containing protein YjjI,synteny_walk
beril_Keio,18402,b4381,deoC,deoxyribose-phosphate aldolase,anchor_product
beril_Keio,18403,b4382,deoA,thymidine phosphorylase,anchor_product
beril_Keio,18404,b4383,deoB,phosphopentomutase,anchor_product
beril_Keio,18405,b4384,deoD,purine nucleoside phosphorylase,synteny_walk
beril_Keio,18406,b4385,hipH,serine/threonine-protein kinase toxin HipH,synteny_walk
beril_Keio,18407,b4386,lplA,lipoate--protein ligase A,anchor_product
beril_Keio,18408,b4387,ytjB,putative inner membrane protein Smp,synteny_chain
beril_Keio,18409,b4388,serB,phosphoserine phosphatase,anchor_product
beril_Keio,18410,b4389,radA,DNA recombination protein,synteny_walk
beril_Keio,18411,b4390,nadR,DNA-binding transcriptional repressor/NMN adenylyltransferase NadR,synteny_walk
beril_Keio,18412,b4391,ettA,energy-dependent translational throttle protein EttA,synteny_chain
beril_Keio,18413,b4392,slt,soluble lytic murein transglycosylase,synteny_walk
beril_Keio,18414,b4393,trpR,DNA-binding transcriptional repressor TrpR,synteny_walk
beril_Keio,18415,b4394,yjjX,inosine/xanthosine triphosphatase,anchor_product
beril_Keio,18416,b4395,ytjC,putative phosphatase,synteny_walk
beril_Keio,18417,b4396,rob,DNA-binding transcriptional dual regulator Rob,synteny_walk
beril_Keio,18418,b4397,creA,PF05981 family protein CreA,synteny_walk
beril_Keio,18419,b4398,creB,DNA-binding transcriptional regulator CreB,synteny_walk
beril_Keio,18420,b4399,creC,sensory histidine kinase CreC,synteny_walk
beril_Keio,18421,b4400,creD,putative inner membrane protein CreD,synteny_walk
beril_Keio,18422,b4401,arcA,DNA-binding transcriptional dual regulator ArcA,synteny_walk
beril_Keio,18424,b4402,yjjY,uncharacterized protein YjjY,synteny_chain
beril_Keio,1936207,b4824,ytjE,protein YtjE,synteny_chain
beril_Keio,1936210,b4403,yjtD,putative tRNA/rRNA methyltransferase YjtD,synteny_chain
beril_Keio,1936225,b1815,pdeD,putative cyclic di-GMP phosphodiesterase PdeD,synteny_chain
beril_Keio,1936239,b1816,yoaE,TerC family inner membrane protein YoaE,synteny_chain
beril_Keio,1936249,b4751,yoaL,protein YoaL,synteny_chain
beril_Keio,1936307,b1817,manX,mannose-specific PTS enzyme IIAB component,synteny_chain
beril_Keio,1936308,b1818,manY,mannose-specific PTS enzyme IIC component,synteny_chain
beril_Keio,1936309,b1819,manZ,mannose-specific PTS enzyme IID component,synteny_chain
beril_Keio,1936336,b1820,yobD,DUF986 domain-containing inner membrane protein YobD,synteny_chain
beril_Keio,1936386,b1821,mntP,Mn(2(+)) exporter,synteny_chain
beril_Keio,1936449,b1822,rlmA,23S rRNA m(1)G745 methyltransferase,synteny_chain
beril_Keio,1936488,b1823,cspC,transcription antiterminator and regulator of mRNA stability CspC,synteny_chain
beril_Keio,1936527,b1824,yobF,DUF2527 domain-containing protein YobF,synteny_chain
beril_Keio,1936552,b1825,yebO,uncharacterized protein YebO,synteny_chain
beril_Keio,1936555,b1826,mgrB,PhoQ kinase inhibitor,synteny_chain
beril_Keio,1936558,b4536,yobH,uncharacterized protein YobH,synteny_chain
beril_Keio,1936561,b1827,kdgR,DNA-binding transcriptional repressor KdgR,synteny_chain
beril_Keio,1936562,b1828,yebQ,putative transporter YebQ,synteny_walk
beril_Keio,1936580,b1829,htpX,protease HtpX,synteny_walk
beril_Keio,1936602,b1830,prc,tail-specific protease,synteny_walk
beril_Keio,1936604,b1831,proQ,RNA chaperone ProQ,anchor_product
beril_Keio,1936619,b1832,msrC,free methionine-(R)-sulfoxide reductase,synteny_chain
beril_Keio,1936623,b1833,letA,intermembrane transport protein LetA,synteny_chain
beril_Keio,1936633,b1834,letB,lipophilic envelope spanning tunnel,synteny_chain
beril_Keio,1936663,b1835,rsmF,16S rRNA m(5)C1407 methyltransferase,synteny_chain
beril_Keio,1936696,b1836,yebV,DUF1480 domain-containing protein YebV,synteny_chain
beril_Keio,1936704,b1837,yebW,DUF1482 domain-containing protein YebW,synteny_chain
beril_Keio,1936721,b1838,pphA,phosphoprotein phosphatase 1,synteny_chain
beril_Keio,1936809,b2616,recN,DNA repair protein RecN,anchor_product
beril_Keio,1936988,b4550,arfA,alternative ribosome-rescue factor A,anchor_product
beril_Keio,1936994,b3292,zntR,DNA-binding transcriptional activator ZntR,synteny_chain
beril_Keio,1936996,b3293,yhdN,DUF1992 domain-containing protein YhdN,synteny_chain
beril_Keio,1937004,b3294,rplQ,50S ribosomal subunit protein L17,synteny_chain
beril_Keio,1937010,b3295,rpoA,RNA polymerase subunit alpha,synteny_chain
beril_Keio,1937013,b3296,rpsD,30S ribosomal subunit protein S4,synteny_chain
beril_Keio,1937014,b3418,malT,DNA-binding transcriptional activator MalT,synteny_chain
beril_Keio,1937015,b4475,rtcA,RNA 3'-terminal phosphate cyclase,anchor_product
beril_Keio,1937016,b3421,rtcB,RNA-splicing ligase,synteny_chain
beril_Keio,1937018,b3422,rtcR,DNA-binding transcriptional activator RtcR,synteny_chain
beril_Keio,1937020,b3424,glpG,rhomboid protease GlpG,synteny_chain
beril_Keio,1937025,b3425,glpE,thiosulfate sulfurtransferase GlpE,synteny_chain
beril_Keio,1937033,b3426,glpD,aerobic glycerol 3-phosphate dehydrogenase,synteny_chain
beril_Keio,1937043,b3427,yzgL,putative uncharacterized protein YzgL,synteny_chain
beril_Keio,1937101,b3764,maoP,macrodomain Ori protein,synteny_chain
beril_Keio,1937104,b3765,yifB,putative magnesium chelatase YifB,synteny_chain
beril_Keio,1937106,b3766,ilvL,ilvXGMEDA operon leader peptide,synteny_chain
beril_Keio,1937108,b4669,ilvX,uncharacterized protein IlvX,synteny_chain
beril_Keio,1937115,b3769,ilvM,acetolactate synthase II subunit IlvM,synteny_chain
beril_Keio,1937119,b3770,ilvE,branched-chain-amino-acid aminotransferase,synteny_walk
beril_Keio,1937120,b3771,ilvD,dihydroxy-acid dehydratase,anchor_product
beril_Keio,1937123,b3772,ilvA,threonine deaminase,synteny_chain
beril_Keio,1937124,b3773,ilvY,DNA-binding transcriptional dual regulator IlvY,synteny_chain
beril_Keio,1937127,b3774,ilvC,ketol-acid reductoisomerase (NADP(+)),synteny_chain
beril_Keio,1937128,b3788,rffG,dTDP-glucose 4%2C6-dehydratase 2,synteny_chain
beril_Keio,1937129,b3789,rffH,glucose-1-phosphate thymidylyltransferase 2,synteny_chain
beril_Keio,1937130,b3790,rffC,dTDP-4-amino-4%2C6-dideoxy-D-galactose acyltransferase,anchor_product
