organism,locus_tag,og_id,cooccur_max_jaccard,cooccur_n_neighbors_50,cooccur_n_neighbors_80,cooccur_essential_neighbor_frac
beril_Dda3937,DDA3937_RS18450,OG03430,1.0,748,258,0.0682
beril_Ddia6719,HGI48_RS18380,OG03430,1.0,748,258,0.0682
beril_Keio,18414,OG03430,1.0,748,258,0.0682
beril_Koxy,BWI76_RS04190,OG03430,1.0,748,258,0.0682
beril_pseudo1_N1B4,Pf1N1B4_4984,OG03431,0.75,18,0,0.0
beril_ANA3,7026898,OG03431,0.75,18,0,0.0
beril_Koxy,BWI76_RS04905,OG03431,0.75,18,0,0.0
beril_SB2B,6939217,OG03431,0.75,18,0,0.0
beril_Putida,PP_3518,OG03431,0.75,18,0,0.0
beril_Smeli,SMa0690,OG03431,0.75,18,0,0.0
beril_pseudo13_GW456_L13,PfGW456L13_3691,OG03431,0.75,18,0,0.0
beril_MR1,203719,OG03431,0.75,18,0,0.0
beril_PV4,5210254,OG03431,0.75,18,0,0.0
beril_Keio,14263,OG03431,0.75,18,0,0.0
beril_Burk376,H281DRAFT_01859,OG03431,0.75,18,0,0.0
beril_Koxy,BWI76_RS24090,OG03432,0.8571,485,5,0.0804
beril_PV4,5209248,OG03432,0.8571,485,5,0.0804
beril_ANA3,7025349,OG03432,0.8571,485,5,0.0804
beril_SB2B,6937276,OG03432,0.8571,485,5,0.0804
beril_Keio,15162,OG03432,0.8571,485,5,0.0804
beril_psRCH2,GFF1409,OG03432,0.8571,485,5,0.0804
beril_MR1,201863,OG03432,0.8571,485,5,0.0804
beril_Koxy,BWI76_RS04290,OG03433,0.6,59,0,0.0847
beril_Koxy,BWI76_RS10185,OG03433,0.6,59,0,0.0847
beril_Keio,14156,OG03433,0.6,59,0,0.0847
beril_ANA3,7024631,OG03433,0.6,59,0,0.0847
beril_Keio,17555,OG03434,1.0,748,258,0.0682
beril_Ddia6719,HGI48_RS21015,OG03434,1.0,748,258,0.0682
beril_Dda3937,DDA3937_RS00350,OG03434,1.0,748,258,0.0682
beril_Koxy,BWI76_RS26575,OG03434,1.0,748,258,0.0682
beril_DdiaME23,DZA65_RS22000,OG03434,1.0,748,258,0.0682
beril_DdiaME23,DZA65_RS00725,OG03436,0.8333,690,176,0.0696
beril_Koxy,BWI76_RS27875,OG03436,0.8333,690,176,0.0696
beril_Keio,17736,OG03436,0.8333,690,176,0.0696
beril_Putida,PP_2044,OG03436,0.8333,690,176,0.0696
beril_Ddia6719,HGI48_RS00670,OG03436,0.8333,690,176,0.0696
beril_Dda3937,DDA3937_RS20545,OG03436,0.8333,690,176,0.0696
beril_Smeli,SM_b20985,OG03437,0.9677,1624,4,0.2931
beril_Cup4G11,RR42_RS31790,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaUW163,UW163_RS21130,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaPSI07,RPSI07_RS17930,OG03437,0.9677,1624,4,0.2931
beril_WCS417,GFF2880,OG03437,0.9677,1624,4,0.2931
beril_pseudo3_N2E3,AO353_24915,OG03437,0.9677,1624,4,0.2931
beril_Cola,Echvi_1900,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaGMI1000,RS_RS23030,OG03437,0.9677,1624,4,0.2931
beril_Burk376,H281DRAFT_00663,OG03437,0.9677,1624,4,0.2931
beril_SyringaeB728a,Psyr_3100,OG03437,0.9677,1624,4,0.2931
beril_acidovorax_3H11,Ac3H11_2636,OG03437,0.9677,1624,4,0.2931
beril_pseudo13_GW456_L13,PfGW456L13_4102,OG03437,0.9677,1624,4,0.2931
beril_Keio,16639,OG03437,0.9677,1624,4,0.2931
beril_pseudo13_GW456_L13,PfGW456L13_4899,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaBSBF1503,RALBFv3_RS14625,OG03437,0.9677,1624,4,0.2931
beril_acidovorax_3H11,Ac3H11_3238,OG03437,0.9677,1624,4,0.2931
beril_HerbieS,HSERO_RS14540,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaPSI07,RPSI07_RS18835,OG03437,0.9677,1624,4,0.2931
beril_pseudo6_N2E2,Pf6N2E2_2379,OG03437,0.9677,1624,4,0.2931
beril_Caulo,CCNA_00652,OG03437,0.9677,1624,4,0.2931
beril_pseudo1_N1B4,Pf1N1B4_5993,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaBSBF1503,RALBFv3_RS18000,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaGMI1000,RS_RS05405,OG03437,0.9677,1624,4,0.2931
beril_SyringaeB728a_mexBdelta,Psyr_3100,OG03437,0.9677,1624,4,0.2931
beril_WCS417,GFF2176,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaBSBF1503,RALBFv3_RS15425,OG03437,0.9677,1624,4,0.2931
beril_Smeli,SMa1732,OG03437,0.9677,1624,4,0.2931
beril_Dyella79,N515DRAFT_2363,OG03437,0.9677,1624,4,0.2931
beril_pseudo1_N1B4,Pf1N1B4_3836,OG03437,0.9677,1624,4,0.2931
beril_Cup4G11,RR42_RS33940,OG03437,0.9677,1624,4,0.2931
beril_pseudo5_N2C3_1,AO356_30135,OG03437,0.9677,1624,4,0.2931
beril_BFirm,BPHYT_RS34930,OG03437,0.9677,1624,4,0.2931
beril_Smeli,SMc01993,OG03437,0.9677,1624,4,0.2931
beril_Pedo557,CA265_RS10000,OG03437,0.9677,1624,4,0.2931
beril_acidovorax_3H11,Ac3H11_215,OG03437,0.9677,1624,4,0.2931
beril_pseudo5_N2C3_1,AO356_02775,OG03437,0.9677,1624,4,0.2931
beril_pseudo5_N2C3_1,AO356_26205,OG03437,0.9677,1624,4,0.2931
beril_Marino,GFF3939,OG03437,0.9677,1624,4,0.2931
beril_pseudo6_N2E2,Pf6N2E2_1115,OG03437,0.9677,1624,4,0.2931
beril_pseudo1_N1B4,Pf1N1B4_4392,OG03437,0.9677,1624,4,0.2931
beril_pseudo3_N2E3,AO353_21025,OG03437,0.9677,1624,4,0.2931
beril_psRCH2,GFF2359,OG03437,0.9677,1624,4,0.2931
beril_Burk376,H281DRAFT_03634,OG03437,0.9677,1624,4,0.2931
beril_Putida,PP_1706,OG03437,0.9677,1624,4,0.2931
beril_pseudo1_N1B4,Pf1N1B4_5041,OG03437,0.9677,1624,4,0.2931
beril_Magneto,AMB_RS02740,OG03437,0.9677,1624,4,0.2931
beril_Keio,17429,OG03437,0.9677,1624,4,0.2931
beril_Dino,3608264,OG03437,0.9677,1624,4,0.2931
beril_psRCH2,GFF1887,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaUW163,UW163_RS12885,OG03437,0.9677,1624,4,0.2931
beril_Smeli,SM_b20819,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaPSI07,RPSI07_RS05605,OG03437,0.9677,1624,4,0.2931
beril_Cup4G11,RR42_RS26435,OG03437,0.9677,1624,4,0.2931
beril_Dyella79,N515DRAFT_3623,OG03437,0.9677,1624,4,0.2931
beril_BFirm,BPHYT_RS09845,OG03437,0.9677,1624,4,0.2931
beril_pseudo3_N2E3,AO353_00810,OG03437,0.9677,1624,4,0.2931
beril_Koxy,BWI76_RS26045,OG03437,0.9677,1624,4,0.2931
beril_RalstoniaUW163,UW163_RS12095,OG03437,0.9677,1624,4,0.2931
beril_PS,Dsui_1826,OG03437,0.9677,1624,4,0.2931
beril_SB2B,6936804,OG03438,1.0,708,308,0.0579
beril_MR1,200409,OG03438,1.0,708,308,0.0579
beril_ANA3,7023834,OG03438,1.0,708,308,0.0579
beril_PV4,5210356,OG03438,1.0,708,308,0.0579
beril_Keio,15122,OG03438,1.0,708,308,0.0579
beril_Ponti,CA264_08255,OG03439,0.7333,1001,0,0.3856
beril_SyringaeB728a_mexBdelta,Psyr_3771,OG03439,0.7333,1001,0,0.3856
beril_WCS417,GFF2578,OG03439,0.7333,1001,0,0.3856
beril_pseudo6_N2E2,Pf6N2E2_1895,OG03439,0.7333,1001,0,0.3856
beril_Koxy,BWI76_RS09135,OG03439,0.7333,1001,0,0.3856
beril_pseudo5_N2C3_1,AO356_27715,OG03439,0.7333,1001,0,0.3856
beril_Dino,3608118,OG03439,0.7333,1001,0,0.3856
beril_Phaeo,GFF1567,OG03439,0.7333,1001,0,0.3856
beril_Caulo,CCNA_01575,OG03439,0.7333,1001,0,0.3856
beril_DdiaME23,DZA65_RS09715,OG03439,0.7333,1001,0,0.3856
beril_pseudo6_N2E2,Pf6N2E2_801,OG03439,0.7333,1001,0,0.3856
beril_Ddia6719,HGI48_RS09405,OG03439,0.7333,1001,0,0.3856
beril_Marino,GFF856,OG03439,0.7333,1001,0,0.3856
beril_pseudo13_GW456_L13,PfGW456L13_3029,OG03439,0.7333,1001,0,0.3856
beril_SyringaeB728a,Psyr_3771,OG03439,0.7333,1001,0,0.3856
beril_Dda3937,DDA3937_RS09390,OG03439,0.7333,1001,0,0.3856
beril_Smeli,SM_b20301,OG03439,0.7333,1001,0,0.3856
beril_azobra,AZOBR_RS31355,OG03439,0.7333,1001,0,0.3856
beril_Pedo557,CA265_RS03100,OG03439,0.7333,1001,0,0.3856
beril_Korea,Ga0059261_2152,OG03439,0.7333,1001,0,0.3856
beril_Smeli,SMc01583,OG03439,0.7333,1001,0,0.3856
beril_SynE,Synpcc7942_1791,OG03439,0.7333,1001,0,0.3856
beril_pseudo1_N1B4,Pf1N1B4_4753,OG03439,0.7333,1001,0,0.3856
beril_Cola,Echvi_3019,OG03439,0.7333,1001,0,0.3856
beril_acidovorax_3H11,Ac3H11_2201,OG03439,0.7333,1001,0,0.3856
beril_Putida,PP_2198,OG03439,0.7333,1001,0,0.3856
beril_Keio,14962,OG03439,0.7333,1001,0,0.3856
beril_psRCH2,GFF2859,OG03439,0.7333,1001,0,0.3856
beril_pseudo5_N2C3_1,AO356_30165,OG03439,0.7333,1001,0,0.3856
beril_Ddia6719,HGI48_RS17360,OG03440,0.65,117,0,0.1624
beril_PS,Dsui_0600,OG03440,0.65,117,0,0.1624
beril_pseudo3_N2E3,AO353_08175,OG03440,0.65,117,0,0.1624
beril_MR1,202464,OG03440,0.65,117,0,0.1624
beril_Keio,17032,OG03440,0.65,117,0,0.1624
beril_ANA3,7023983,OG03440,0.65,117,0,0.1624
beril_SB2B,6938361,OG03440,0.65,117,0,0.1624
beril_pseudo13_GW456_L13,PfGW456L13_1008,OG03440,0.65,117,0,0.1624
beril_pseudo1_N1B4,Pf1N1B4_2339,OG03440,0.65,117,0,0.1624
beril_PV4,5208625,OG03440,0.65,117,0,0.1624
beril_Korea,Ga0059261_2528,OG03440,0.65,117,0,0.1624
beril_Koxy,BWI76_RS24110,OG03440,0.65,117,0,0.1624
beril_Magneto,AMB_RS22135,OG03440,0.65,117,0,0.1624
beril_DvH,206816,OG03440,0.65,117,0,0.1624
beril_Caulo,CCNA_03737,OG03440,0.65,117,0,0.1624
beril_pseudo6_N2E2,Pf6N2E2_4598,OG03440,0.65,117,0,0.1624
beril_azobra,AZOBR_RS00655,OG03440,0.65,117,0,0.1624
beril_DdiaME23,DZA65_RS18450,OG03440,0.65,117,0,0.1624
beril_Miya,8499374,OG03440,0.65,117,0,0.1624
beril_Dda3937,DDA3937_RS17315,OG03440,0.65,117,0,0.1624
beril_RalstoniaPSI07,RPSI07_RS06165,OG03442,0.9706,1694,119,0.2963
beril_MR1,202319,OG03442,0.9706,1694,119,0.2963
beril_HerbieS,HSERO_RS10160,OG03442,0.9706,1694,119,0.2963
beril_ANA3,7024152,OG03442,0.9706,1694,119,0.2963
beril_SB2B,6938159,OG03442,0.9706,1694,119,0.2963
beril_psRCH2,GFF1702,OG03442,0.9706,1694,119,0.2963
beril_DdiaME23,DZA65_RS13835,OG03442,0.9706,1694,119,0.2963
beril_RalstoniaGMI1000,RS_RS23830,OG03442,0.9706,1694,119,0.2963
beril_Dyella79,N515DRAFT_3860,OG03442,0.9706,1694,119,0.2963
beril_pseudo3_N2E3,AO353_18785,OG03442,0.9706,1694,119,0.2963
beril_Burk376,H281DRAFT_05756,OG03442,0.9706,1694,119,0.2963
beril_pseudo1_N1B4,Pf1N1B4_3626,OG03442,0.9706,1694,119,0.2963
beril_Korea,Ga0059261_2081,OG03442,0.9706,1694,119,0.2963
beril_pseudo13_GW456_L13,PfGW456L13_4331,OG03442,0.9706,1694,119,0.2963
beril_WCS417,GFF3846,OG03442,0.9706,1694,119,0.2963
beril_BFirm,BPHYT_RS18925,OG03442,0.9706,1694,119,0.2963
beril_PS,Dsui_1726,OG03442,0.9706,1694,119,0.2963
beril_RalstoniaUW163,UW163_RS21665,OG03442,0.9706,1694,119,0.2963
beril_Ddia6719,HGI48_RS13350,OG03442,0.9706,1694,119,0.2963
beril_Keio,16036,OG03442,0.9706,1694,119,0.2963
beril_SyringaeB728a,Psyr_3437,OG03442,0.9706,1694,119,0.2963
beril_RalstoniaBSBF1503,RALBFv3_RS17485,OG03442,0.9706,1694,119,0.2963
beril_Miya,8501278,OG03442,0.9706,1694,119,0.2963
beril_Cup4G11,RR42_RS35750,OG03442,0.9706,1694,119,0.2963
beril_SyringaeB728a_mexBdelta,Psyr_3437,OG03442,0.9706,1694,119,0.2963
beril_pseudo5_N2C3_1,AO356_03730,OG03442,0.9706,1694,119,0.2963
beril_Dda3937,DDA3937_RS13300,OG03442,0.9706,1694,119,0.2963
beril_acidovorax_3H11,Ac3H11_1381,OG03442,0.9706,1694,119,0.2963
beril_Marino,GFF2354,OG03442,0.9706,1694,119,0.2963
beril_SynE,Synpcc7942_1510,OG03442,0.9706,1694,119,0.2963
beril_pseudo6_N2E2,Pf6N2E2_2573,OG03442,0.9706,1694,119,0.2963
beril_DvH,208751,OG03442,0.9706,1694,119,0.2963
beril_PV4,5208882,OG03442,0.9706,1694,119,0.2963
beril_Putida,PP_4341,OG03442,0.9706,1694,119,0.2963
beril_PV4,5209133,OG03443,0.8667,1649,36,0.2929
beril_RalstoniaBSBF1503,RALBFv3_RS07800,OG03443,0.8667,1649,36,0.2929
beril_SyringaeB728a_mexBdelta,Psyr_4020,OG03443,0.8667,1649,36,0.2929
beril_SyringaeB728a,Psyr_4020,OG03443,0.8667,1649,36,0.2929
beril_acidovorax_3H11,Ac3H11_2454,OG03443,0.8667,1649,36,0.2929
beril_Marino,GFF2431,OG03443,0.8667,1649,36,0.2929
beril_psRCH2,GFF3121,OG03443,0.8667,1649,36,0.2929
beril_Dyella79,N515DRAFT_1369,OG03443,0.8667,1649,36,0.2929
beril_SB2B,6937832,OG03443,0.8667,1649,36,0.2929
beril_pseudo6_N2E2,Pf6N2E2_5506,OG03443,0.8667,1649,36,0.2929
beril_pseudo3_N2E3,AO353_03720,OG03443,0.8667,1649,36,0.2929
beril_RalstoniaUW163,UW163_RS05825,OG03443,0.8667,1649,36,0.2929
beril_Koxy,BWI76_RS18785,OG03443,0.8667,1649,36,0.2929
beril_pseudo5_N2C3_1,AO356_17885,OG03443,0.8667,1649,36,0.2929
beril_Putida,PP_1365,OG03443,0.8667,1649,36,0.2929
beril_WCS417,GFF4409,OG03443,0.8667,1649,36,0.2929
beril_Ddia6719,HGI48_RS09830,OG03443,0.8667,1649,36,0.2929
beril_pseudo1_N1B4,Pf1N1B4_668,OG03443,0.8667,1649,36,0.2929
beril_DdiaME23,DZA65_RS10155,OG03443,0.8667,1649,36,0.2929
beril_MR1,201922,OG03443,0.8667,1649,36,0.2929
beril_RalstoniaPSI07,RPSI07_RS09480,OG03443,0.8667,1649,36,0.2929
beril_Keio,16119,OG03443,0.8667,1649,36,0.2929
beril_ANA3,7025417,OG03443,0.8667,1649,36,0.2929
beril_Dda3937,DDA3937_RS09820,OG03443,0.8667,1649,36,0.2929
beril_RalstoniaGMI1000,RS_RS15700,OG03443,0.8667,1649,36,0.2929
beril_pseudo13_GW456_L13,PfGW456L13_1823,OG03443,0.8667,1649,36,0.2929
beril_Ddia6719,HGI48_RS19685,OG03446,0.7778,228,0,0.0482
beril_Miya,8500271,OG03446,0.7778,228,0,0.0482
beril_Koxy,BWI76_RS26100,OG03446,0.7778,228,0,0.0482
beril_DdiaME23,DZA65_RS20770,OG03446,0.7778,228,0,0.0482
beril_Keio,17454,OG03446,0.7778,228,0,0.0482
beril_Putida,PP_5080,OG03446,0.7778,228,0,0.0482
beril_Dda3937,DDA3937_RS19555,OG03446,0.7778,228,0,0.0482
beril_WCS417,GFF388,OG03446,0.7778,228,0,0.0482
beril_DvH,206712,OG03446,0.7778,228,0,0.0482
beril_Btheta,350445,OG03447,0.9333,149,8,0.0872
beril_Keio,16356,OG03447,0.9333,149,8,0.0872
beril_Ponti,CA264_12565,OG03447,0.9333,149,8,0.0872
beril_Cola,Echvi_2447,OG03447,0.9333,149,8,0.0872
beril_MR1,199467,OG03447,0.9333,149,8,0.0872
beril_Koxy,BWI76_RS20000,OG03447,0.9333,149,8,0.0872
beril_SynE,Synpcc7942_0280,OG03447,0.9333,149,8,0.0872
beril_Dda3937,DDA3937_RS05945,OG03447,0.9333,149,8,0.0872
beril_Ddia6719,HGI48_RS05995,OG03447,0.9333,149,8,0.0872
beril_ANA3,7026776,OG03447,0.9333,149,8,0.0872
beril_SB2B,6936055,OG03447,0.9333,149,8,0.0872
beril_PV4,5207676,OG03447,0.9333,149,8,0.0872
beril_DdiaME23,DZA65_RS06325,OG03447,0.9333,149,8,0.0872
beril_Pedo557,CA265_RS09065,OG03447,0.9333,149,8,0.0872
beril_SyringaeB728a_mexBdelta,Psyr_0594,OG03448,0.8519,1136,2,0.2474
beril_Putida,PP_4869,OG03448,0.8519,1136,2,0.2474
beril_SB2B,6937387,OG03448,0.8519,1136,2,0.2474
beril_DdiaME23,DZA65_RS11775,OG03448,0.8519,1136,2,0.2474
beril_Ddia6719,HGI48_RS11430,OG03448,0.8519,1136,2,0.2474
beril_pseudo5_N2C3_1,AO356_11775,OG03448,0.8519,1136,2,0.2474
beril_pseudo1_N1B4,Pf1N1B4_1387,OG03448,0.8519,1136,2,0.2474
beril_BFirm,BPHYT_RS23720,OG03448,0.8519,1136,2,0.2474
beril_ANA3,7025278,OG03448,0.8519,1136,2,0.2474
beril_SyringaeB728a,Psyr_0594,OG03448,0.8519,1136,2,0.2474
beril_psRCH2,GFF2488,OG03448,0.8519,1136,2,0.2474
beril_pseudo6_N2E2,Pf6N2E2_3586,OG03448,0.8519,1136,2,0.2474
beril_Methanococcus_JJ,MMJJ_RS07395,OG03448,0.8519,1136,2,0.2474
beril_pseudo3_N2E3,AO353_20520,OG03448,0.8519,1136,2,0.2474
beril_WCS417,GFF516,OG03448,0.8519,1136,2,0.2474
beril_Koxy,BWI76_RS11715,OG03448,0.8519,1136,2,0.2474
beril_WCS417,GFF2263,OG03448,0.8519,1136,2,0.2474
beril_pseudo13_GW456_L13,PfGW456L13_130,OG03448,0.8519,1136,2,0.2474
beril_azobra,AZOBR_RS19330,OG03448,0.8519,1136,2,0.2474
beril_Methanococcus_S2,MMP_RS06960,OG03448,0.8519,1136,2,0.2474
beril_pseudo5_N2C3_1,AO356_08525,OG03448,0.8519,1136,2,0.2474
beril_pseudo3_N2E3,AO353_13315,OG03448,0.8519,1136,2,0.2474
beril_pseudo6_N2E2,Pf6N2E2_4227,OG03448,0.8519,1136,2,0.2474
beril_Keio,15858,OG03448,0.8519,1136,2,0.2474
beril_Dda3937,DDA3937_RS11390,OG03448,0.8519,1136,2,0.2474
beril_Smeli,SM_b20649,OG03448,0.8519,1136,2,0.2474
beril_Burk376,H281DRAFT_03476,OG03448,0.8519,1136,2,0.2474
beril_PV4,5208978,OG03448,0.8519,1136,2,0.2474
beril_MR1,201181,OG03448,0.8519,1136,2,0.2474
beril_Cola,Echvi_3709,OG03449,0.5556,24,0,0.0417
beril_RalstoniaPSI07,RPSI07_RS12400,OG03449,0.5556,24,0,0.0417
beril_pseudo3_N2E3,AO353_18125,OG03449,0.5556,24,0,0.0417
beril_Ddia6719,HGI48_RS00060,OG03449,0.5556,24,0,0.0417
beril_Caulo,CCNA_01234,OG03449,0.5556,24,0,0.0417
beril_Koxy,BWI76_RS20090,OG03449,0.5556,24,0,0.0417
beril_Marino,GFF884,OG03449,0.5556,24,0,0.0417
beril_RalstoniaUW163,UW163_RS08745,OG03449,0.5556,24,0,0.0417
beril_Cup4G11,RR42_RS34105,OG03449,0.5556,24,0,0.0417
beril_Ponti,CA264_09290,OG03449,0.5556,24,0,0.0417
beril_psRCH2,GFF1316,OG03449,0.5556,24,0,0.0417
beril_Dda3937,DDA3937_RS21250,OG03449,0.5556,24,0,0.0417
beril_Btheta,353872,OG03449,0.5556,24,0,0.0417
beril_RalstoniaBSBF1503,RALBFv3_RS04880,OG03449,0.5556,24,0,0.0417
beril_Methanococcus_S2,MMP_RS04705,OG03449,0.5556,24,0,0.0417
beril_RalstoniaGMI1000,RS_RS12510,OG03449,0.5556,24,0,0.0417
beril_Pedo557,CA265_RS09040,OG03449,0.5556,24,0,0.0417
beril_DdiaME23,DZA65_RS00050,OG03449,0.5556,24,0,0.0417
beril_Keio,16375,OG03449,0.5556,24,0,0.0417
beril_Putida,PP_4033,OG03449,0.5556,24,0,0.0417
beril_Methanococcus_JJ,MMJJ_RS00430,OG03449,0.5556,24,0,0.0417
beril_Keio,15924,OG03450,1.0,682,179,0.0704
beril_Dda3937,DDA3937_RS11230,OG03450,1.0,682,179,0.0704
beril_Koxy,BWI76_RS17805,OG03450,1.0,682,179,0.0704
beril_Ddia6719,HGI48_RS11265,OG03450,1.0,682,179,0.0704
beril_DdiaME23,DZA65_RS11610,OG03450,1.0,682,179,0.0704
beril_Dyella79,N515DRAFT_2837,OG03450,1.0,682,179,0.0704
beril_Keio,17567,OG03450,1.0,682,179,0.0704
beril_MR1,201248,OG03453,1.0,109,6,0.0917
beril_azobra,AZOBR_RS19860,OG03453,1.0,109,6,0.0917
beril_Methanococcus_JJ,MMJJ_RS03820,OG03453,1.0,109,6,0.0917
beril_PS,Dsui_1159,OG03453,1.0,109,6,0.0917
beril_Koxy,BWI76_RS22360,OG03453,1.0,109,6,0.0917
beril_SB2B,6937515,OG03453,1.0,109,6,0.0917
beril_SynE,Synpcc7942_2386,OG03453,1.0,109,6,0.0917
beril_Methanococcus_S2,MMP_RS01555,OG03453,1.0,109,6,0.0917
beril_Dda3937,DDA3937_RS14210,OG03453,1.0,109,6,0.0917
beril_Miya,8501557,OG03453,1.0,109,6,0.0917
beril_ANA3,7024691,OG03453,1.0,109,6,0.0917
beril_DdiaME23,DZA65_RS14860,OG03453,1.0,109,6,0.0917
beril_DvH,209259,OG03453,1.0,109,6,0.0917
beril_Keio,16813,OG03453,1.0,109,6,0.0917
beril_Ddia6719,HGI48_RS14185,OG03453,1.0,109,6,0.0917
beril_PV4,5209279,OG03453,1.0,109,6,0.0917
beril_Magneto,AMB_RS08295,OG03453,1.0,109,6,0.0917
beril_Dda3937,DDA3937_RS22030,OG03454,1.0,748,258,0.0682
beril_DdiaME23,DZA65_RS07005,OG03454,1.0,748,258,0.0682
beril_Koxy,BWI76_RS08640,OG03454,1.0,748,258,0.0682
beril_Ddia6719,HGI48_RS06650,OG03454,1.0,748,258,0.0682
beril_Keio,14887,OG03454,1.0,748,258,0.0682
beril_Koxy,BWI76_RS22830,OG03455,1.0,748,258,0.0682
beril_Keio,16872,OG03455,1.0,748,258,0.0682
beril_Dda3937,DDA3937_RS17050,OG03455,1.0,748,258,0.0682
beril_Ddia6719,HGI48_RS17105,OG03455,1.0,748,258,0.0682
beril_DdiaME23,DZA65_RS18180,OG03455,1.0,748,258,0.0682
beril_Dda3937,DDA3937_RS03595,OG03456,1.0,748,258,0.0682
beril_Koxy,BWI76_RS15915,OG03456,1.0,748,258,0.0682
beril_DdiaME23,DZA65_RS03810,OG03456,1.0,748,258,0.0682
beril_Keio,15706,OG03456,1.0,748,258,0.0682
beril_Ddia6719,HGI48_RS03690,OG03456,1.0,748,258,0.0682
beril_MR1,200256,OG03457,1.0,686,13,0.0641
beril_MR1,201222,OG03457,1.0,686,13,0.0641
beril_ANA3,7023682,OG03457,1.0,686,13,0.0641
beril_Koxy,BWI76_RS18295,OG03457,1.0,686,13,0.0641
beril_PV4,5210760,OG03457,1.0,686,13,0.0641
beril_Keio,16024,OG03457,1.0,686,13,0.0641
beril_ANA3,7024668,OG03457,1.0,686,13,0.0641
beril_SB2B,6938836,OG03457,1.0,686,13,0.0641
beril_Koxy,BWI76_RS09525,OG03458,0.6,51,0,0.1176
beril_HerbieS,HSERO_RS18100,OG03458,0.6,51,0,0.1176
beril_Keio,14990,OG03458,0.6,51,0,0.1176
beril_RalstoniaPSI07,RPSI07_RS01115,OG03460,0.6471,50,0,0.04
beril_RalstoniaBSBF1503,RALBFv3_RS22055,OG03460,0.6471,50,0,0.04
beril_RalstoniaGMI1000,RS_RS18490,OG03460,0.6471,50,0,0.04
beril_Koxy,BWI76_RS17700,OG03460,0.6471,50,0,0.04
beril_Keio,17580,OG03460,0.6471,50,0,0.04
beril_BFirm,BPHYT_RS26585,OG03460,0.6471,50,0,0.04
beril_Ponti,CA264_20675,OG03460,0.6471,50,0,0.04
beril_Korea,Ga0059261_0579,OG03460,0.6471,50,0,0.04
beril_Dyella79,N515DRAFT_1910,OG03460,0.6471,50,0,0.04
beril_Koxy,BWI76_RS26700,OG03460,0.6471,50,0,0.04
beril_pseudo5_N2C3_1,AO356_24205,OG03460,0.6471,50,0,0.04
beril_Burk376,H281DRAFT_02853,OG03460,0.6471,50,0,0.04
beril_pseudo6_N2E2,Pf6N2E2_1643,OG03460,0.6471,50,0,0.04
beril_RalstoniaUW163,UW163_RS22595,OG03460,0.6471,50,0,0.04
beril_Cup4G11,RR42_RS28230,OG03460,0.6471,50,0,0.04
beril_Keio,15319,OG03460,0.6471,50,0,0.04
beril_psRCH2,GFF357,OG03460,0.6471,50,0,0.04
beril_Dyella79,N515DRAFT_1927,OG03461,0.8929,1593,10,0.2969
beril_RalstoniaBSBF1503,RALBFv3_RS11355,OG03461,0.8929,1593,10,0.2969
beril_BFirm,BPHYT_RS16720,OG03461,0.8929,1593,10,0.2969
beril_Keio,18293,OG03461,0.8929,1593,10,0.2969
beril_RalstoniaGMI1000,RS_RS02185,OG03461,0.8929,1593,10,0.2969
beril_pseudo5_N2C3_1,AO356_05060,OG03461,0.8929,1593,10,0.2969
beril_Burk376,H281DRAFT_04275,OG03461,0.8929,1593,10,0.2969
beril_Ddia6719,HGI48_RS19895,OG03461,0.8929,1593,10,0.2969
beril_Keio,17498,OG03461,0.8929,1593,10,0.2969
beril_Smeli,SM_b21119,OG03461,0.8929,1593,10,0.2969
beril_pseudo13_GW456_L13,PfGW456L13_1926,OG03461,0.8929,1593,10,0.2969
beril_WCS417,GFF4293,OG03461,0.8929,1593,10,0.2969
beril_Smeli,SMa0514,OG03461,0.8929,1593,10,0.2969
beril_RalstoniaGMI1000,RS_RS21650,OG03461,0.8929,1593,10,0.2969
beril_azobra,AZOBR_RS15715,OG03461,0.8929,1593,10,0.2969
beril_SyringaeB728a,Psyr_3337,OG03461,0.8929,1593,10,0.2969
beril_Pedo557,CA265_RS25410,OG03461,0.8929,1593,10,0.2969
beril_DdiaME23,DZA65_RS20965,OG03461,0.8929,1593,10,0.2969
beril_Putida,PP_3416,OG03461,0.8929,1593,10,0.2969
beril_Koxy,BWI76_RS26240,OG03461,0.8929,1593,10,0.2969
beril_acidovorax_3H11,Ac3H11_3229,OG03461,0.8929,1593,10,0.2969
beril_Dda3937,DDA3937_RS19780,OG03461,0.8929,1593,10,0.2969
beril_pseudo1_N1B4,Pf1N1B4_557,OG03461,0.8929,1593,10,0.2969
beril_RalstoniaPSI07,RPSI07_RS21850,OG03461,0.8929,1593,10,0.2969
beril_Cup4G11,RR42_RS06130,OG03461,0.8929,1593,10,0.2969
