organism,locus_tag,product,cog,func_class,source
saur_NCTC8325_biotradis,SAOUHSC_02897,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02898,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02899,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02900,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02901,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02902,,,,none
saur_NCTC8325_biotradis,SAOUHSC_02903,,,,none
saur_NCTC8325_biotradis,SAOUHSC_02904,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02905,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02906,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02907,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02908,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02909,dihydroorotate dehydrogenase 2,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02910,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02911,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02912,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02913,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02914,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02915,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02916,aspartate alpha-decarboxylase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02918,pantoate--beta-alanine ligase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02919,3-methyl-2-oxobutanoate hydroxymethyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02920,2-dehydropantoate 2-reductase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02921,alpha-acetolactate decarboxylase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02922,L-lactate dehydrogenase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A02771,,,,none
saur_NCTC8325_biotradis,SAOUHSC_02923,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02924,4-aminobutyrate aminotransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02925,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02927,malate:quinone oxidoreductase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02928,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02930,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02931,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02932,choline dehydrogenase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02933,betaine aldehyde dehydrogenase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02934,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02935,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02936,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02939,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02940,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02941,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02944,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02948,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02949,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A02794,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02950,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A02795,,,,none
saur_NCTC8325_biotradis,SAOUHSC_02957,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A02801,,,,none
saur_NCTC8325_biotradis,SAOUHSC_02960,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02961,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02964,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02965,carbamate kinase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02968,ornithine carbamoyltransferase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02969,arginine deiminase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A02811,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02970,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02972,immunodominant antigen B,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02973,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02974,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02979,N-acetylmuramoyl-L-alanine amidase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02980,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02982,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02983,accessory Sec system glycosylation chaperone GtfB,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02984,accessory Sec system glycosyltransferase GtfA,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02986,accessory Sec system protein Asp3,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02987,accessory Sec system protein Asp2,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02988,accessory Sec system protein Asp1,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02989,accessory Sec system protein translocase subunit SecY2,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02990,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02991,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02992,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02993,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02994,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02995,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02997,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_02999,capsular polysaccharide biosynthesis protein Cap5B,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03003,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03006,lipase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_A02856,,,,none
saur_NCTC8325_biotradis,SAOUHSC_03013,histidinol dehydrogenase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03015,ATP phosphoribosyltransferase regulatory subunit,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03016,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03017,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03018,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03020,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03021,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03022,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03023,lactonase Drp35,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03024,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03025,pyrrolidone-carboxylate peptidase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03026,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03027,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03028,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03031,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03032,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03034,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03035,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03038,,,,none
saur_NCTC8325_biotradis,SAOUHSC_03040,integrase/recombinase,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03041,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03043,,,,none
saur_NCTC8325_biotradis,SAOUHSC_03046,helix-turn-helix domain-containing protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03047,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03048,hypothetical protein,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03049,hypothetical protein,COG1475K,Cell division,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03051,16S rRNA methyltransferase GidB,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03053,tRNA modification GTPase TrmE,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03054,ribonuclease P,,,gff_direct
saur_NCTC8325_biotradis,SAOUHSC_03055,50S ribosomal protein L34,,,gff_direct
spneT4,SP_0001,chromosomal replication initiator protein DnaA,,,gff_gene
spneT4,SP_0002,DNA polymerase III subunit beta,,,gff_gene
spneT4,SP_0003,,,,none
spneT4,SP_0004,redox-regulated ATPase YchF,,,gff_gene
spneT4,SP_0005,aminoacyl-tRNA hydrolase,,,gff_gene
spneT4,SP_0006,transcription-repair coupling factor,,,gff_gene
spneT4,SP_0007,,,,none
spneT4,SP_0008,,,,none
spneT4,SP_0009,,,,none
spneT4,SP_0010,,,,none
spneT4,SP_0011,tRNA lysidine(34) synthetase TilS,,,gff_gene
spneT4,SP_0012,,,,none
spneT4,SP_0013,ATP-dependent zinc metalloprotease FtsH,,,gff_gene
spneT4,SP_2006,,,,none
spneT4,SP_0014,,,,none
spneT4,SP_0018,sigma(X)-activator ComW,,,gff_gene
spneT4,SP_0019,,,,none
spneT4,SP_0020,tRNA adenosine(34) deaminase TadA,,,gff_gene
spneT4,SP_0021,,,,none
spneT4,SP_0022,,,,none
spneT4,SP_0024,,,,none
spneT4,SP_0025,,,,none
spneT4,SP_0026,,,,none
spneT4,SP_1095,,,,none
spneT4,SP_0027,peptidylprolyl isomerase PrsA,,,gff_gene
spneT4,SP_0032,DNA polymerase I,,,gff_gene
spneT4,SP_0033,,,,none
spneT4,SP_0034,,,,none
spneT4,SP_0035,,,,none
spneT4,SP_0036,DNA repair protein RecO,,,gff_gene
spneT4,SP_0037,phosphate acyltransferase PlsX,,,gff_gene
spneT4,SP_0038,,,,none
spneT4,SP_0040,,,,none
spneT4,SP_0041,bacteriocin-like peptide BlpU,,,gff_gene
spneT4,SP_0533,,,,none
spneT4,SP_0042,peptide cleavage/export ABC transporter ComA,,,gff_gene
spneT4,SP_0043,competence pheromone export protein ComB,,,gff_gene
spneT4,SP_0044,phosphoribosylaminoimidazolesuccinocarboxamide synthase,,,gff_gene
spneT4,SP_0045,,,,none
spneT4,SP_0046,amidophosphoribosyltransferase,COG0034F,Nucleotide transport and metabolism,gff_gene
spneT4,SP_0047,phosphoribosylformylglycinamidine cyclo-ligase,,,gff_gene
spneT4,SP_0050,bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase,,,gff_gene
spneT4,SP_0051,phosphoribosylamine--glycine ligase,,,gff_gene
spneT4,SP_0052,,,,none
spneT4,SP_0053,5-(carboxyamino)imidazole ribonucleotide mutase,,,gff_gene
spneT4,SP_0054,5-(carboxyamino)imidazole ribonucleotide synthase,,,gff_gene
spneT4,SP_0055,,,,none
spneT4,SP_0056,adenylosuccinate lyase,,,gff_gene
spneT4,SP_0057,,,,none
spneT4,SP_0058,,,,none
spneT4,SP_0061,,,,none
spneT4,SP_0062,,,,none
spneT4,SP_0064,,,,none
spneT4,SP_0065,,,,none
spneT4,SP_0066,,,,none
spneT4,SP_0067,,,,none
spneT4,SP_0068,,,,none
spneT4,SP_0070,,,,none
spneT4,SP_0073,,,,none
spneT4,SP_0075,,,,none
spneT4,SP_0076,,,,none
spneT4,SP_0077,,,,none
spneT4,SP_0078,,,,none
spneT4,SP_0079,Trk system potassium transporter TrkA,,,gff_gene
spneT4,SP_0080,,,,none
spneT4,SP_0084,,,,none
spneT4,SP_0085,30S ribosomal protein S4,,,gff_gene
spneT4,SP_1488,,,,none
spneT4,SP_1302,,,,none
spneT4,SP_0087,,,,none
spneT4,SP_0090,,,,none
spneT4,SP_0091,,,,none
spneT4,SP_0092,,,,none
spneT4,SP_0094,,,,none
spneT4,SP_0095,,,,none
spneT4,SP_0097,,,,none
spneT4,SP_0098,,,,none
spneT4,SP_0100,,,,none
spneT4,SP_0101,,,,none
spneT4,SP_0102,,,,none
spneT4,SP_0103,,,,none
spneT4,SP_0104,,,,none
spneT4,SP_0105,,,,none
spneT4,SP_0106,,,,none
spneT4,SP_0107,,,,none
spneT4,SP_0108,,,,none
spneT4,SP_0114,,,,none
spneT4,SP_0109,,,,none
spneT4,SP_0110,,,,none
spneT4,SP_0111,,,,none
spneT4,SP_0112,,,,none
spneT4,SP_1394,,,,none
spneT4,SP_0115,,,,none
spneT4,SP_0116,,,,none
spneT4,SP_0117,,,,none
spneT4,SP_0118,tRNA 2-thiouridine(34) synthase MnmA,,,gff_gene
spneT4,SP_0120,,,,none
spneT4,SP_0121,,,,none
spneT4,SP_0122,,,,none
spneT4,SP_0125,,,,none
spneT4,SP_0127,,,,none
spneT4,SP_0128,,,,none
spneT4,SP_0129,,,,none
spneT4,SP_0135,,,,none
spneT4,SP_0133,,,,none
spneT4,SP_0134,,,,none
spneT4,SP_0136,,,,none
spneT4,SP_0138,,,,none
spneT4,SP_0141,,,,none
spneT4,SP_0142,,,,none
spneT4,SP_0143,,,,none
spneT4,SP_0144,,,,none
spneT4,SP_0145,,,,none
spneT4,SP_0146,,,,none
spneT4,SP_0147,,,,none
spneT4,SP_0148,,,,none
spneT4,SP_0620,,,,none
spneT4,SP_0149,,,,none
spneT4,SP_0150,,,,none
spneT4,SP_0153,,,,none
spneT4,SP_0154,,,,none
spneT4,SP_0155,,,,none
spneT4,SP_0156,,,,none
spneT4,SP_0157,,,,none
spneT4,SP_0158,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,,,gff_gene
spneT4,SP_0159,,,,none
spneT4,SP_0160,,,,none
spneT4,SP_0161,,,,none
spneT4,SP_0162,,,,none
spneT4,SP_1058,,,,none
spneT4,SP_0164,,,,none
spneT4,SP_0165,,,,none
spneT4,SP_0166,,,,none
spneT4,SP_0167,,,,none
spneT4,SP_0168,,,,none
spneT4,SP_0170,,,,none
spneT4,SP_0171,,,,none
spneT4,SP_0172,,,,none
spneT4,SP_0414,,,,none
spneT4,SP_0173,DNA mismatch repair endonuclease MutL,,,gff_gene
spneT4,SP_0175,6%2C7-dimethyl-8-ribityllumazine synthase,,,gff_gene
spneT4,SP_0177,riboflavin synthase,,,gff_gene
spneT4,SP_0178,bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD,,,gff_gene
spneT4,SP_0179,Holliday junction branch migration protein RuvA,COG0632L,-,gff_gene
spneT4,SP_0180,,,,none
spneT4,SP_0181,,,,none
spneT4,SP_0182,,,,none
spneT4,SP_0184,,,,none
spneT4,SP_0185,,,,none
spneT4,SP_0186,excinuclease ABC subunit UvrA,,,gff_gene
spneT4,SP_0187,,,,none
spneT4,SP_0188,,,,none
spneT4,SP_1405,,,,none
spneT4,SP_0189,,,,none
spneT4,SP_0190,,,,none
spneT4,SP_0191,,,,none
spneT4,SP_0192,,,,none
spneT4,SP_0194,,,,none
spneT4,SP_0196,,,,none
spneT4,SP_0197,,,,none
spneT4,SP_0198,,,,none
spneT4,SP_0199,,,,none
spneT4,SP_0200,,,,none
spneT4,SP_0201,,,,none
spneT4,SP_0202,anaerobic ribonucleoside-triphosphate reductase,,,gff_gene
spneT4,SP_0203,,,,none
spneT4,SP_0204,,,,none
spneT4,SP_0205,,,,none
spneT4,SP_0206,,,,none
spneT4,SP_0207,,,,none
spneT4,SP_0208,30S ribosomal protein S10,,,gff_gene
spneT4,SP_0209,50S ribosomal protein L3,,,gff_gene
spneT4,SP_0210,50S ribosomal protein L4,,,gff_gene
spneT4,SP_0211,,,,none
spneT4,SP_0212,50S ribosomal protein L2,,,gff_gene
spneT4,SP_0213,30S ribosomal protein S19,,,gff_gene
spneT4,SP_0214,50S ribosomal protein L22,,,gff_gene
spneT4,SP_0215,30S ribosomal protein S3,,,gff_gene
spneT4,SP_0216,50S ribosomal protein L16,,,gff_gene
spneT4,SP_0217,50S ribosomal protein L29,,,gff_gene
spneT4,SP_0218,30S ribosomal protein S17,,,gff_gene
spneT4,SP_0219,50S ribosomal protein L14,,,gff_gene
spneT4,SP_0220,50S ribosomal protein L24,,,gff_gene
spneT4,SP_0221,50S ribosomal protein L5,,,gff_gene
spneT4,SP_0222,30S ribosomal protein S14,,,gff_gene
spneT4,SP_0223,,,,none
spneT4,SP_0224,30S ribosomal protein S8,,,gff_gene
spneT4,SP_0225,50S ribosomal protein L6,,,gff_gene
spneT4,SP_0226,50S ribosomal protein L18,,,gff_gene
spneT4,SP_0227,30S ribosomal protein S5,,,gff_gene
spneT4,SP_0228,50S ribosomal protein L30,,,gff_gene
spneT4,SP_0229,50S ribosomal protein L15,,,gff_gene
spneT4,SP_0230,preprotein translocase subunit SecY,,,gff_gene
spneT4,SP_0231,Adenylate kinase (ATP-AMP transphosphorylase),COG0563F,Nucleotide transport and metabolism,deg_db
spneT4,SP_0232,translation initiation factor IF-1,,,gff_gene
spneT4,SP_0233,50S ribosomal protein L36,,,gff_gene
spneT4,SP_0234,30S ribosomal protein S13,,,gff_gene
spneT4,SP_0235,30S ribosomal protein S11,,,gff_gene
spneT4,SP_0236,,,,none
spneT4,SP_0237,50S ribosomal protein L17,,,gff_gene
spneT4,SP_0238,,,,none
spneT4,SP_0239,,,,none
spneT4,SP_0240,,,,none
spneT4,SP_1825,,,,none
spneT4,SP_0242,,,,none
spneT4,SP_0244,,,,none
spneT4,SP_0245,,,,none
spneT4,SP_0247,,,,none
spneT4,SP_0248,,,,none
spneT4,SP_0249,Competence protein,COG1555L,Carbohydrate transport and metabolism,deg_db
spneT4,SP_0250,PTS cellobiose transporter subunit IIC,,,gff_gene
spneT4,SP_0251,,,,none
spneT4,SP_0252,,,,none
spneT4,SP_0253,,,,none
spneT4,SP_0254,leucine--tRNA ligase,,,gff_gene
spneT4,SP_0255,,,,none
spneT4,SP_0256,,,,none
spneT4,SP_0258,,,,none
spneT4,SP_0259,Holliday junction branch migration DNA helicase RuvB,COG2255L,-,gff_gene
spneT4,SP_0260,,,,none
spneT4,SP_0261,,,,none
spneT4,SP_0262,,,,none
spneT4,SP_0263,,,,none
spneT4,SP_0264,Prolyl-tRNA synthetase,COG0442J,"Translation, ribosomal structure and biogenesis",deg_db
spneT4,SP_0266,,,,none
spneT4,SP_0267,,,,none
spneT4,SP_0268,,,,none
spneT4,SP_0269,,,,none
spneT4,SP_0271,30S ribosomal protein S12,,,gff_gene
spneT4,SP_0272,30S ribosomal protein S7,,,gff_gene
spneT4,SP_0273,elongation factor G,,,gff_gene
spneT4,SP_0274,,,,none
spneT4,SP_0276,,,,none
spneT4,SP_0277,,,,none
spneT4,SP_0278,,,,none
spneT4,SP_0279,,,,none
spneT4,SP_0280,,,,none
spneT4,SP_0281,,,,none
spneT4,SP_0282,,,,none
spneT4,SP_0283,,,,none
spneT4,SP_0284,,,,none
spneT4,SP_0285,,,,none
spneT4,SP_0286,,,,none
spneT4,SP_0288,,,,none
spneT4,SP_0289,,,,none
spneT4,SP_0290,,,,none
spneT4,SP_0291,,,,none
spneT4,SP_0292,,,,none
spneT4,SP_0293,,,,none
spneT4,SP_0294,50S ribosomal protein L13,,,gff_gene
spneT4,SP_0295,50S ribosomal protein L9,,,gff_gene
spneT4,SP_0296,,,,none
spneT4,SP_0297,,,,none
spneT4,SP_0298,,,,none
spneT4,SP_0302,,,,none
spneT4,SP_0578,,,,none
spneT4,SP_0303,Competence protein,COG1555L,Carbohydrate transport and metabolism,deg_db
spneT4,SP_0304,,,,none
spneT4,SP_0305,PTS cellobiose transporter subunit IIC,,,gff_gene
spneT4,SP_0306,,,,none
spneT4,SP_0307,,,,none
spneT4,SP_0308,,,,none
spneT4,SP_0309,,,,none
spneT4,SP_0310,,,,none
spneT4,SP_0311,,,,none
spneT4,SP_0312,,,,none
spneT4,SP_0313,,,,none
spneT4,SP_0314,,,,none
spneT4,SP_0316,,,,none
spneT4,SP_0317,,,,none
spneT4,SP_0318,,,,none
spneT4,SP_0319,,,,none
spneT4,SP_0320,,,,none
spneT4,SP_0321,,,,none
spneT4,SP_0322,,,,none
spneT4,SP_0323,,,,none
spneT4,SP_0325,,,,none
spneT4,SP_0326,preprotein translocase subunit YajC,,,gff_gene
spneT4,SP_0327,,,,none
spneT4,SP_0329,,,,none
spneT4,SP_0330,,,,none
spneT4,SP_0332,,,,none
spneT4,SP_0333,,,,none
spneT4,SP_0334,yllC protein,COG0275M,-,deg_db
spneT4,SP_0335,cell division protein FtsL,,,gff_gene
spneT4,SP_0336,,,,none
spneT4,SP_0337,phospho-N-acetylmuramoyl-pentapeptide-transferase,COG0472M,-,gff_gene
spneT4,SP_0338,,,,none
spneT4,SP_0340,,,,none
spneT4,SP_0341,,,,none
spneT4,SP_0342,,,,none
spneT4,SP_0346,capsular polysaccharide biosynthesis protein Cps4A,,,gff_gene
spneT4,SP_0347,capsular polysaccharide biosynthesis protein Cps4B,,,gff_gene
spneT4,SP_0348,,,,none
spneT4,SP_0349,capsular polysaccharide biosynthesis protein Cps4D,,,gff_gene
spneT4,SP_0350,capsular polysaccharide biosynthesis protein Cps4E,,,gff_gene
spneT4,SP_0351,capsular polysaccharide biosynthesis protein Cps4F,,,gff_gene
spneT4,SP_0352,capsular polysaccharide biosynthesis protein Cps4G,,,gff_gene
spneT4,SP_0353,capsular polysaccharide biosynthesis protein Cps4H,,,gff_gene
spneT4,SP_0354,,,,none
spneT4,SP_0355,,,,none
spneT4,SP_0356,,,,none
spneT4,SP_0357,capsular polysaccharide biosynthesis protein Cps4I,,,gff_gene
spneT4,SP_0358,capsular polysaccharide biosynthesis protein Cps4J,,,gff_gene
spneT4,SP_0359,capsular polysaccharide biosynthesis protein Cps4K,,,gff_gene
spneT4,SP_0360,capsular polysaccharide biosynthesis protein Cps4L,,,gff_gene
spneT4,SP_0366,,,,none
spneT4,SP_1891,,,,none
spneT4,SP_1527,,,,none
spneT4,SP_0367,,,,none
spneT4,SP_0368,,,,none
spneT4,SP_0369,,,,none
spneT4,SP_0370,Holliday junction resolvase RecU,COG3331R,-,gff_gene
spneT4,SP_0372,cell division regulator GpsB,,,gff_gene
spneT4,SP_0373,,,,none
spneT4,SP_0374,,,,none
spneT4,SP_0375,,,,none
spneT4,SP_0376,,,,none
spneT4,SP_0378,,,,none
spneT4,SP_0377,,,,none
spneT4,SP_0391,,,,none
spneT4,SP_2190,choline-binding protein CbpA,,,gff_gene
spneT4,SP_0379,,,,none
spneT4,SP_0380,,,,none
spneT4,SP_0381,,,,none
spneT4,SP_0382,diphosphomevalonate decarboxylase,,,gff_gene
spneT4,SP_0383,,,,none
spneT4,SP_0384,,,,none
spneT4,SP_0385,,,,none
spneT4,SP_0386,,,,none
spneT4,SP_0387,,,,none
spneT4,SP_0389,,,,none
spneT4,SP_0390,,,,none
spneT4,SP_0394,,,,none
spneT4,SP_0395,,,,none
spneT4,SP_0396,,,,none
spneT4,SP_0397,,,,none
spneT4,SP_0400,trigger factor,,,gff_gene
spneT4,SP_0401,,,,none
spneT4,SP_0402,,,,none
spneT4,SP_0403,,,,none
spneT4,SP_0404,cell division protein ZapA,,,gff_gene
spneT4,SP_0405,,,,none
spneT4,SP_0406,,,,none
spneT4,SP_0407,,,,none
spneT4,SP_0408,,,,none
spneT4,SP_0409,,,,none
spneT4,SP_0410,,,,none
spneT4,SP_0411,,,,none
spneT4,SP_0412,,,,none
spneT4,SP_0413,,,,none
spneT4,SP_0415,,,,none
spneT4,SP_0416,,,,none
spneT4,SP_0417,,,,none
spneT4,SP_0418,,,,none
spneT4,SP_0419,,,,none
spneT4,SP_0420,,,,none
spneT4,SP_0421,3-oxoacyl-[acyl-carrier-protein] reductase,COG1028IQR,-,gff_gene
spneT4,SP_0422,beta-ketoacyl-ACP synthase II,,,gff_gene
spneT4,SP_0423,acetyl-CoA carboxylase biotin carboxyl carrier protein,,,gff_gene
spneT4,SP_0424,3-hydroxyacyl-ACP dehydratase FabZ,COG0764I,-,gff_gene
spneT4,SP_0425,acetyl-CoA carboxylase biotin carboxylase subunit,,,gff_gene
