organism,locus_tag,og_id,prev_og_id,next_og_id,prev_locus_tag,next_locus_tag
beril_pseudo1_N1B4,Pf1N1B4_4559,OG00137,OG02755,OG01520,Pf1N1B4_4558,Pf1N1B4_456
beril_pseudo1_N1B4,Pf1N1B4_456,OG01520,OG00137,OG11242,Pf1N1B4_4559,Pf1N1B4_4560
beril_pseudo1_N1B4,Pf1N1B4_4560,OG11242,OG01520,OG01273,Pf1N1B4_456,Pf1N1B4_4561
beril_pseudo1_N1B4,Pf1N1B4_4561,OG01273,OG11242,OG03060,Pf1N1B4_4560,Pf1N1B4_4562
beril_pseudo1_N1B4,Pf1N1B4_4562,OG03060,OG01273,OG01303,Pf1N1B4_4561,Pf1N1B4_4563
beril_pseudo1_N1B4,Pf1N1B4_4563,OG01303,OG03060,OG02575,Pf1N1B4_4562,Pf1N1B4_4564
beril_pseudo1_N1B4,Pf1N1B4_4564,OG02575,OG01303,OG11233,Pf1N1B4_4563,Pf1N1B4_4565
beril_pseudo1_N1B4,Pf1N1B4_4565,OG11233,OG02575,OG00422,Pf1N1B4_4564,Pf1N1B4_4566
beril_pseudo1_N1B4,Pf1N1B4_4566,OG00422,OG11233,OG02275,Pf1N1B4_4565,Pf1N1B4_4567
beril_pseudo1_N1B4,Pf1N1B4_4567,OG02275,OG00422,OG02403,Pf1N1B4_4566,Pf1N1B4_4568
beril_pseudo1_N1B4,Pf1N1B4_4568,OG02403,OG02275,OG00897,Pf1N1B4_4567,Pf1N1B4_4569
beril_pseudo1_N1B4,Pf1N1B4_4569,OG00897,OG02403,OG01235,Pf1N1B4_4568,Pf1N1B4_457
beril_pseudo1_N1B4,Pf1N1B4_457,OG01235,OG00897,OG04752,Pf1N1B4_4569,Pf1N1B4_4570
beril_pseudo1_N1B4,Pf1N1B4_4570,OG04752,OG01235,OG01727,Pf1N1B4_457,Pf1N1B4_4571
beril_pseudo1_N1B4,Pf1N1B4_4571,OG01727,OG04752,OG12024,Pf1N1B4_4570,Pf1N1B4_4575
beril_pseudo1_N1B4,Pf1N1B4_4575,OG12024,OG01727,OG00119,Pf1N1B4_4571,Pf1N1B4_4576
beril_pseudo1_N1B4,Pf1N1B4_4576,OG00119,OG12024,OG00192,Pf1N1B4_4575,Pf1N1B4_4577
beril_pseudo1_N1B4,Pf1N1B4_4577,OG00192,OG00119,OG04332,Pf1N1B4_4576,Pf1N1B4_4578
beril_pseudo1_N1B4,Pf1N1B4_4578,OG04332,OG00192,OG00231,Pf1N1B4_4577,Pf1N1B4_4579
beril_pseudo1_N1B4,Pf1N1B4_4579,OG00231,OG04332,OG00079,Pf1N1B4_4578,Pf1N1B4_458
beril_pseudo1_N1B4,Pf1N1B4_458,OG00079,OG00231,OG01095,Pf1N1B4_4579,Pf1N1B4_4580
beril_pseudo1_N1B4,Pf1N1B4_4580,OG01095,OG00079,OG00003,Pf1N1B4_458,Pf1N1B4_4581
beril_pseudo1_N1B4,Pf1N1B4_4581,OG00003,OG01095,OG01571,Pf1N1B4_4580,Pf1N1B4_4583
beril_pseudo1_N1B4,Pf1N1B4_4583,OG01571,OG00003,OG00674,Pf1N1B4_4581,Pf1N1B4_4584
beril_pseudo1_N1B4,Pf1N1B4_4584,OG00674,OG01571,OG16843,Pf1N1B4_4583,Pf1N1B4_4585
beril_pseudo1_N1B4,Pf1N1B4_4585,OG16843,OG00674,OG16852,Pf1N1B4_4584,Pf1N1B4_4586
beril_pseudo1_N1B4,Pf1N1B4_4586,OG16852,OG16843,OG01086,Pf1N1B4_4585,Pf1N1B4_4587
beril_pseudo1_N1B4,Pf1N1B4_4587,OG01086,OG16852,OG00019,Pf1N1B4_4586,Pf1N1B4_4588
beril_pseudo1_N1B4,Pf1N1B4_4588,OG00019,OG01086,OG00745,Pf1N1B4_4587,Pf1N1B4_4589
beril_pseudo1_N1B4,Pf1N1B4_4589,OG00745,OG00019,OG00302,Pf1N1B4_4588,Pf1N1B4_459
beril_pseudo1_N1B4,Pf1N1B4_459,OG00302,OG00745,OG00361,Pf1N1B4_4589,Pf1N1B4_4590
beril_pseudo1_N1B4,Pf1N1B4_4590,OG00361,OG00302,OG00984,Pf1N1B4_459,Pf1N1B4_4591
beril_pseudo1_N1B4,Pf1N1B4_4591,OG00984,OG00361,OG00417,Pf1N1B4_4590,Pf1N1B4_4592
beril_pseudo1_N1B4,Pf1N1B4_4592,OG00417,OG00984,OG00779,Pf1N1B4_4591,Pf1N1B4_4593
beril_pseudo1_N1B4,Pf1N1B4_4593,OG00779,OG00417,OG00779,Pf1N1B4_4592,Pf1N1B4_4594
beril_pseudo1_N1B4,Pf1N1B4_4594,OG00779,OG00779,OG01419,Pf1N1B4_4593,Pf1N1B4_4595
beril_pseudo1_N1B4,Pf1N1B4_4595,OG01419,OG00779,OG01782,Pf1N1B4_4594,Pf1N1B4_4596
beril_pseudo1_N1B4,Pf1N1B4_4596,OG01782,OG01419,OG01796,Pf1N1B4_4595,Pf1N1B4_4597
beril_pseudo1_N1B4,Pf1N1B4_4597,OG01796,OG01782,OG00728,Pf1N1B4_4596,Pf1N1B4_4598
beril_pseudo1_N1B4,Pf1N1B4_4598,OG00728,OG01796,OG00776,Pf1N1B4_4597,Pf1N1B4_4599
beril_pseudo1_N1B4,Pf1N1B4_4599,OG00776,OG00728,OG04070,Pf1N1B4_4598,Pf1N1B4_46
beril_pseudo1_N1B4,Pf1N1B4_46,OG04070,OG00776,OG01881,Pf1N1B4_4599,Pf1N1B4_4600
beril_pseudo1_N1B4,Pf1N1B4_4600,OG01881,OG04070,OG15804,Pf1N1B4_46,Pf1N1B4_4601
beril_pseudo1_N1B4,Pf1N1B4_4601,OG15804,OG01881,OG00019,Pf1N1B4_4600,Pf1N1B4_4602
beril_pseudo1_N1B4,Pf1N1B4_4602,OG00019,OG15804,OG16889,Pf1N1B4_4601,Pf1N1B4_4603
beril_pseudo1_N1B4,Pf1N1B4_4603,OG16889,OG00019,OG02796,Pf1N1B4_4602,Pf1N1B4_4604
beril_pseudo1_N1B4,Pf1N1B4_4604,OG02796,OG16889,OG01185,Pf1N1B4_4603,Pf1N1B4_4605
beril_pseudo1_N1B4,Pf1N1B4_4605,OG01185,OG02796,OG00308,Pf1N1B4_4604,Pf1N1B4_461
beril_pseudo1_N1B4,Pf1N1B4_461,OG00308,OG01185,OG03748,Pf1N1B4_4605,Pf1N1B4_4611
beril_pseudo1_N1B4,Pf1N1B4_4611,OG03748,OG00308,OG03955,Pf1N1B4_461,Pf1N1B4_4612
beril_pseudo1_N1B4,Pf1N1B4_4612,OG03955,OG03748,OG05253,Pf1N1B4_4611,Pf1N1B4_4613
beril_pseudo1_N1B4,Pf1N1B4_4613,OG05253,OG03955,OG01371,Pf1N1B4_4612,Pf1N1B4_4614
beril_pseudo1_N1B4,Pf1N1B4_4614,OG01371,OG05253,OG00598,Pf1N1B4_4613,Pf1N1B4_4615
beril_pseudo1_N1B4,Pf1N1B4_4615,OG00598,OG01371,OG00137,Pf1N1B4_4614,Pf1N1B4_4616
beril_pseudo1_N1B4,Pf1N1B4_4616,OG00137,OG00598,OG01053,Pf1N1B4_4615,Pf1N1B4_462
beril_pseudo1_N1B4,Pf1N1B4_462,OG01053,OG00137,OG00032,Pf1N1B4_4616,Pf1N1B4_4620
beril_pseudo1_N1B4,Pf1N1B4_4620,OG00032,OG01053,OG00421,Pf1N1B4_462,Pf1N1B4_4621
beril_pseudo1_N1B4,Pf1N1B4_4621,OG00421,OG00032,OG00355,Pf1N1B4_4620,Pf1N1B4_4622
beril_pseudo1_N1B4,Pf1N1B4_4622,OG00355,OG00421,OG01622,Pf1N1B4_4621,Pf1N1B4_4623
beril_pseudo1_N1B4,Pf1N1B4_4623,OG01622,OG00355,OG00686,Pf1N1B4_4622,Pf1N1B4_4624
beril_pseudo1_N1B4,Pf1N1B4_4624,OG00686,OG01622,OG11418,Pf1N1B4_4623,Pf1N1B4_4625
beril_pseudo1_N1B4,Pf1N1B4_4625,OG11418,OG00686,OG03737,Pf1N1B4_4624,Pf1N1B4_4626
beril_pseudo1_N1B4,Pf1N1B4_4626,OG03737,OG11418,OG14588,Pf1N1B4_4625,Pf1N1B4_4627
beril_pseudo1_N1B4,Pf1N1B4_4627,OG14588,OG03737,OG16863,Pf1N1B4_4626,Pf1N1B4_4628
beril_pseudo1_N1B4,Pf1N1B4_4628,OG16863,OG14588,OG16832,Pf1N1B4_4627,Pf1N1B4_4629
beril_pseudo1_N1B4,Pf1N1B4_4629,OG16832,OG16863,OG01109,Pf1N1B4_4628,Pf1N1B4_463
beril_pseudo1_N1B4,Pf1N1B4_463,OG01109,OG16832,OG16939,Pf1N1B4_4629,Pf1N1B4_4630
beril_pseudo1_N1B4,Pf1N1B4_4630,OG16939,OG01109,OG11293,Pf1N1B4_463,Pf1N1B4_4632
beril_pseudo1_N1B4,Pf1N1B4_4632,OG11293,OG16939,OG03739,Pf1N1B4_4630,Pf1N1B4_4633
beril_pseudo1_N1B4,Pf1N1B4_4633,OG03739,OG11293,OG02706,Pf1N1B4_4632,Pf1N1B4_4634
beril_pseudo1_N1B4,Pf1N1B4_4634,OG02706,OG03739,OG01980,Pf1N1B4_4633,Pf1N1B4_4636
beril_pseudo1_N1B4,Pf1N1B4_4636,OG01980,OG02706,OG02684,Pf1N1B4_4634,Pf1N1B4_4637
beril_pseudo1_N1B4,Pf1N1B4_4637,OG02684,OG01980,OG02766,Pf1N1B4_4636,Pf1N1B4_4638
beril_pseudo1_N1B4,Pf1N1B4_4638,OG02766,OG02684,OG02587,Pf1N1B4_4637,Pf1N1B4_4639
beril_pseudo1_N1B4,Pf1N1B4_4639,OG02587,OG02766,OG00674,Pf1N1B4_4638,Pf1N1B4_464
beril_pseudo1_N1B4,Pf1N1B4_464,OG00674,OG02587,OG02167,Pf1N1B4_4639,Pf1N1B4_4640
beril_pseudo1_N1B4,Pf1N1B4_4640,OG02167,OG00674,OG14852,Pf1N1B4_464,Pf1N1B4_4641
beril_pseudo1_N1B4,Pf1N1B4_4641,OG14852,OG02167,OG02647,Pf1N1B4_4640,Pf1N1B4_4643
beril_pseudo1_N1B4,Pf1N1B4_4643,OG02647,OG14852,OG01641,Pf1N1B4_4641,Pf1N1B4_4645
beril_pseudo1_N1B4,Pf1N1B4_4645,OG01641,OG02647,OG00224,Pf1N1B4_4643,Pf1N1B4_4646
beril_pseudo1_N1B4,Pf1N1B4_4646,OG00224,OG01641,OG00829,Pf1N1B4_4645,Pf1N1B4_4647
beril_pseudo1_N1B4,Pf1N1B4_4647,OG00829,OG00224,OG14597,Pf1N1B4_4646,Pf1N1B4_4648
beril_pseudo1_N1B4,Pf1N1B4_4648,OG14597,OG00829,OG00348,Pf1N1B4_4647,Pf1N1B4_4649
beril_pseudo1_N1B4,Pf1N1B4_4649,OG00348,OG14597,OG01571,Pf1N1B4_4648,Pf1N1B4_465
beril_pseudo1_N1B4,Pf1N1B4_465,OG01571,OG00348,OG04039,Pf1N1B4_4649,Pf1N1B4_4650
beril_pseudo1_N1B4,Pf1N1B4_4650,OG04039,OG01571,OG16836,Pf1N1B4_465,Pf1N1B4_4651
beril_pseudo1_N1B4,Pf1N1B4_4651,OG16836,OG04039,OG16776,Pf1N1B4_4650,Pf1N1B4_4652
beril_pseudo1_N1B4,Pf1N1B4_4652,OG16776,OG16836,OG16737,Pf1N1B4_4651,Pf1N1B4_4653
beril_pseudo1_N1B4,Pf1N1B4_4653,OG16737,OG16776,OG01861,Pf1N1B4_4652,Pf1N1B4_4654
beril_pseudo1_N1B4,Pf1N1B4_4654,OG01861,OG16737,OG01674,Pf1N1B4_4653,Pf1N1B4_4656
beril_pseudo1_N1B4,Pf1N1B4_4656,OG01674,OG01861,OG01015,Pf1N1B4_4654,Pf1N1B4_4657
beril_pseudo1_N1B4,Pf1N1B4_4657,OG01015,OG01674,OG03557,Pf1N1B4_4656,Pf1N1B4_4659
beril_pseudo1_N1B4,Pf1N1B4_4659,OG03557,OG01015,OG00945,Pf1N1B4_4657,Pf1N1B4_466
beril_pseudo1_N1B4,Pf1N1B4_466,OG00945,OG03557,OG04280,Pf1N1B4_4659,Pf1N1B4_4660
beril_pseudo1_N1B4,Pf1N1B4_4660,OG04280,OG00945,OG10224,Pf1N1B4_466,Pf1N1B4_4661
beril_pseudo1_N1B4,Pf1N1B4_4661,OG10224,OG04280,OG02819,Pf1N1B4_4660,Pf1N1B4_4662
beril_pseudo1_N1B4,Pf1N1B4_4662,OG02819,OG10224,OG00605,Pf1N1B4_4661,Pf1N1B4_4664
beril_pseudo1_N1B4,Pf1N1B4_4664,OG00605,OG02819,OG00424,Pf1N1B4_4662,Pf1N1B4_4665
beril_pseudo1_N1B4,Pf1N1B4_4665,OG00424,OG00605,OG02165,Pf1N1B4_4664,Pf1N1B4_467
beril_pseudo1_N1B4,Pf1N1B4_467,OG02165,OG00424,OG01930,Pf1N1B4_4665,Pf1N1B4_4670
beril_pseudo1_N1B4,Pf1N1B4_4670,OG01930,OG02165,OG00143,Pf1N1B4_467,Pf1N1B4_4671
beril_pseudo1_N1B4,Pf1N1B4_4671,OG00143,OG01930,OG00224,Pf1N1B4_4670,Pf1N1B4_4672
beril_pseudo1_N1B4,Pf1N1B4_4672,OG00224,OG00143,OG01577,Pf1N1B4_4671,Pf1N1B4_4673
beril_pseudo1_N1B4,Pf1N1B4_4673,OG01577,OG00224,OG11528,Pf1N1B4_4672,Pf1N1B4_4674
beril_pseudo1_N1B4,Pf1N1B4_4674,OG11528,OG01577,OG00892,Pf1N1B4_4673,Pf1N1B4_4675
beril_pseudo1_N1B4,Pf1N1B4_4675,OG00892,OG11528,OG11129,Pf1N1B4_4674,Pf1N1B4_4676
beril_pseudo1_N1B4,Pf1N1B4_4676,OG11129,OG00892,OG00578,Pf1N1B4_4675,Pf1N1B4_4677
beril_pseudo1_N1B4,Pf1N1B4_4677,OG00578,OG11129,OG00268,Pf1N1B4_4676,Pf1N1B4_4678
beril_pseudo1_N1B4,Pf1N1B4_4678,OG00268,OG00578,OG11749,Pf1N1B4_4677,Pf1N1B4_4679
beril_pseudo1_N1B4,Pf1N1B4_4679,OG11749,OG00268,OG02618,Pf1N1B4_4678,Pf1N1B4_468
beril_pseudo1_N1B4,Pf1N1B4_468,OG02618,OG11749,OG00580,Pf1N1B4_4679,Pf1N1B4_4680
beril_pseudo1_N1B4,Pf1N1B4_4680,OG00580,OG02618,OG04515,Pf1N1B4_468,Pf1N1B4_4681
beril_pseudo1_N1B4,Pf1N1B4_4681,OG04515,OG00580,OG03863,Pf1N1B4_4680,Pf1N1B4_4682
beril_pseudo1_N1B4,Pf1N1B4_4682,OG03863,OG04515,OG11700,Pf1N1B4_4681,Pf1N1B4_4683
beril_pseudo1_N1B4,Pf1N1B4_4683,OG11700,OG03863,OG00358,Pf1N1B4_4682,Pf1N1B4_4684
beril_pseudo1_N1B4,Pf1N1B4_4684,OG00358,OG11700,OG03751,Pf1N1B4_4683,Pf1N1B4_4685
beril_pseudo1_N1B4,Pf1N1B4_4685,OG03751,OG00358,OG01049,Pf1N1B4_4684,Pf1N1B4_4686
beril_pseudo1_N1B4,Pf1N1B4_4686,OG01049,OG03751,OG03095,Pf1N1B4_4685,Pf1N1B4_4687
beril_pseudo1_N1B4,Pf1N1B4_4687,OG03095,OG01049,OG00061,Pf1N1B4_4686,Pf1N1B4_4688
beril_pseudo1_N1B4,Pf1N1B4_4688,OG00061,OG03095,OG00194,Pf1N1B4_4687,Pf1N1B4_4689
beril_pseudo1_N1B4,Pf1N1B4_4689,OG00194,OG00061,OG00889,Pf1N1B4_4688,Pf1N1B4_469
beril_pseudo1_N1B4,Pf1N1B4_469,OG00889,OG00194,OG01748,Pf1N1B4_4689,Pf1N1B4_4690
beril_pseudo1_N1B4,Pf1N1B4_4690,OG01748,OG00889,OG02191,Pf1N1B4_469,Pf1N1B4_4691
beril_pseudo1_N1B4,Pf1N1B4_4691,OG02191,OG01748,OG16994,Pf1N1B4_4690,Pf1N1B4_4692
beril_pseudo1_N1B4,Pf1N1B4_4692,OG16994,OG02191,OG00030,Pf1N1B4_4691,Pf1N1B4_4693
beril_pseudo1_N1B4,Pf1N1B4_4693,OG00030,OG16994,OG00019,Pf1N1B4_4692,Pf1N1B4_4694
beril_pseudo1_N1B4,Pf1N1B4_4694,OG00019,OG00030,OG13273,Pf1N1B4_4693,Pf1N1B4_4698
beril_pseudo1_N1B4,Pf1N1B4_4698,OG13273,OG00019,OG00099,Pf1N1B4_4694,Pf1N1B4_4699
beril_pseudo1_N1B4,Pf1N1B4_4699,OG00099,OG13273,OG02987,Pf1N1B4_4698,Pf1N1B4_47
beril_pseudo1_N1B4,Pf1N1B4_47,OG02987,OG00099,OG01952,Pf1N1B4_4699,Pf1N1B4_470
beril_pseudo1_N1B4,Pf1N1B4_470,OG01952,OG02987,OG11448,Pf1N1B4_47,Pf1N1B4_4700
beril_pseudo1_N1B4,Pf1N1B4_4700,OG11448,OG01952,OG11479,Pf1N1B4_470,Pf1N1B4_4701
beril_pseudo1_N1B4,Pf1N1B4_4701,OG11479,OG11448,OG04413,Pf1N1B4_4700,Pf1N1B4_4702
beril_pseudo1_N1B4,Pf1N1B4_4702,OG04413,OG11479,OG01095,Pf1N1B4_4701,Pf1N1B4_4703
beril_pseudo1_N1B4,Pf1N1B4_4703,OG01095,OG04413,OG16893,Pf1N1B4_4702,Pf1N1B4_4704
beril_pseudo1_N1B4,Pf1N1B4_4704,OG16893,OG01095,OG00663,Pf1N1B4_4703,Pf1N1B4_4707
beril_pseudo1_N1B4,Pf1N1B4_4707,OG00663,OG16893,OG11240,Pf1N1B4_4704,Pf1N1B4_4708
beril_pseudo1_N1B4,Pf1N1B4_4708,OG11240,OG00663,OG00148,Pf1N1B4_4707,Pf1N1B4_4709
beril_pseudo1_N1B4,Pf1N1B4_4709,OG00148,OG11240,OG00027,Pf1N1B4_4708,Pf1N1B4_471
beril_pseudo1_N1B4,Pf1N1B4_471,OG00027,OG00148,OG10694,Pf1N1B4_4709,Pf1N1B4_4710
beril_pseudo1_N1B4,Pf1N1B4_4710,OG10694,OG00027,OG16788,Pf1N1B4_471,Pf1N1B4_4711
beril_pseudo1_N1B4,Pf1N1B4_4711,OG16788,OG10694,OG06711,Pf1N1B4_4710,Pf1N1B4_4712
beril_pseudo1_N1B4,Pf1N1B4_4712,OG06711,OG16788,OG00115,Pf1N1B4_4711,Pf1N1B4_4713
beril_pseudo1_N1B4,Pf1N1B4_4713,OG00115,OG06711,OG00019,Pf1N1B4_4712,Pf1N1B4_4715
beril_pseudo1_N1B4,Pf1N1B4_4715,OG00019,OG00115,OG11766,Pf1N1B4_4713,Pf1N1B4_4716
beril_pseudo1_N1B4,Pf1N1B4_4716,OG11766,OG00019,OG01588,Pf1N1B4_4715,Pf1N1B4_4717
beril_pseudo1_N1B4,Pf1N1B4_4717,OG01588,OG11766,OG04326,Pf1N1B4_4716,Pf1N1B4_4718
beril_pseudo1_N1B4,Pf1N1B4_4718,OG04326,OG01588,OG01405,Pf1N1B4_4717,Pf1N1B4_4719
beril_pseudo1_N1B4,Pf1N1B4_4719,OG01405,OG04326,OG01002,Pf1N1B4_4718,Pf1N1B4_472
beril_pseudo1_N1B4,Pf1N1B4_472,OG01002,OG01405,OG06021,Pf1N1B4_4719,Pf1N1B4_4720
beril_pseudo1_N1B4,Pf1N1B4_4720,OG06021,OG01002,OG04603,Pf1N1B4_472,Pf1N1B4_4721
beril_pseudo1_N1B4,Pf1N1B4_4721,OG04603,OG06021,OG00230,Pf1N1B4_4720,Pf1N1B4_4722
beril_pseudo1_N1B4,Pf1N1B4_4722,OG00230,OG04603,OG00660,Pf1N1B4_4721,Pf1N1B4_4723
beril_pseudo1_N1B4,Pf1N1B4_4723,OG00660,OG00230,OG14619,Pf1N1B4_4722,Pf1N1B4_4724
beril_pseudo1_N1B4,Pf1N1B4_4724,OG14619,OG00660,OG00014,Pf1N1B4_4723,Pf1N1B4_4725
beril_pseudo1_N1B4,Pf1N1B4_4725,OG00014,OG14619,OG01420,Pf1N1B4_4724,Pf1N1B4_4726
beril_pseudo1_N1B4,Pf1N1B4_4726,OG01420,OG00014,OG02911,Pf1N1B4_4725,Pf1N1B4_4727
beril_pseudo1_N1B4,Pf1N1B4_4727,OG02911,OG01420,OG02993,Pf1N1B4_4726,Pf1N1B4_4728
beril_pseudo1_N1B4,Pf1N1B4_4728,OG02993,OG02911,OG11434,Pf1N1B4_4727,Pf1N1B4_4729
beril_pseudo1_N1B4,Pf1N1B4_4729,OG11434,OG02993,OG01158,Pf1N1B4_4728,Pf1N1B4_473
beril_pseudo1_N1B4,Pf1N1B4_473,OG01158,OG11434,OG11470,Pf1N1B4_4729,Pf1N1B4_4730
beril_pseudo1_N1B4,Pf1N1B4_4730,OG11470,OG01158,OG00101,Pf1N1B4_473,Pf1N1B4_4731
beril_pseudo1_N1B4,Pf1N1B4_4731,OG00101,OG11470,OG07099,Pf1N1B4_4730,Pf1N1B4_4732
beril_pseudo1_N1B4,Pf1N1B4_4732,OG07099,OG00101,OG11213,Pf1N1B4_4731,Pf1N1B4_4733
beril_pseudo1_N1B4,Pf1N1B4_4733,OG11213,OG07099,OG11298,Pf1N1B4_4732,Pf1N1B4_4734
beril_pseudo1_N1B4,Pf1N1B4_4734,OG11298,OG11213,OG11349,Pf1N1B4_4733,Pf1N1B4_4735
beril_pseudo1_N1B4,Pf1N1B4_4735,OG11349,OG11298,OG11445,Pf1N1B4_4734,Pf1N1B4_4736
beril_pseudo1_N1B4,Pf1N1B4_4736,OG11445,OG11349,OG04469,Pf1N1B4_4735,Pf1N1B4_4738
beril_pseudo1_N1B4,Pf1N1B4_4738,OG04469,OG11445,OG02545,Pf1N1B4_4736,Pf1N1B4_4739
beril_pseudo1_N1B4,Pf1N1B4_4739,OG02545,OG04469,OG02767,Pf1N1B4_4738,Pf1N1B4_474
beril_pseudo1_N1B4,Pf1N1B4_474,OG02767,OG02545,OG00346,Pf1N1B4_4739,Pf1N1B4_4740
beril_pseudo1_N1B4,Pf1N1B4_4740,OG00346,OG02767,OG01164,Pf1N1B4_474,Pf1N1B4_4741
beril_pseudo1_N1B4,Pf1N1B4_4741,OG01164,OG00346,OG11778,Pf1N1B4_4740,Pf1N1B4_4742
beril_pseudo1_N1B4,Pf1N1B4_4742,OG11778,OG01164,OG02854,Pf1N1B4_4741,Pf1N1B4_4743
beril_pseudo1_N1B4,Pf1N1B4_4743,OG02854,OG11778,OG00699,Pf1N1B4_4742,Pf1N1B4_4746
beril_pseudo1_N1B4,Pf1N1B4_4746,OG00699,OG02854,OG00754,Pf1N1B4_4743,Pf1N1B4_4747
beril_pseudo1_N1B4,Pf1N1B4_4747,OG00754,OG00699,OG00099,Pf1N1B4_4746,Pf1N1B4_4748
beril_pseudo1_N1B4,Pf1N1B4_4748,OG00099,OG00754,OG00803,Pf1N1B4_4747,Pf1N1B4_4749
beril_pseudo1_N1B4,Pf1N1B4_4749,OG00803,OG00099,OG01673,Pf1N1B4_4748,Pf1N1B4_475
beril_pseudo1_N1B4,Pf1N1B4_475,OG01673,OG00803,OG01888,Pf1N1B4_4749,Pf1N1B4_4750
beril_pseudo1_N1B4,Pf1N1B4_4750,OG01888,OG01673,OG00376,Pf1N1B4_475,Pf1N1B4_4751
beril_pseudo1_N1B4,Pf1N1B4_4751,OG00376,OG01888,OG11597,Pf1N1B4_4750,Pf1N1B4_4752
beril_pseudo1_N1B4,Pf1N1B4_4752,OG11597,OG00376,OG03439,Pf1N1B4_4751,Pf1N1B4_4753
beril_pseudo1_N1B4,Pf1N1B4_4753,OG03439,OG11597,OG06960,Pf1N1B4_4752,Pf1N1B4_4754
beril_pseudo1_N1B4,Pf1N1B4_4754,OG06960,OG03439,OG07001,Pf1N1B4_4753,Pf1N1B4_4755
beril_pseudo1_N1B4,Pf1N1B4_4755,OG07001,OG06960,OG00978,Pf1N1B4_4754,Pf1N1B4_4756
beril_pseudo1_N1B4,Pf1N1B4_4756,OG00978,OG07001,OG06950,Pf1N1B4_4755,Pf1N1B4_4757
beril_pseudo1_N1B4,Pf1N1B4_4757,OG06950,OG00978,OG16691,Pf1N1B4_4756,Pf1N1B4_4758
beril_pseudo1_N1B4,Pf1N1B4_4758,OG16691,OG06950,OG02933,Pf1N1B4_4757,Pf1N1B4_4759
beril_pseudo1_N1B4,Pf1N1B4_4759,OG02933,OG16691,OG01071,Pf1N1B4_4758,Pf1N1B4_476
beril_pseudo1_N1B4,Pf1N1B4_476,OG01071,OG02933,OG16649,Pf1N1B4_4759,Pf1N1B4_4760
beril_pseudo1_N1B4,Pf1N1B4_4760,OG16649,OG01071,OG12095,Pf1N1B4_476,Pf1N1B4_4761
beril_pseudo1_N1B4,Pf1N1B4_4761,OG12095,OG16649,OG11191,Pf1N1B4_4760,Pf1N1B4_4762
beril_pseudo1_N1B4,Pf1N1B4_4762,OG11191,OG12095,OG00061,Pf1N1B4_4761,Pf1N1B4_4763
beril_pseudo1_N1B4,Pf1N1B4_4763,OG00061,OG11191,OG04939,Pf1N1B4_4762,Pf1N1B4_4764
beril_pseudo1_N1B4,Pf1N1B4_4764,OG04939,OG00061,OG00725,Pf1N1B4_4763,Pf1N1B4_4765
beril_pseudo1_N1B4,Pf1N1B4_4765,OG00725,OG04939,OG01224,Pf1N1B4_4764,Pf1N1B4_4766
beril_pseudo1_N1B4,Pf1N1B4_4766,OG01224,OG00725,OG00762,Pf1N1B4_4765,Pf1N1B4_4767
beril_pseudo1_N1B4,Pf1N1B4_4767,OG00762,OG01224,OG00053,Pf1N1B4_4766,Pf1N1B4_477
beril_pseudo1_N1B4,Pf1N1B4_477,OG00053,OG00762,OG11577,Pf1N1B4_4767,Pf1N1B4_4770
beril_pseudo1_N1B4,Pf1N1B4_4770,OG11577,OG00053,OG01410,Pf1N1B4_477,Pf1N1B4_4771
beril_pseudo1_N1B4,Pf1N1B4_4771,OG01410,OG11577,OG00424,Pf1N1B4_4770,Pf1N1B4_4772
beril_pseudo1_N1B4,Pf1N1B4_4772,OG00424,OG01410,OG00605,Pf1N1B4_4771,Pf1N1B4_4773
beril_pseudo1_N1B4,Pf1N1B4_4773,OG00605,OG00424,OG00245,Pf1N1B4_4772,Pf1N1B4_4774
beril_pseudo1_N1B4,Pf1N1B4_4774,OG00245,OG00605,OG00016,Pf1N1B4_4773,Pf1N1B4_4775
beril_pseudo1_N1B4,Pf1N1B4_4775,OG00016,OG00245,OG00502,Pf1N1B4_4774,Pf1N1B4_4776
beril_pseudo1_N1B4,Pf1N1B4_4776,OG00502,OG00016,OG00474,Pf1N1B4_4775,Pf1N1B4_4777
beril_pseudo1_N1B4,Pf1N1B4_4777,OG00474,OG00502,OG02342,Pf1N1B4_4776,Pf1N1B4_4778
beril_pseudo1_N1B4,Pf1N1B4_4778,OG02342,OG00474,OG01080,Pf1N1B4_4777,Pf1N1B4_4779
beril_pseudo1_N1B4,Pf1N1B4_4779,OG01080,OG02342,OG06712,Pf1N1B4_4778,Pf1N1B4_478
beril_pseudo1_N1B4,Pf1N1B4_478,OG06712,OG01080,OG01266,Pf1N1B4_4779,Pf1N1B4_4780
beril_pseudo1_N1B4,Pf1N1B4_4780,OG01266,OG06712,OG00075,Pf1N1B4_478,Pf1N1B4_4781
beril_pseudo1_N1B4,Pf1N1B4_4781,OG00075,OG01266,OG03497,Pf1N1B4_4780,Pf1N1B4_4782
beril_pseudo1_N1B4,Pf1N1B4_4782,OG03497,OG00075,OG01630,Pf1N1B4_4781,Pf1N1B4_4783
beril_pseudo1_N1B4,Pf1N1B4_4783,OG01630,OG03497,OG00055,Pf1N1B4_4782,Pf1N1B4_4784
