locus_tag,product,essential,conservation,n_paralogs,gene_len_aa,n_sisters_present,absent_in_a_sister,rogue
RS_RS21275,type III secretion protein HrpB2,1,0.0,0.0,129,3,False,True
RS_RS21280,type III secretion system inner membrane ring lipoprotein SctJ,0,0.0,0.0,262,3,False,False
RS_RS21285,type III secretion protein HrpB4,0,0.0,0.0,210,3,False,False
RS_RS21295,type III secretion system ATPase SctN,0,0.0555555555555555,1.0,440,3,False,False
RS_RS21300,type III secretion protein HrpB7,0,0.0,0.0,167,3,False,False
RS_RS21305,type III secretion system export apparatus subunit SctT,0,0.0303030303030303,1.0,283,3,False,False
RS_RS21310,transcriptional regulator HrpB,0,0.0,0.0,478,3,False,False
RS_RS21315,type III secretion system outer membrane ring subunit SctC,0,0.0,0.0,569,3,False,False
RS_RS21320,T3SS leucine-rich repeat effector RipAC/PopC,0,0.0,0.0,1025,3,False,False
RS_RS21325,protein PopB,1,0.0,0.0,175,3,False,True
RS_RS21330,hypersensitive response elicitor PopA1,1,0.0,0.0,345,3,False,True
RS_RS21335,TonB-dependent siderophore receptor,0,0.054054054054054,13.0,752,3,False,False
RS_RS21340,hypothetical protein,0,0.0,0.0,488,3,False,False
RS_RS21345,glycoside hydrolase family 28 protein,0,0.0,0.0,532,3,False,False
RS_RS21350,LamG-like jellyroll fold domain-containing protein,0,0.0,0.0,768,3,False,False
RS_RS21355,hypothetical protein,0,0.0,0.0,300,3,False,False
RS_RS21360,hypothetical protein,0,0.0,0.0,100,3,False,False
RS_RS21365,FtsK/SpoIIIE family DNA translocase,0,0.0,0.0,960,3,False,False
RS_RS21370,hypothetical protein,0,0.0,0.0,660,2,True,False
RS_RS21375,type I glutamate--ammonia ligase,1,0.6923076923076923,1.0,492,3,False,False
RS_RS21385,VOC family protein,0,0.0,0.0,289,0,True,False
RS_RS21395,2-hydroxymuconic semialdehyde dehydrogenase,0,0.125,13.0,489,3,False,False
RS_RS21400,2-keto-4-pentenoate hydratase,0,0.1,2.0,266,0,True,False
RS_RS21405,2-keto-4-pentenoate hydratase,0,0.1,2.0,264,0,True,False
RS_RS21410,4-oxalocrotonate tautomerase,1,1.0,0.0,71,0,True,False
RS_RS21415,acetaldehyde dehydrogenase (acetylating),0,0.1666666666666666,0.0,307,0,True,False
RS_RS21420,4-hydroxy-2-oxovalerate aldolase,0,0.0,0.0,339,0,True,False
RS_RS21440,2-keto-4-pentenoate hydratase,0,0.1,2.0,285,0,True,False
RS_RS21445,HrpF/NolX family T3SS translocon protein,0,0.0,1.0,737,3,False,False
RS_RS21450,site-specific integrase,0,0.0,0.0,567,3,False,False
RS_RS21460,GMC oxidoreductase,0,0.0,1.0,648,2,True,False
RS_RS21465,hypothetical protein,0,0.0,0.0,264,1,True,False
RS_RS21470,S1/P1 nuclease,0,0.0,0.0,338,1,True,False
RS_RS21475,cupin domain-containing protein,0,0.0,0.0,128,1,True,False
RS_RS21480,LLM class oxidoreductase,0,0.0,0.0,320,1,True,False
RS_RS21485,DsbA family oxidoreductase,0,0.0769230769230769,1.0,223,3,False,False
RS_RS21490,LysR family transcriptional regulator,1,0.6097560975609756,57.0,310,3,False,False
RS_RS21495,FAD binding domain-containing protein,1,0.918918918918919,3.0,398,3,False,False
RS_RS21500,transcriptional regulator GcvA,1,0.6097560975609756,57.0,314,3,False,False
RS_RS21505,Gfo/Idh/MocA family protein,0,0.2121212121212121,4.0,369,3,False,False
RS_RS21510,F-box protein,0,0.0,0.0,699,1,True,False
RS_RS21520,hypothetical protein,1,1.0,0.0,168,0,True,False
RS_RS21525,hypothetical protein,1,0.0,0.0,768,0,True,True
RS_RS21530,site-specific integrase,1,0.0,0.0,508,0,True,True
RS_RS21535,tyrosine-type recombinase/integrase,1,0.0,0.0,413,0,True,True
RS_RS21540,glycosyl hydrolase family 18 protein,0,0.0,0.0,284,3,False,False
RS_RS21545,hypothetical protein,0,0.0,0.0,137,3,False,False
RS_RS21550,TolC family protein,0,0.2631578947368421,19.0,435,3,False,False
RS_RS21555,efflux RND transporter periplasmic adaptor subunit,0,0.1794871794871795,13.0,514,3,False,False
RS_RS21560,efflux RND transporter permease subunit,0,0.0769230769230769,14.0,1048,3,False,False
RS_RS21565,copper-binding protein,1,0.3125,0.0,115,3,False,False
RS_RS21570,XopAD/skwp family type III secretion system effector,0,0.0,0.0,2209,3,False,False
RS_RS21575,ABC transporter substrate-binding protein,1,0.1111111111111111,11.0,281,3,False,False
RS_RS21580,amino acid ABC transporter ATP-binding protein,1,0.926829268292683,10.0,245,3,False,False
RS_RS21585,amino acid ABC transporter permease,1,0.21875,11.0,249,3,False,False
RS_RS21590,amino acid ABC transporter permease,1,0.21875,11.0,234,3,False,False
RS_RS21595,SDR family oxidoreductase,1,1.0,27.0,251,3,False,False
RS_RS21600,LamB/YcsF family protein,0,0.0357142857142857,1.0,261,3,False,False
RS_RS21605,biotin carboxyl carrier protein of acetyl-COA carboxylase,0,0.0,0.0,144,1,True,False
RS_RS21610,biotin-dependent carboxyltransferase family protein,0,0.0,0.0,331,1,True,False
RS_RS21615,5-oxoprolinase subunit PxpB,0,0.0416666666666666,1.0,220,3,False,False
RS_RS21620,acetyl-CoA carboxylase biotin carboxylase subunit,0,0.0,0.0,456,1,True,False
RS_RS21625,acetyl-CoA carboxylase biotin carboxyl carrier protein,1,0.0,0.0,153,1,True,True
RS_RS21630,nitrogen assimilation transcriptional regulator NAC,1,0.6097560975609756,57.0,314,3,False,False
RS_RS21635,aspartate transaminase,0,0.1951219512195122,7.0,403,3,False,False
RS_RS21640,RraA family protein,0,0.2727272727272727,2.0,225,3,False,False
RS_RS21645,2-hydroxyacid dehydrogenase,0,0.1951219512195122,4.0,332,3,False,False
RS_RS21650,gluconokinase,0,0.3809523809523809,1.0,157,3,False,False
RS_RS21655,glucose 1-dehydrogenase,1,1.0,27.0,259,3,False,False
RS_RS21660,L-idonate 5-dehydrogenase,0,0.358974358974359,14.0,345,3,False,False
RS_RS21665,NAD(P) transhydrogenase subunit alpha,0,0.0294117647058823,1.0,377,3,False,False
RS_RS21670,NAD(P) transhydrogenase subunit alpha,0,0.1578947368421052,1.0,108,3,False,False
RS_RS21680,IS21-like element ISRso6 family transposase,1,0.5,0.0,348,2,True,False
RS_RS21685,IS21-like element ISRso6 family helper ATPase IstB,1,0.6,0.0,282,2,True,False
RS_RS21695,porin,0,0.5,1.0,369,3,False,False
RS_RS21725,hypothetical protein,0,1.0,0.0,120,2,True,False
RS_RS21730,YfiM family protein,0,0.0,0.0,143,2,True,False
RS_RS21735,iron-sulfur cluster repair protein YtfE,0,0.0588235294117647,0.0,224,0,True,False
RS_RS21740,nitric oxide reductase transcriptional regulator NorR,0,0.0,0.0,511,0,True,False
RS_RS21745,L-threonine 3-dehydrogenase,0,0.0909090909090909,0.0,319,1,True,False
RS_RS21750,glycine C-acetyltransferase,0,0.2682926829268293,1.0,400,3,False,False
RS_RS21755,helix-turn-helix domain-containing protein,1,0.1142857142857142,3.0,202,3,False,False
RS_RS21760,ribonucleoside triphosphate reductase,0,0.15,0.0,684,3,False,False
RS_RS21770,anaerobic ribonucleoside-triphosphate reductase activating protein,0,0.4444444444444444,0.0,247,3,False,False
RS_RS21775,Crp/Fnr family transcriptional regulator,0,0.5384615384615384,3.0,226,3,False,False
RS_RS21780,putative zinc-binding protein,0,0.8,0.0,140,3,False,False
RS_RS21785,ubiquinone anaerobic biosynthesis accessory factor UbiT,1,0.1764705882352941,0.0,144,3,False,False
RS_RS21790,U32 family peptidase,0,0.0,0.0,295,3,False,False
RS_RS21795,ubiquinone anaerobic biosynthesis protein UbiU,0,0.0,0.0,340,3,False,False
RS_RS21800,hypothetical protein,1,0.0,0.0,425,0,True,True
RS_RS21805,MFS transporter,0,0.0857142857142857,11.0,438,3,False,False
RS_RS21810,NarK family nitrate/nitrite MFS transporter,0,0.0857142857142857,11.0,462,3,False,False
RS_RS21815,nitrate reductase subunit alpha,0,0.0,0.0,1246,3,False,False
RS_RS21820,nitrate reductase subunit beta,0,0.0,0.0,516,3,False,False
RS_RS21825,nitrate reductase molybdenum cofactor assembly chaperone,0,0.1538461538461538,0.0,227,3,False,False
RS_RS21830,respiratory nitrate reductase subunit gamma,0,0.1538461538461538,0.0,228,3,False,False
RS_RS21835,molybdopterin-guanine dinucleotide biosynthesis protein B,0,0.0833333333333333,1.0,174,3,False,False
RS_RS21840,type IV pili methyl-accepting chemotaxis transducer N-terminal domain-containing protein,0,0.0,0.0,652,3,False,False
RS_RS21845,response regulator,1,0.4210526315789473,11.0,223,3,False,False
RS_RS21855,hypothetical protein,0,0.0,0.0,89,3,False,False
RS_RS21860,helix-turn-helix transcriptional regulator,0,0.0,0.0,268,3,False,False
RS_RS21865,thiamine phosphate synthase,0,0.3823529411764705,0.0,199,3,False,False
RS_RS21870,MFS transporter,0,0.09375,11.0,447,3,False,False
RS_RS21875,iron-containing alcohol dehydrogenase,0,0.0833333333333333,1.0,383,3,False,False
RS_RS21890,SCO family protein,0,0.0,0.0,228,2,True,False
RS_RS21895,c-type cytochrome,0,0.0,0.0,204,2,True,False
RS_RS21910,cbb3-type cytochrome c oxidase subunit II,0,0.0,0.0,179,2,True,False
RS_RS21915,cbb3-type cytochrome c oxidase subunit I,0,0.1923076923076923,1.0,551,3,False,False
RS_RS21920,excinuclease ABC subunit UvrA,0,0.0,0.0,1946,3,False,False
RS_RS21925,dicarboxylate/amino acid:cation symporter,0,0.0588235294117647,3.0,448,3,False,False
RS_RS21930,tartrate dehydrogenase,1,0.4878048780487805,4.0,362,3,False,False
RS_RS21935,LysR family transcriptional regulator,1,0.6097560975609756,57.0,307,3,False,False
RS_RS21940,rhomboid family intramembrane serine protease,0,0.0769230769230769,0.0,198,3,False,False
RS_RS21945,hypothetical protein,0,0.0,0.0,567,3,False,False
RS_RS21950,hypothetical protein,0,0.0,0.0,373,3,False,False
RS_RS21955,hypothetical protein,0,0.0,0.0,570,3,False,False
RS_RS21960,hypothetical protein,0,0.0,0.0,307,3,False,False
RS_RS21965,polysaccharide biosynthesis protein,0,0.032258064516129,0.0,666,3,False,False
RS_RS21970,membrane protein,0,0.0,0.0,224,3,False,False
RS_RS21975,DegT/DnrJ/EryC1/StrS family aminotransferase,1,0.3076923076923077,1.0,396,3,False,False
RS_RS21980,acetyltransferase,0,0.1666666666666666,0.0,216,3,False,False
RS_RS21985,sugar transferase,0,0.1904761904761904,0.0,204,3,False,False
RS_RS21990,glycosyltransferase family 4 protein,0,0.375,1.0,418,3,False,False
RS_RS21995,heparinase II/III family protein,0,0.0,0.0,613,3,False,False
RS_RS22000,bi-domain-containing oxidoreductase,0,1.0,0.0,714,3,False,False
RS_RS22005,acyltransferase,1,0.2105263157894736,0.0,171,3,False,False
RS_RS22010,glycosyltransferase family 4 protein,0,0.0,0.0,388,3,False,False
RS_RS22015,EpsG family protein,0,0.0,0.0,419,3,False,False
RS_RS22020,EPS I polysaccharide export inner membrane protein EpsE,0,0.0,0.0,437,3,False,False
RS_RS22025,UDP-N-acetyl-D-mannosamine dehydrogenase,1,0.4210526315789473,1.0,424,3,False,False
RS_RS22030,non-hydrolyzing UDP-N-acetylglucosamine 2-epimerase,0,0.2758620689655172,1.0,376,3,False,False
RS_RS22035,polysaccharide biosynthesis tyrosine autokinase,0,0.12,0.0,752,3,False,False
RS_RS22040,low molecular weight protein-tyrosine-phosphatase,0,0.1515151515151515,0.0,146,3,False,False
RS_RS22045,polysaccharide biosynthesis/export family protein,0,0.1764705882352941,0.0,382,3,False,False
RS_RS22055,gamma-glutamylcyclotransferase,0,0.0,0.0,417,3,False,False
RS_RS22060,response regulator transcription factor,0,0.0,0.0,294,3,False,False
RS_RS22070,hypothetical protein,0,0.0,0.0,1157,3,False,False
RS_RS22075,LysE family translocator,1,0.1621621621621621,6.0,208,3,False,False
RS_RS22080,ABC transporter substrate-binding protein,0,0.0,0.0,367,3,False,False
RS_RS22085,methyl-accepting chemotaxis protein,1,0.1034482758620689,8.0,525,3,False,False
RS_RS22090,hypothetical protein,0,0.0,0.0,244,3,False,False
RS_RS22095,fatty acid desaturase family protein,0,0.0,0.0,309,3,False,False
RS_RS22100,metal-dependent hydrolase,0,0.0,0.0,251,3,False,False
RS_RS22105,hypothetical protein,0,0.0,0.0,1311,3,False,False
RS_RS22110,zinc-binding metallopeptidase family protein,0,0.0,0.0,356,3,False,False
RS_RS22115,H-NS family nucleoid-associated regulatory protein,0,0.0,0.0,84,3,False,False
RS_RS22120,BufA1 family periplasmic bufferin-type metallophore,0,0.3125,0.0,90,3,False,False
RS_RS22125,MNIO family bufferin maturase,0,0.0476190476190476,0.0,293,3,False,False
RS_RS22130,HvfC/BufC N-terminal domain-containing protein,0,0.1428571428571428,0.0,257,3,False,False
RS_RS22135,DoxX family protein,0,0.0666666666666666,0.0,163,3,False,False
RS_RS22140,BON domain-containing protein,0,0.0,0.0,146,3,False,False
RS_RS22145,AdeC/AdeK/OprM family multidrug efflux complex outer membrane factor,0,0.2631578947368421,19.0,486,3,False,False
RS_RS22150,efflux RND transporter permease subunit,0,0.0769230769230769,14.0,1039,3,False,False
RS_RS22155,efflux RND transporter periplasmic adaptor subunit,0,0.1794871794871795,13.0,383,3,False,False
RS_RS22160,response regulator transcription factor,0,0.0,0.0,228,1,True,False
RS_RS22165,sensor histidine kinase,0,0.358974358974359,10.0,467,3,False,False
RS_RS22170,DMT family transporter,0,0.0,0.0,353,0,True,False
RS_RS22175,Hpt domain-containing protein,0,0.0,0.0,148,3,False,False
RS_RS22180,APC family permease,0,0.0,0.0,459,3,False,False
RS_RS22185,OFA family MFS transporter,0,0.0,2.0,550,3,False,False
RS_RS22190,FdhF/YdeP family oxidoreductase,0,0.0263157894736842,2.0,780,3,False,False
RS_RS22195,MarR family winged helix-turn-helix transcriptional regulator,1,0.0,0.0,83,3,False,True
RS_RS22200,formate dehydrogenase accessory sulfurtransferase FdhD,1,0.0,1.0,274,3,False,True
RS_RS22205,sensor domain-containing phosphodiesterase,0,0.0,0.0,532,3,False,False
RS_RS22210,potassium transporter Kup,1,0.25,1.0,632,3,False,False
RS_RS22215,cold-shock protein,1,0.8285714285714286,3.0,68,3,False,False
RS_RS22220,cold-shock protein,0,0.0,0.0,69,3,False,False
RS_RS22225,CoA-acylating methylmalonate-semialdehyde dehydrogenase,0,0.125,13.0,512,3,False,False
RS_RS22230,aspartate aminotransferase family protein,1,0.3658536585365853,6.0,446,3,False,False
RS_RS22235,PLP-dependent aminotransferase family protein,0,0.027027027027027,7.0,468,3,False,False
RS_RS22240,acetoacetate decarboxylase,0,0.0,0.0,248,3,False,False
RS_RS22245,3-hydroxybutyrate dehydrogenase,1,1.0,27.0,262,3,False,False
RS_RS22250,DUF3734 domain-containing protein,0,0.0,1.0,423,3,False,False
RS_RS22255,oxidoreductase,0,0.2121212121212121,4.0,384,3,False,False
RS_RS22260,TonB-dependent receptor,0,0.054054054054054,13.0,711,3,False,False
RS_RS26320,PoNi-like cognate immunity protein,0,0.0,0.0,305,3,False,False
RS_RS22295,hemagglutinin repeat-containing protein,0,0.0,0.0,3323,2,True,False
RS_RS22300,protein-lysine palmitoyltransferase,0,0.0,0.0,187,3,False,False
RS_RS22305,ShlB/FhaC/HecB family hemolysin secretion/activation protein,0,0.0,6.0,579,3,False,False
RS_RS22310,Gfo/Idh/MocA family protein,0,0.2121212121212121,4.0,385,3,False,False
RS_RS22315,hypothetical protein,0,0.0,0.0,99,3,False,False
RS_RS22320,DUF2968 domain-containing protein,0,0.0,1.0,262,3,False,False
RS_RS22325,sigma-54-dependent Fis family transcriptional regulator,0,0.0,0.0,468,3,False,False
RS_RS22330,TadG family pilus assembly protein,0,0.0,0.0,562,3,False,False
RS_RS22335,DUF3613 domain-containing protein,0,0.0,0.0,110,3,False,False
RS_RS22340,tetratricopeptide repeat protein,0,0.1111111111111111,0.0,304,3,False,False
RS_RS22345,type II secretion system F family protein,0,1.0,0.0,327,3,False,False
RS_RS22350,type II secretion system F family protein,0,0.0,1.0,309,3,False,False
RS_RS22355,CpaF family protein,0,0.05,1.0,451,3,False,False
RS_RS22360,AAA family ATPase,0,0.0,1.0,440,3,False,False
RS_RS22365,type II and III secretion system protein family protein,0,0.0476190476190476,1.0,455,3,False,False
RS_RS22380,TadE/TadG family type IV pilus assembly protein,0,0.0,0.0,164,3,False,False
RS_RS22390,Flp family type IVb pilin,0,0.4,0.0,59,3,False,False
RS_RS22395,collagen-like triple helix repeat-containing protein,0,0.0,0.0,354,3,False,False
RS_RS22400,collagen-like triple helix repeat-containing protein,0,0.0,0.0,460,3,False,False
RS_RS22405,ShlB/FhaC/HecB family hemolysin secretion/activation protein,0,0.0,6.0,558,3,False,False
RS_RS22410,helix-turn-helix transcriptional regulator,0,0.0,0.0,381,3,False,False
RS_RS22415,putative bifunctional diguanylate cyclase/phosphodiesterase,0,0.0,0.0,696,3,False,False
RS_RS22420,H-NS family nucleoid-associated regulatory protein,1,0.4285714285714285,0.0,103,3,False,False
RS_RS22425,methyl-accepting chemotaxis protein,0,0.0,2.0,514,3,False,False
RS_RS22430,PAS domain-containing protein,0,0.0,0.0,479,3,False,False
RS_RS22435,UDP-glucose 4-epimerase GalE,1,0.8048780487804879,3.0,342,3,False,False
RS_RS22440,tyrosine-type recombinase/integrase,0,0.0,0.0,324,3,False,False
RS_RS22445,trehalose-phosphatase,0,0.375,0.0,263,3,False,False
RS_RS22450,alpha%2Calpha-trehalose-phosphate synthase (UDP-forming),0,0.0,0.0,466,3,False,False
RS_RS22455,MarR family winged helix-turn-helix transcriptional regulator,1,0.4871794871794871,13.0,154,3,False,False
RS_RS22460,organic hydroperoxide resistance protein,0,0.28125,1.0,142,3,False,False
RS_RS22465,alpha/beta hydrolase,0,0.0294117647058823,4.0,340,3,False,False
RS_RS22470,Mut7-C RNAse domain-containing protein,0,0.1666666666666666,0.0,258,3,False,False
RS_RS22475,LysR substrate-binding domain-containing protein,1,0.6097560975609756,57.0,316,3,False,False
RS_RS22480,alpha/beta hydrolase,0,0.0,0.0,358,3,False,False
RS_RS22485,efflux RND transporter periplasmic adaptor subunit,0,0.1794871794871795,13.0,439,3,False,False
RS_RS22490,efflux RND transporter permease subunit,0,0.0769230769230769,14.0,1070,3,False,False
RS_RS22495,efflux transporter outer membrane subunit,0,0.2631578947368421,19.0,509,3,False,False
RS_RS22500,AraC family transcriptional regulator,0,0.1388888888888889,6.0,271,3,False,False
RS_RS22505,low specificity L-threonine aldolase,0,0.0,1.0,366,3,False,False
RS_RS22515,DUF2000 family protein,0,0.0,0.0,136,0,True,False
RS_RS22520,winged helix-turn-helix transcriptional regulator,0,0.0,1.0,163,3,False,False
RS_RS22525,MaoC family dehydratase,0,0.4814814814814814,1.0,166,3,False,False
RS_RS22530,TetR/AcrR family transcriptional regulator,0,0.5365853658536586,15.0,198,3,False,False
RS_RS22535,MBL fold metallo-hydrolase,0,0.0,1.0,363,3,False,False
RS_RS22540,oxidoreductase,0,0.1818181818181818,0.0,307,1,True,False
RS_RS22545,NAD(P)-dependent alcohol dehydrogenase,0,0.358974358974359,14.0,356,3,False,False
RS_RS22550,LysR family transcriptional regulator,1,0.6097560975609756,57.0,324,3,False,False
RS_RS22555,aquaporin,0,0.0285714285714285,0.0,222,3,False,False
RS_RS22560,arsenate reductase ArsC,0,0.2307692307692307,0.0,165,3,False,False
RS_RS22565,ArsR/SmtB family transcription factor,1,0.2307692307692307,3.0,108,3,False,False
RS_RS22570,NUDIX domain-containing protein,0,0.0,0.0,475,3,False,False
RS_RS26335,hypothetical protein,0,0.0,0.0,125,1,True,False
RS_RS26340,DUF4303 domain-containing protein,1,1.0,0.0,174,1,True,False
RS_RS22605,DUF6531 domain-containing protein,0,0.0,0.0,1518,2,True,False
RS_RS22610,DUF1795 domain-containing protein,0,0.0,0.0,141,3,False,False
RS_RS22615,type VI secretion system Vgr family protein,0,0.0,0.0,761,3,False,False
RS_RS22620,amino acid ABC transporter substrate-binding protein,1,0.1111111111111111,11.0,299,3,False,False
RS_RS22625,helix-turn-helix transcriptional regulator,0,0.0,0.0,178,3,False,False
RS_RS22630,helix-turn-helix transcriptional regulator,0,0.0,0.0,347,3,False,False
RS_RS22635,glutaminase,0,0.0476190476190476,0.0,305,3,False,False
