organism,locus_tag,essential,leading,oriC_frac,mobile_dist_kb,n_paralogs,gene_len_aa,gc,conservation,score_conservation_only,score_all_combined
beril_Magneto,AMB_RS07035,0,0,0.6192,79.84,1.0,544,0.7022,0.029411764705882353,0.2497978221709685,0.14968140914429176
beril_Magneto,AMB_RS07040,1,1,0.6198,78.36,0.0,457,0.663,0.03333333333333333,0.2530970603398754,0.17434068244322884
beril_Magneto,AMB_RS07045,1,1,0.6203,77.21,1.0,257,0.6537,0.15625,0.3698762101309422,0.36064819900822476
beril_Magneto,AMB_RS07060,0,0,0.6233,69.68,1.0,541,0.6081,0.0,0.22597918135407255,0.13950295354540393
beril_Magneto,AMB_RS07080,0,1,0.6252,64.87,0.0,114,0.6345,0.2857142857142857,0.5114812293419109,0.5678870934996678
beril_Magneto,AMB_RS07085,1,1,0.6255,64.29,2.0,258,0.7093,0.28125,0.5064942542092208,0.48569058202772003
beril_Magneto,AMB_RS07090,1,1,0.6257,63.66,0.0,109,0.6636,0.42857142857142855,0.6647372805661264,0.71252433815744
beril_Magneto,AMB_RS07095,0,1,0.626,62.86,0.0,425,0.658,0.0,0.22597918135407255,0.15831754269798548
beril_Magneto,AMB_RS07110,0,1,0.6268,60.92,0.0,148,0.6441,0.4444444444444444,0.6803600237827548,0.7127501164772713
beril_Magneto,AMB_RS07115,0,1,0.627,60.35,1.0,161,0.6605,0.5555555555555556,0.7776584136645116,0.8006931913968625
beril_Magneto,AMB_RS07120,1,1,0.6274,59.53,3.0,381,0.6553,0.08695652173913043,0.3010134256953614,0.2421504658091583
beril_Magneto,AMB_RS07125,0,1,0.628,58.09,0.0,508,0.6634,0.0,0.22597918135407255,0.13559237740922297
beril_Magneto,AMB_RS07150,0,0,0.6303,52.34,0.0,249,0.6466,0.0,0.22597918135407255,0.2123901480427517
beril_Magneto,AMB_RS07155,1,1,0.6307,51.29,1.0,341,0.6618,0.2222222222222222,0.44081266857955237,0.3766561029106973
beril_Magneto,AMB_RS07160,0,1,0.6313,49.8,1.0,588,0.6808,0.0,0.22597918135407255,0.11645108265094024
beril_Magneto,AMB_RS07185,0,0,0.6343,42.36,0.0,134,0.6716,0.15,0.36338915714945985,0.39242047966635385
beril_Magneto,AMB_RS07195,0,1,0.6353,39.82,11.0,591,0.692,0.10810810810810811,0.32127184075070797,0.19810731043906832
beril_Magneto,AMB_RS07210,0,1,0.6368,36.15,0.0,585,0.6838,0.08333333333333333,0.29761695378343755,0.15563789371530373
beril_Magneto,AMB_RS07215,0,1,0.6375,34.26,1.0,477,0.6939,0.4722222222222222,0.7067368862293697,0.5734189808751712
beril_Magneto,AMB_RS07230,1,1,0.6388,31.13,8.0,145,0.6391,0.4166666666666667,0.6527763317979779,0.7043857819926672
beril_Magneto,AMB_RS07255,1,1,0.6415,24.42,11.0,321,0.6687,0.8333333333333334,0.9236980465216277,0.918185572559177
beril_Magneto,AMB_RS23280,0,1,0.6419,23.36,0.0,388,0.695,0.0,0.22597918135407255,0.15373573386258663
beril_Magneto,AMB_RS07265,0,0,0.6423,22.42,0.0,256,0.6888,0.1875,0.40297936679098106,0.3617075008358158
beril_Magneto,AMB_RS07300,0,1,0.6459,13.43,0.0,457,0.6586,0.08695652173913043,0.3010134256953614,0.1905820679698966
beril_Magneto,AMB_RS07310,0,1,0.6469,11.09,0.0,428,0.6231,0.0,0.22597918135407255,0.14658669144020461
beril_Magneto,AMB_RS07315,0,1,0.6473,10.13,0.0,176,0.6326,0.09090909090909091,0.30474370614136004,0.29960084868907844
beril_Magneto,AMB_RS07320,0,0,0.6475,9.48,1.0,274,0.6788,0.0,0.22597918135407255,0.18892449207058806
beril_Magneto,AMB_RS07325,0,1,0.6482,7.86,0.0,737,0.635,0.13043478260869565,0.343409470504168,0.14063188598815626
beril_Magneto,AMB_RS07340,0,0,0.6496,4.23,0.0,441,0.6871,0.0,0.22597918135407255,0.13839052455101333
beril_Magneto,AMB_RS07350,0,1,0.6505,2.04,0.0,281,0.656,0.0,0.22597918135407255,0.1813925695561502
beril_Magneto,AMB_RS07370,0,0,0.6516,0.0,1.0,193,0.6149,0.0,0.22597918135407255,0.21954422265641318
beril_Magneto,AMB_RS07375,0,0,0.6518,0.0,1.0,178,0.6199,0.0,0.22597918135407255,0.224165668058419
beril_Magneto,AMB_RS07420,0,1,0.6581,15.57,0.0,201,0.6534,0.0,0.22597918135407255,0.21156574477580106
beril_Magneto,AMB_RS07425,0,1,0.6585,16.58,0.0,391,0.6965,0.0,0.22597918135407255,0.1508804718275963
beril_Magneto,AMB_RS07440,0,0,0.6597,19.65,0.0,286,0.7133,0.5882352941176471,0.8018893237237313,0.7619888054947689
beril_Magneto,AMB_RS07445,0,1,0.6601,19.54,1.0,185,0.6342,0.6176470588235294,0.8219492138811725,0.8256429509016541
beril_Magneto,AMB_RS07450,0,0,0.6603,18.93,7.0,235,0.6553,0.4857142857142857,0.7190784900864362,0.7236831144583182
beril_Magneto,AMB_RS07455,1,0,0.6606,18.18,7.0,262,0.6539,0.39285714285714285,0.6282791310416519,0.6193597158068436
beril_Magneto,AMB_RS07460,0,0,0.6612,16.87,0.0,619,0.6731,0.0,0.22597918135407255,0.10408894535460189
beril_Magneto,AMB_RS07465,1,0,0.6618,15.26,9.0,403,0.6485,0.03333333333333333,0.2530970603398754,0.19859822067275743
beril_Magneto,AMB_RS07470,0,0,0.6622,14.32,0.0,195,0.6991,0.125,0.3379530473267297,0.32013706222167543
beril_Magneto,AMB_RS07475,0,0,0.6624,13.74,0.0,193,0.677,0.3333333333333333,0.5643366452341485,0.5521644041619421
beril_Magneto,AMB_RS07480,0,0,0.6627,13.01,0.0,290,0.7126,0.0,0.22597918135407255,0.17889226855693607
beril_Magneto,AMB_RS07485,0,0,0.6632,11.84,0.0,494,0.6694,0.0,0.22597918135407255,0.12919996939357495
beril_Magneto,AMB_RS07490,0,0,0.664,9.73,2.0,914,0.7006,0.0,0.22597918135407255,0.060175097002474816
beril_Magneto,AMB_RS07500,1,0,0.6651,7.13,4.0,154,0.6883,0.5428571428571428,0.767689940980788,0.7833332245878053
beril_Magneto,AMB_RS07505,0,1,0.6655,6.12,0.0,387,0.6718,0.0,0.22597918135407255,0.1512998457040463
beril_Magneto,AMB_RS07510,1,1,0.666,4.92,4.0,402,0.6658,0.0,0.22597918135407255,0.1566078232586634
beril_Magneto,AMB_RS07515,0,1,0.6666,3.46,0.0,570,0.6661,0.0,0.22597918135407255,0.10950648224982087
beril_Magneto,AMB_RS07545,0,0,0.669,2.71,0.0,118,0.6384,0.0,0.22597918135407255,0.241243394557617
beril_Magneto,AMB_RS07565,1,0,0.6699,4.75,1.0,194,0.6718,0.9428571428571428,0.9518110789406364,0.9512724924312119
beril_Magneto,AMB_RS07600,0,1,0.6722,10.38,0.0,82,0.6626,0.0,0.22597918135407255,0.2510328289083952
beril_Magneto,AMB_RS07690,0,1,0.678,1.6,1.0,163,0.6769,0.1111111111111111,0.3242057729377599,0.3176426943100232
beril_Magneto,AMB_RS07715,0,1,0.6787,3.3,0.0,185,0.6378,0.6451612903225806,0.8392412211471982,0.83547993224908
beril_Magneto,AMB_RS07720,0,1,0.6791,4.32,0.0,512,0.7038,0.0,0.22597918135407255,0.11878349383948252
beril_Magneto,AMB_RS07725,1,1,0.6796,5.6,2.0,289,0.699,0.06896551724137931,0.28436878045710445,0.23144670147830673
beril_Magneto,AMB_RS07730,0,1,0.6799,6.39,1.0,239,0.6513,0.0,0.22597918135407255,0.19881130220498222
beril_Magneto,AMB_RS07735,1,1,0.6802,7.03,2.0,195,0.6923,0.5882352941176471,0.8018893237237313,0.7942537353483397
beril_Magneto,AMB_RS07740,1,0,0.6804,7.59,0.0,186,0.6989,1.0,0.9622633067702169,0.9614196945151287
beril_Magneto,AMB_RS07745,0,0,0.6806,8.1,0.0,160,0.7021,0.5,0.7317951666084047,0.7312607585603139
beril_Magneto,AMB_RS07760,0,0,0.6818,10.96,0.0,111,0.6306,0.0,0.22597918135407255,0.24794943239040998
beril_Magneto,AMB_RS07765,0,1,0.682,11.62,0.0,255,0.7229,0.0,0.22597918135407255,0.18496451300063424
beril_Magneto,AMB_RS07775,1,1,0.6833,14.68,1.0,255,0.6288,0.6756756756756757,0.8568030029874363,0.841458300315113
beril_Magneto,AMB_RS07780,1,1,0.6835,15.25,0.0,81,0.6173,0.4,0.6357045149201096,0.6820674344614237
beril_Magneto,AMB_RS07800,0,0,0.6852,19.45,0.0,480,0.6611,0.0,0.22597918135407255,0.13481453937144042
beril_Magneto,AMB_RS07810,1,1,0.6858,20.86,1.0,95,0.5754,0.0,0.22597918135407255,0.26517393916856763
beril_Magneto,AMB_RS07815,0,1,0.6862,21.84,3.0,562,0.6423,0.0,0.22597918135407255,0.12203609714643571
beril_Magneto,AMB_RS07820,1,0,0.6868,23.34,1.0,262,0.6578,0.4864864864864865,0.7197751999931843,0.69293746210855
beril_Magneto,AMB_RS07830,0,0,0.6874,24.91,5.0,317,0.6814,0.4,0.6357045149201096,0.5906822336386743
beril_Magneto,AMB_RS07840,1,0,0.6885,27.67,9.0,385,0.6571,0.03333333333333333,0.2530970603398754,0.2074953104606972
beril_Magneto,AMB_RS07845,1,1,0.6889,28.77,3.0,237,0.6653,0.48484848484848486,0.7182960766552058,0.7065796842590222
beril_Magneto,AMB_RS07865,0,1,0.6915,35.22,0.0,864,0.6636,0.0,0.22597918135407255,0.06768715438570956
beril_Magneto,AMB_RS07870,0,0,0.6923,36.99,0.0,103,0.6537,0.0,0.22597918135407255,0.2581267695438633
beril_Magneto,AMB_RS07875,0,0,0.6925,37.72,0.0,382,0.6972,0.0,0.22597918135407255,0.16129714746225682
beril_Magneto,AMB_RS07885,1,0,0.6931,39.03,0.0,206,0.6553,0.0,0.22597918135407255,0.22084748123646297
beril_Magneto,AMB_RS07890,0,0,0.6933,39.63,0.0,100,0.6167,0.3333333333333333,0.5643366452341485,0.6207092856007944
beril_Magneto,AMB_RS07895,0,0,0.6935,40.03,0.0,149,0.6219,0.0,0.22597918135407255,0.24602362413601933
beril_Magneto,AMB_RS07900,0,0,0.6937,40.48,0.0,140,0.6738,0.0,0.22597918135407255,0.24279335951669484
beril_Magneto,AMB_RS07905,0,0,0.694,41.42,0.0,453,0.6829,0.0,0.22597918135407255,0.14500801026352914
beril_Magneto,AMB_RS07910,0,0,0.6946,42.79,0.0,461,0.671,0.0,0.22597918135407255,0.14439771237601706
beril_Magneto,AMB_RS07920,0,1,0.6956,45.3,0.0,173,0.7148,0.14285714285714285,0.35603589077333164,0.35562411469076777
beril_Magneto,AMB_RS07925,0,0,0.696,46.42,1.0,512,0.6328,0.0,0.22597918135407255,0.13818333059599808
beril_Magneto,AMB_RS07930,0,0,0.6967,48.02,1.0,486,0.6241,0.0,0.22597918135407255,0.1457318959612739
beril_Magneto,AMB_RS07935,0,0,0.6972,49.28,0.0,298,0.6421,0.07692307692307693,0.2916623125164762,0.2558904883881944
beril_Magneto,AMB_RS07940,0,1,0.6977,50.45,0.0,272,0.6213,0.0,0.22597918135407255,0.20339225777546754
beril_Magneto,AMB_RS07945,0,1,0.698,51.33,1.0,306,0.6558,0.0,0.22597918135407255,0.19168652987562138
beril_Magneto,AMB_RS07950,0,1,0.6983,52.01,0.0,140,0.681,0.0,0.22597918135407255,0.2427987981990921
beril_Magneto,AMB_RS07960,1,0,0.6994,54.73,0.0,128,0.6068,0.0,0.22597918135407255,0.26185184187497995
beril_Magneto,AMB_RS07965,0,0,0.6997,55.38,0.0,285,0.6713,0.0,0.22597918135407255,0.19817623109161503
beril_Magneto,AMB_RS07970,0,0,0.6999,55.94,0.0,72,0.5972,0.5,0.7317951666084047,0.7944622389715048
beril_Magneto,AMB_RS07975,0,0,0.7,56.19,0.0,94,0.5922,0.0,0.22597918135407255,0.27801213566942323
beril_Magneto,AMB_RS07980,0,0,0.7001,56.5,1.0,63,0.6455,0.7333333333333333,0.8856143122579372,0.9177460524706688
beril_Magneto,AMB_RS07985,0,0,0.7005,56.05,0.0,499,0.654,0.0,0.22597918135407255,0.13984843995842813
beril_Magneto,AMB_RS07990,1,0,0.7011,54.42,0.0,486,0.6468,1.0,0.9622633067702169,0.9395339726839053
beril_Magneto,AMB_RS07995,1,0,0.7017,52.95,1.0,491,0.6762,0.8571428571428571,0.9308687077676933,0.8888725602295126
beril_Magneto,AMB_RS08000,1,0,0.7021,52.07,0.0,96,0.625,1.0,0.9622633067702169,0.9718512835047112
beril_Magneto,AMB_RS08010,0,1,0.7026,50.83,0.0,99,0.6498,0.0,0.22597918135407255,0.2620720696519549
beril_Magneto,AMB_RS08015,1,1,0.7027,50.42,0.0,156,0.6731,0.9714285714285714,0.9573420184288546,0.9621220103858736
beril_Magneto,AMB_RS08025,1,0,0.7034,48.83,0.0,363,0.6804,0.7027027027027027,0.8709958284073125,0.8332687194362198
beril_Magneto,AMB_RS08030,1,0,0.7038,47.71,1.0,273,0.6606,0.8275862068965517,0.9218676957865376,0.9157323436212667
beril_Magneto,AMB_RS08035,1,0,0.7041,46.99,3.0,146,0.6598,0.34375,0.5757478106340593,0.6185345914668902
beril_Magneto,AMB_RS08040,1,0,0.7043,46.55,1.0,70,0.5952,0.84375,0.9269155758237877,0.9484763916248354
beril_Magneto,AMB_RS08060,1,1,0.7052,44.37,3.0,172,0.7016,0.5757575757575758,0.7928796974579121,0.8066548673539049
beril_Magneto,AMB_RS08065,0,1,0.7056,43.17,0.0,581,0.6873,0.0,0.22597918135407255,0.1138774794672201
beril_Magneto,AMB_RS08070,1,1,0.7061,41.94,12.0,246,0.6612,1.0,0.9622633067702169,0.9671050630023669
beril_Magneto,AMB_RS08090,1,0,0.7077,38.04,0.0,268,0.6331,0.6857142857142857,0.8622206156623474,0.8499867578231316
beril_Magneto,AMB_RS08095,0,0,0.708,37.28,0.0,237,0.6695,0.0,0.22597918135407255,0.20787701610931136
beril_Magneto,AMB_RS08100,1,0,0.7083,36.48,1.0,296,0.7151,0.5333333333333333,0.7600116458309998,0.7198157159957229
beril_Magneto,AMB_RS08105,0,1,0.7087,35.62,0.0,244,0.7104,0.02857142857142857,0.2490945867944096,0.21864282599313795
beril_Magneto,AMB_RS08110,1,1,0.7089,35.08,0.0,88,0.625,0.13333333333333333,0.3463366735848237,0.3954349076577124
beril_Magneto,AMB_RS08115,0,1,0.7091,34.54,0.0,276,0.6715,0.17647058823529413,0.391177414943285,0.34460970784902023
beril_Magneto,AMB_RS08120,0,0,0.7095,33.58,0.0,178,0.7285,0.3333333333333333,0.5643366452341485,0.5603673789992462
beril_Magneto,AMB_RS08125,0,1,0.7097,33.05,0.0,138,0.6498,0.09090909090909091,0.30474370614136004,0.32309310068709746
beril_Magneto,AMB_RS08130,0,1,0.71,32.24,0.0,258,0.6202,0.15789473684210525,0.3715912790007578,0.34089525602634096
beril_Magneto,AMB_RS08135,1,0,0.7104,31.23,0.0,245,0.6844,0.9666666666666667,0.9564642720108576,0.9527391192635113
beril_Magneto,AMB_RS08140,1,1,0.7109,30.08,0.0,407,0.6405,0.47058823529411764,0.7052208580905254,0.60775064345236
beril_Magneto,AMB_RS08145,1,1,0.7114,28.93,1.0,345,0.6763,0.14285714285714285,0.35603589077333164,0.28242480968770234
beril_Magneto,AMB_RS08150,0,1,0.7121,27.12,0.0,758,0.675,0.05555555555555555,0.27233000549249725,0.1013039437198587
beril_Magneto,AMB_RS08155,0,1,0.7129,25.26,0.0,428,0.6963,0.25,0.4716048056829972,0.34213284808328137
beril_Magneto,AMB_RS08160,1,1,0.7134,23.95,0.0,371,0.6622,1.0,0.9622633067702169,0.9469298957399481
beril_Magneto,AMB_RS08165,1,1,0.7139,22.77,0.0,413,0.6755,0.9459459459459459,0.952440396481783,0.9268923902882811
beril_Magneto,AMB_RS08170,1,1,0.7144,21.51,0.0,416,0.7019,0.9705882352941176,0.9571883602043366,0.9324052722224362
beril_Magneto,AMB_RS08175,1,1,0.7149,20.22,0.0,355,0.6582,1.0,0.9622633067702169,0.94828365827904
beril_Magneto,AMB_RS08180,1,1,0.7153,19.27,0.0,284,0.7207,0.6571428571428571,0.8463360649025935,0.8103721332549938
beril_Magneto,AMB_RS08200,1,0,0.7168,15.44,1.0,399,0.6959,0.0,0.22597918135407255,0.152838054976495
beril_Magneto,AMB_RS08230,0,1,0.7203,6.81,1.0,267,0.5493,0.0,0.22597918135407255,0.20109867960879044
beril_Magneto,AMB_RS08250,0,0,0.7234,0.94,1.0,277,0.562,0.25,0.4716048056829972,0.4330911412671461
beril_Magneto,AMB_RS24300,0,0,0.7252,0.0,6.0,411,0.4793,0.037037037037037035,0.2562393448705123,0.2038918491855215
beril_Magneto,AMB_RS08275,0,0,0.7259,1.63,0.0,551,0.6709,0.0,0.22597918135407255,0.11418549672851415
beril_Magneto,AMB_RS08280,0,0,0.7264,2.98,0.0,350,0.6743,0.18181818181818182,0.39688460715525165,0.306151913113201
beril_Magneto,AMB_RS08285,1,0,0.7267,3.63,0.0,88,0.6326,0.0,0.22597918135407255,0.2531211367014335
beril_Magneto,AMB_RS08290,0,0,0.7268,3.9,0.0,87,0.5939,0.0,0.22597918135407255,0.25881127214548005
beril_Magneto,AMB_RS08295,0,0,0.7271,4.59,0.0,380,0.6693,0.18181818181818182,0.39688460715525165,0.2948543357818833
beril_Magneto,AMB_RS08300,0,0,0.7274,5.28,0.0,79,0.6751,0.4,0.6357045149201096,0.6731288191718436
beril_Magneto,AMB_RS08310,0,0,0.728,6.96,0.0,313,0.6368,0.12903225806451613,0.3419973265320836,0.27930104656013677
beril_Magneto,AMB_RS08315,1,0,0.7283,7.6,0.0,115,0.6232,0.2727272727272727,0.4969709112633952,0.5285343147647612
beril_Magneto,AMB_RS08320,0,0,0.7286,8.31,0.0,368,0.6993,0.0,0.22597918135407255,0.15641946277272378
beril_Magneto,AMB_RS08330,0,0,0.729,9.34,0.0,161,0.648,0.0,0.22597918135407255,0.22643507453288428
beril_Magneto,AMB_RS08335,0,0,0.7295,10.5,1.0,568,0.6555,0.1,0.3134208228142378,0.17033727393838208
beril_Magneto,AMB_RS08340,0,0,0.7301,11.96,0.0,402,0.6211,0.3333333333333333,0.5643366452341485,0.4550136472453855
beril_Magneto,AMB_RS08345,0,0,0.7305,13.08,0.0,340,0.6696,0.2,0.4164913278644111,0.3337421180941187
beril_Magneto,AMB_RS08350,0,0,0.7309,14.16,0.0,377,0.6649,0.14285714285714285,0.35603589077333164,0.26512910308058263
beril_Magneto,AMB_RS08365,1,0,0.7319,16.52,4.0,404,0.6931,0.0,0.22597918135407255,0.15881314983285524
beril_Magneto,AMB_RS08370,0,0,0.7324,17.83,2.0,428,0.634,0.13333333333333333,0.3463366735848237,0.24944113916745767
beril_Magneto,AMB_RS08375,0,1,0.7331,19.64,0.0,457,0.6557,0.0,0.22597918135407255,0.1382991850382756
beril_Magneto,AMB_RS08380,1,0,0.7337,21.03,5.0,446,0.6996,0.29411764705882354,0.5208614894153908,0.4020550840181826
beril_Magneto,AMB_RS08385,0,1,0.7344,22.69,0.0,607,0.682,0.0,0.22597918135407255,0.10481898013770963
beril_Magneto,AMB_RS08390,1,1,0.7348,23.85,0.0,104,0.6282,1.0,0.9622633067702169,0.9690462681526785
beril_Magneto,AMB_RS08400,0,0,0.7353,24.99,0.0,292,0.6495,0.0,0.22597918135407255,0.18818648807177552
beril_Magneto,AMB_RS08405,0,1,0.7357,26.02,0.0,326,0.6636,0.0,0.22597918135407255,0.17405627877761579
beril_Magneto,AMB_RS08415,0,1,0.7362,27.34,1.0,164,0.624,0.08333333333333333,0.29761695378343755,0.30913769422672704
beril_Magneto,AMB_RS08425,0,0,0.7368,28.76,3.0,420,0.6905,0.0967741935483871,0.3103264569645077,0.22253400886272479
beril_Magneto,AMB_RS08430,1,1,0.7374,30.17,2.0,456,0.6842,0.8918918918918919,0.9402194182363416,0.9047327958687449
beril_Magneto,AMB_RS08435,0,1,0.7378,31.28,0.0,292,0.6678,0.0,0.22597918135407255,0.18535120171385533
beril_Magneto,AMB_RS08440,1,0,0.7383,32.45,1.0,392,0.7092,0.8571428571428571,0.9308687077676933,0.9012635017361555
beril_Magneto,AMB_RS08450,1,1,0.7396,35.73,9.0,385,0.645,0.03333333333333333,0.2530970603398754,0.2081751969139007
beril_Magneto,AMB_RS08455,0,1,0.7401,36.83,5.0,292,0.6484,0.20689655172413793,0.4240016643745865,0.3938967356259971
beril_Magneto,AMB_RS08460,0,1,0.7404,37.75,6.0,316,0.6414,0.06896551724137931,0.28436878045710445,0.2534380867953516
beril_Magneto,AMB_RS08465,1,1,0.7408,38.6,7.0,254,0.647,0.39285714285714285,0.6282791310416519,0.6289984461565663
beril_Magneto,AMB_RS08470,0,1,0.7411,39.34,7.0,235,0.6624,0.4857142857142857,0.7190784900864362,0.7266729280352924
beril_Magneto,AMB_RS08475,0,1,0.7415,40.44,0.0,191,0.637,1.0,0.9622633067702169,0.9642993699308842
beril_Magneto,AMB_RS08485,0,1,0.742,41.61,0.0,406,0.6642,0.5,0.7317951666084047,0.6408589294750415
beril_Magneto,AMB_RS08490,0,1,0.7425,42.84,1.0,411,0.6951,0.11538461538461539,0.3284048717015362,0.23577776275601006
beril_Magneto,AMB_RS08500,0,0,0.7436,45.51,0.0,270,0.6988,0.0,0.22597918135407255,0.1962959341469889
beril_Magneto,AMB_RS08510,1,0,0.7452,49.71,1.0,413,0.6578,0.13513513513513514,0.34816218366604973,0.2628640261523025
beril_Magneto,AMB_RS08515,1,0,0.7458,49.49,3.0,460,0.6783,0.40540540540540543,0.6412812991752296,0.5295868810736621
beril_Magneto,AMB_RS08585,1,0,0.7511,36.4,0.0,85,0.6,0.0,0.22597918135407255,0.2717898610538793
beril_Magneto,AMB_RS08640,0,1,0.7565,23.07,0.0,293,0.5939,0.0,0.22597918135407255,0.19023416758991754
beril_Magneto,AMB_RS08650,0,0,0.7581,18.98,0.0,129,0.6667,0.3333333333333333,0.5643366452341485,0.5871836446393246
beril_Magneto,AMB_RS08655,1,0,0.7582,18.66,0.0,79,0.7046,0.75,0.8929469273816364,0.9100513797477696
beril_Magneto,AMB_RS08690,0,1,0.7611,11.61,1.0,258,0.6305,0.0,0.22597918135407255,0.19616160191400653
beril_Magneto,AMB_RS24315,0,1,0.7635,5.67,1.0,264,0.5303,0.0,0.22597918135407255,0.2035172385427146
beril_Magneto,AMB_RS23745,0,1,0.7673,1.17,0.0,120,0.5833,0.0,0.22597918135407255,0.242718103739535
beril_Magneto,AMB_RS24335,1,1,0.7696,1.76,0.0,59,0.6271,0.0,0.22597918135407255,0.26031024700454136
beril_Magneto,AMB_RS23325,1,1,0.7703,0.0,1.0,349,0.618,0.25,0.4716048056829972,0.3828974020896751
beril_Magneto,AMB_RS08915,1,1,0.7759,4.79,0.0,110,0.6394,0.0,0.22597918135407255,0.24048186654565643
beril_Magneto,AMB_RS08925,1,1,0.7766,3.12,0.0,546,0.6624,0.0,0.22597918135407255,0.11397919940324183
beril_Magneto,AMB_RS08930,1,1,0.7773,1.5,0.0,535,0.6673,0.0,0.22597918135407255,0.11553795706156818
beril_Magneto,AMB_RS23335,1,1,0.7779,0.0,0.0,468,0.693,0.0,0.22597918135407255,0.1277161137441929
beril_Magneto,AMB_RS08940,1,1,0.7786,0.0,1.0,404,0.7054,0.25,0.4716048056829972,0.34288907456456774
beril_Magneto,AMB_RS08945,1,1,0.7789,0.66,0.0,136,0.7034,0.0,0.22597918135407255,0.22157588012412774
beril_Magneto,AMB_RS08950,1,1,0.7791,0.0,0.0,298,0.6353,0.0,0.22597918135407255,0.17694549830162506
beril_Magneto,AMB_RS08960,1,1,0.7795,0.52,0.0,139,0.6715,0.3333333333333333,0.5643366452341485,0.5671568836407752
beril_Magneto,AMB_RS23345,1,1,0.7803,0.84,0.0,256,0.6302,0.0,0.22597918135407255,0.1904602232889614
beril_Magneto,AMB_RS23350,1,1,0.7822,3.31,0.0,209,0.6523,0.0,0.22597918135407255,0.2038229604451709
beril_Magneto,AMB_RS09050,0,1,0.7862,1.23,0.0,453,0.6667,0.0,0.22597918135407255,0.1335101069504069
beril_Magneto,AMB_RS09070,0,0,0.7889,7.93,1.0,173,0.6647,0.17142857142857143,0.3858234461253515,0.3831546383236304
beril_Magneto,AMB_RS09075,1,0,0.7892,8.72,0.0,348,0.6705,0.32432432432432434,0.5544118113323625,0.4609192277091073
beril_Magneto,AMB_RS09080,1,1,0.7898,10.4,3.0,460,0.6587,0.08695652173913043,0.3010134256953614,0.195659792294414
beril_Magneto,AMB_RS09095,0,0,0.7909,13.1,0.0,156,0.6517,0.0,0.22597918135407255,0.22860890461865138
beril_Magneto,AMB_RS09100,0,0,0.7913,14.02,0.0,457,0.6754,0.0,0.22597918135407255,0.137150701995536
beril_Magneto,AMB_RS09115,0,0,0.7926,17.15,0.0,109,0.6911,0.0,0.22597918135407255,0.24220731365698137
beril_Magneto,AMB_RS09120,0,0,0.7928,17.66,7.0,238,0.6905,0.4857142857142857,0.7190784900864362,0.7156215334426328
beril_Magneto,AMB_RS09125,1,0,0.7931,18.43,7.0,271,0.6642,0.39285714285714285,0.6282791310416519,0.6119447538842344
beril_Magneto,AMB_RS09130,0,0,0.7935,19.59,6.0,416,0.6843,0.06896551724137931,0.28436878045710445,0.2084247865119062
beril_Magneto,AMB_RS09135,0,0,0.794,20.68,5.0,305,0.6481,0.20689655172413793,0.4240016643745865,0.3835218821971163
beril_Magneto,AMB_RS09140,0,1,0.7946,22.22,6.0,560,0.6458,0.23076923076923078,0.45024990608904314,0.29352875411726065
beril_Magneto,AMB_RS09145,1,1,0.7954,24.23,3.0,725,0.7057,0.1891891891891892,0.4047972074116639,0.18388674671070349
beril_Magneto,AMB_RS09150,0,1,0.7959,25.51,2.0,131,0.6667,0.25806451612903225,0.48059568664852365,0.5087235830668305
beril_Magneto,AMB_RS09160,1,1,0.7966,27.08,0.0,67,0.6368,0.7272727272727273,0.8828412776439695,0.90723197591948
beril_Magneto,AMB_RS09170,1,1,0.797,28.27,1.0,266,0.6591,0.3055555555555556,0.5336041960066248,0.49277621400063976
beril_Magneto,AMB_RS09175,1,0,0.7976,29.54,0.0,507,0.6673,0.13513513513513514,0.34816218366604973,0.21587626185615605
beril_Magneto,AMB_RS09180,1,0,0.7982,31.25,0.0,624,0.6768,0.20588235294117646,0.42289491138718843,0.22991592146339818
beril_Magneto,AMB_RS09195,0,1,0.7993,33.79,1.0,380,0.6175,0.0,0.22597918135407255,0.16753386132655237
beril_Magneto,AMB_RS09205,1,1,0.7999,35.4,0.0,252,0.6852,0.8378378378378378,0.9251050596172896,0.9161152681980088
beril_Magneto,AMB_RS09210,1,1,0.8002,36.16,0.0,113,0.7021,0.6666666666666666,0.8517910530257993,0.8682373495784135
