locus_tag,contig,mid,essential,product,motif_density,rbs_strength,mobile_dist_kb,length_aa,gc,leading,oriC_frac,n_paralogs,conservation,atg_start,tga_stop,m10_hit,m35_hit,deep_operon,ess_axis,pc1,pc2,ne_cluster
RS_RS19750,NC_003296.1,673038,0,ABC transporter substrate-binding protein,4.374,3,14.9,381,0.6833,1,0.6427,0.0,0.0,1,1,0,0,0,-1.6215596587705707,-0.44945827060013915,-0.09379446134086569,0
RS_RS26100,NC_003296.1,684698,1,hypothetical protein,5.988,2,3.24,167,0.4591,1,0.6538,1.0,0.0,1,1,0,0,1,-0.8140674190134094,2.2644278317299324,-0.2760232508937806,-1
RS_RS19760,NC_003296.1,685229,1,hypothetical protein,1.996,4,2.71,167,0.493,1,0.6543,1.0,0.0,1,1,0,0,1,-1.0900755776172055,2.208847991317057,-0.5869086974697161,-1
RS_RS19775,NC_003296.1,691728,0,ShlB/FhaC/HecB family hemolysin secretion/activation protein,7.332,3,3.2,591,0.643,1,0.6605,6.0,0.0,1,1,0,0,0,-1.7369620174121596,-0.35593905209549975,-0.08755137823757769,0
RS_RS19780,NC_003296.1,693969,0,amidohydrolase family protein,4.386,3,5.45,456,0.6849,1,0.6627,2.0,0.0938,1,1,0,0,0,-1.2374007889751624,-0.39238672362812826,-0.032819293876638886,0
RS_RS19785,NC_003296.1,695512,0,nickel/cobalt efflux transporter,5.291,2,4.04,378,0.6667,0,0.6641,0.0,0.1,1,1,0,0,0,-1.0780312849701317,-0.4260770993072544,-0.2806090402895092,0
RS_RS19790,NC_003296.1,696317,1,metal/formaldehyde-sensitive transcriptional repressor,14.652,2,3.23,91,0.6007,1,0.6649,0.0,0.6471,1,0,0,0,0,2.46253522281267,1.8734712189077867,0.3226534433839047,-1
RS_RS19795,NC_003296.1,697071,0,chromate resistance protein ChrB domain-containing protein,5.144,4,2.48,324,0.6955,1,0.6656,0.0,0.1667,1,1,0,0,0,-0.7748764453771444,-0.30248565636862346,-0.27336659914025313,0
RS_RS19800,NC_003296.1,698178,0,chromate transporter,6.633,2,1.37,402,0.6783,1,0.6667,0.0,0.0333,1,1,0,0,0,-1.3875687543399118,-0.5738099633089787,-0.02637038703738405,0
RS_RS19805,NC_003296.1,699088,0,chromate resistance protein ChrB domain-containing protein,1.972,5,0.46,169,0.6391,1,0.6675,0.0,0.0,1,1,0,0,0,-1.3305066451258527,0.7494635838191838,-0.7475357295724758,0
RS_RS19840,NC_003296.1,705796,0,TlpA disulfide reductase family protein,5.376,4,1.74,186,0.6864,0,0.6739,0.0,0.0,1,0,0,0,0,-1.3301775019460453,0.19004829979692872,-0.7195290610798933,1
RS_RS26140,NC_003296.1,710247,0,hypothetical protein,6.981,4,1.51,191,0.555,0,0.6782,0.0,0.0,1,1,0,0,0,-1.2708462461963266,1.0973554775418979,-0.9726944217304402,0
RS_RS26145,NC_003296.1,712620,0,XopG/HopH/AvrPtoH family type III secretion system effector,2.71,3,3.89,246,0.5827,0,0.6805,1.0,0.0,1,0,0,0,0,-1.3496148345514054,1.711767650452426,-0.5676157252483753,1
RS_RS19905,NC_003296.1,716376,1,hypothetical protein,1.862,2,0.8,179,0.7169,1,0.6841,1.0,0.0,1,1,0,0,0,-0.9522198864311537,-0.3342711455495519,-0.03270013745498759,-1
RS_RS26155,NC_003296.1,719090,0,temperature dependent virulence factor cellobiohydrolase ChbA,3.49,3,1.52,573,0.4747,1,0.6866,0.0,0.0,1,1,0,0,0,-2.1661883582190633,2.1034503630128754,-0.36441432175484095,0
RS_RS26160,NC_003296.1,722394,0,hypothetical protein,0.0,2,0.97,129,0.4729,0,0.6898,0.0,0.0,0,0,0,0,0,-0.9843360335952719,3.3893367876742313,-1.0437829109629584,2
RS_RS19930,NC_003296.1,722819,0,DUF2147 domain-containing protein,2.123,3,0.55,157,0.5648,0,0.6902,1.0,0.0,1,1,0,0,0,-1.0688345923170708,1.4576041742045036,-0.7370199111616202,0
RS_RS19935,NC_003296.1,724037,1,oxidoreductase,1.203,3,0.67,277,0.6113,1,0.6914,27.0,1.0,1,0,0,0,0,5.24206644804433,3.849633509006067,1.091200127006767,-1
RS_RS19940,NC_003296.1,725039,0,AraC family transcriptional regulator,5.882,3,1.67,340,0.6196,1,0.6923,1.0,0.1034,1,1,0,0,0,-0.9366888556812725,0.5157914254075865,-0.1736267813473093,0
RS_RS19970,NC_003296.1,730357,0,VOC family protein,0.0,4,6.99,166,0.6566,0,0.6974,0.0,0.2941,1,1,0,0,0,0.13380832610917257,0.8408164204006372,-0.45210252121716155,0
RS_RS19975,NC_003296.1,731424,0,chemotaxis protein,6.369,4,8.06,314,0.6561,1,0.6984,0.0,0.0833,1,1,0,0,0,-1.128365509871266,-0.021251187445642365,-0.25722259064434144,0
RS_RS19980,NC_003296.1,732390,0,TetR/AcrR family transcriptional regulator,6.202,3,9.02,215,0.7426,0,0.6993,0.0,0.0909,1,0,0,0,0,-0.8321948336680478,-0.5821970410868279,-0.2220202238866471,1
RS_RS19985,NC_003296.1,733043,0,YybH family protein,2.315,5,9.68,144,0.6713,1,0.7,0.0,0.3333,1,1,0,1,0,0.788120366733426,0.9379980906002446,-0.2177940555811641,0
RS_RS19990,NC_003296.1,733557,0,VOC family protein,4.63,3,10.19,144,0.6551,1,0.7005,0.0,0.0,1,1,0,0,0,-0.9917024733911659,0.2706032566210631,-0.17721729727428542,0
RS_RS19995,NC_003296.1,734324,0,hypothetical protein,5.128,3,10.96,130,0.5897,0,0.7012,0.0,0.0,1,0,0,0,0,-1.0672019475732688,1.5448927718267746,-0.4966326828386299,1
RS_RS20000,NC_003296.1,736089,0,S8 family peptidase,2.51,2,12.72,664,0.6717,0,0.7029,0.0,0.0,1,1,0,0,0,-2.3474992422542824,-0.889592850900602,-0.01495935130668296,0
RS_RS20005,NC_003296.1,738164,0,1%2C2-phenylacetyl-CoA epoxidase subunit PaaA,7.775,5,14.8,343,0.6939,1,0.7049,0.0,0.0,1,1,0,0,0,-1.6894862708295546,-0.8194470416173268,-0.34983063836096767,0
RS_RS20010,NC_003296.1,738833,0,1%2C2-phenylacetyl-CoA epoxidase subunit PaaB,6.944,4,15.46,96,0.6562,1,0.7055,0.0,0.0909,1,1,0,0,1,-0.43514872708210994,-0.22060149618768157,-0.08660901751946684,0
RS_RS20015,NC_003296.1,739390,0,1%2C2-phenylacetyl-CoA epoxidase subunit PaaC,6.196,3,16.02,269,0.7014,1,0.706,0.0,0.0833,1,0,0,0,1,-0.8847918577079601,-0.3769886272366659,0.32249314392475575,1
RS_RS20020,NC_003296.1,740064,0,1%2C2-phenylacetyl-CoA epoxidase subunit PaaD,3.604,3,16.7,185,0.7225,1,0.7067,0.0,0.25,1,1,0,0,1,0.16736782464986955,-0.7277140642384384,0.3930140135945789,0
RS_RS20025,NC_003296.1,740928,0,1%2C2-phenylacetyl-CoA epoxidase subunit PaaE,7.326,2,17.56,364,0.7015,1,0.7075,2.0,0.0645,1,0,0,0,0,-1.0225284185047876,-0.14000590175163194,0.44134668609395505,1
RS_RS20035,NC_003296.1,742224,0,DUF2322 family protein,9.009,4,18.86,111,0.6757,1,0.7087,0.0,0.0,0,1,0,0,0,-0.8824760249378863,-0.5138914370675735,-0.6761094019182943,2
RS_RS20040,NC_003296.1,743157,0,MFS transporter,7.645,3,19.79,436,0.6109,0,0.7096,0.0,0.0,1,0,0,0,0,-1.8324893928082713,0.5251133688425303,-0.20627502592804023,1
RS_RS20045,NC_003296.1,744322,0,DUF2784 domain-containing protein,8.13,3,20.95,123,0.6775,0,0.7107,0.0,0.0,1,1,0,0,0,-0.933388620302017,-0.5930049547576384,-0.3271877818094534,0
RS_RS20050,NC_003296.1,745217,0,TetR/AcrR family transcriptional regulator,4.854,2,21.85,206,0.6521,0,0.7116,15.0,0.5366,1,0,0,0,0,2.4872713727710125,1.7630271792511099,0.6912495880645398,1
RS_RS20055,NC_003296.1,746072,0,5%2C6-dimethylbenzimidazole synthase,13.825,2,22.7,217,0.7035,0,0.7124,1.0,0.2,1,1,0,0,0,0.04816303656827258,-1.2922892797272536,0.11798067202449562,0
RS_RS20060,NC_003296.1,747052,0,cobyrinate a%2Cc-diamide synthase,4.556,4,23.68,439,0.7479,0,0.7133,0.0,0.2,1,1,0,0,1,-0.8968591622246015,-1.8970389538903716,0.09434641135091085,0
RS_RS20065,NC_003296.1,748014,0,cob(I)yrinic acid a%2Cc-diamide adenosyltransferase,4.975,3,24.65,201,0.6833,0,0.7143,0.0,0.2727,1,1,0,0,1,0.20101307897953696,-0.5996383932672785,0.16539956149650506,0
RS_RS20070,NC_003296.1,748898,0,CobW family GTP-binding protein,6.341,4,25.53,368,0.7138,0,0.7151,2.0,0.2571,1,1,0,0,1,-0.2684247513285586,-1.354870289655741,0.12297775751600665,0
RS_RS20075,NC_003296.1,750234,0,precorrin-3B C(17)-methyltransferase,4.487,4,26.87,520,0.7186,0,0.7164,0.0,0.0,1,1,0,0,1,-2.078604476371601,-1.9440856768019052,-0.025555524860065838,0
RS_RS20080,NC_003296.1,751393,0,cobalamin biosynthesis protein,3.922,3,28.02,255,0.7359,0,0.7175,0.0,0.0,1,1,0,0,1,-1.270361537118961,-1.7179466401975607,0.08495724639963718,0
RS_RS20085,NC_003296.1,752179,0,precorrin-4 C(11)-methyltransferase,9.804,4,28.81,272,0.723,0,0.7182,0.0,0.3636,1,1,0,0,1,0.41666489592666733,-1.5247039876383777,0.18272745897549977,0
RS_RS20090,NC_003296.1,752949,0,precorrin-2 C(20)-methyltransferase,10.929,5,29.58,244,0.7199,0,0.719,0.0,0.3182,1,1,0,0,1,0.17716442431359297,-1.5904209019967943,-0.049266979114833055,0
RS_RS20095,NC_003296.1,753887,0,cobalt-precorrin-5B (C(1))-methyltransferase CbiD,1.736,4,30.52,384,0.717,0,0.7199,0.0,0.2105,1,1,0,0,1,-0.7330973694331324,-1.142815202826922,0.16245479288176543,0
RS_RS20100,NC_003296.1,755268,0,precorrin-8X methylmutase,7.477,2,31.9,535,0.7134,0,0.7212,0.0,0.0,1,0,0,0,1,-1.9063825144021416,-1.5248366027050733,0.4921967138012812,1
RS_RS20105,NC_003296.1,756420,0,cobalt-precorrin-7 (C(5))-methyltransferase,4.237,4,33.05,236,0.6935,0,0.7223,0.0,0.0,1,1,0,0,0,-1.3833428697818648,-0.6466833451825992,-0.228470956255761,0
RS_RS20110,NC_003296.1,758378,0,putative cobaltochelatase,8.882,4,35.01,638,0.7367,0,0.7242,0.0,0.5,1,1,0,0,0,0.03962341227685059,-1.5251349496514675,0.4357307565713634,0
RS_RS20115,NC_003296.1,761401,0,cobaltochelatase subunit CobN,4.831,4,38.03,1380,0.7051,0,0.727,0.0,0.0,1,1,0,0,1,-4.343733337318047,-3.206888016677127,0.5125107210767822,0
RS_RS20120,NC_003296.1,763632,0,(2Fe-2S) ferredoxin domain-containing protein,3.03,4,40.26,110,0.6848,0,0.7292,0.0,0.0,1,1,0,0,1,-0.9967583165387703,-0.7293964015219034,-0.029201281316503246,0
RS_RS20125,NC_003296.1,764330,0,HoxN/HupN/NixA family nickel/cobalt transporter,10.242,3,40.96,358,0.676,0,0.7298,0.0,0.0,0,1,0,0,0,-1.44434431021202,-1.356316292347438,-0.360047571570768,2
RS_RS20130,NC_003296.1,766924,0,type VI secretion system Vgr family protein,5.567,2,43.56,958,0.6583,1,0.7323,2.0,0.0,1,1,0,0,0,-2.8505386374652177,-1.209827996183823,0.9318430557247518,0
RS_RS20135,NC_003296.1,769351,0,phospholipase D-like domain-containing protein,5.105,3,45.98,653,0.6192,1,0.7346,0.0,0.0,1,1,0,0,1,-2.234392425464669,-0.6847980539888148,0.7141185981075422,0
RS_RS20140,NC_003296.1,770989,0,SEL1-like repeat protein,4.577,3,47.62,437,0.6201,1,0.7362,0.0,0.0,1,0,0,0,1,-1.723326877389166,0.3862693808329921,0.7333180228741089,1
RS_RS20145,NC_003296.1,771804,0,PAAR domain-containing protein,0.0,4,48.44,97,0.6254,1,0.737,0.0,1.0,1,0,0,0,0,3.7848766717487896,3.316717241513941,1.1432680272065354,1
RS_RS20150,NC_003296.1,772372,0,hypothetical protein,3.072,3,49.0,217,0.6252,1,0.7375,0.0,0.0,0,0,0,0,0,-1.1601673821806466,1.1265431022867214,0.08422704966204161,2
RS_RS20155,NC_003296.1,773707,1,lipopolysaccharide heptosyltransferase I,2.002,2,50.34,333,0.6927,1,0.7388,2.0,0.7647,1,1,0,0,0,2.4694783651061014,0.8159083800322546,1.4734066819612834,-1
RS_RS20160,NC_003296.1,774822,0,acyltransferase family protein,8.865,3,51.45,376,0.6959,0,0.7399,1.0,0.1111,0,1,0,0,0,-0.8911479894064726,-1.354740864250235,-0.04087775813346187,2
RS_RS20165,NC_003296.1,776113,0,RNA polymerase sigma factor,5.49,3,52.74,425,0.7373,0,0.7411,0.0,0.0,1,0,0,0,0,-1.788007845078374,-1.017177260019319,0.487287734867292,1
RS_RS20170,NC_003296.1,776996,0,YciI family protein,4.63,4,53.63,144,0.6875,0,0.7419,0.0,0.3333,1,0,0,0,0,0.44691638708602244,0.7045819712675273,0.41571513112926156,1
RS_RS20175,NC_003296.1,778409,0,cyclic peptide export ABC transporter,7.194,4,55.04,556,0.6882,0,0.7433,0.0,0.1875,1,0,0,0,0,-1.31460398167938,-0.42520638848953424,0.48478616357707854,1
RS_RS20180,NC_003296.1,780175,0,MBL fold metallo-hydrolase,6.196,4,56.81,538,0.6599,0,0.745,0.0,0.0,1,0,0,0,0,-2.187758679862251,-0.22061675188039367,0.3149788619747777,1
RS_RS26200,NC_003296.1,781313,0,MbtH family protein,4.831,2,57.95,69,0.6135,0,0.7461,1.0,0.1111,1,1,1,0,0,-0.04020224374631742,1.4042688000358048,1.5891433981290777,3
RS_RS20195,NC_003296.1,821206,0,DUF6566 family protein,0.0,2,97.84,104,0.7115,1,0.7842,0.0,0.0,1,1,0,0,0,-0.7331787402353864,-0.2042980079772436,1.4816001778817012,3
RS_RS20205,NC_003296.1,821837,1,Lrp/AsnC family transcriptional regulator,7.619,2,98.47,175,0.6667,0,0.7848,9.0,0.4103,1,1,0,0,0,1.7308944322768662,0.1809831019781197,1.6078995849884146,-1
RS_RS20210,NC_003296.1,822752,0,1-aminocyclopropane-1-carboxylate deaminase,5.9,4,99.38,339,0.6883,1,0.7856,1.0,0.1081,1,1,0,0,0,-0.9023752003755459,-0.5761376576625996,1.2912577335574327,3
RS_RS20215,NC_003296.1,823922,0,enoyl-CoA hydratase/isomerase family protein,5.115,5,100.55,391,0.7306,0,0.7867,1.0,0.0385,1,1,0,0,0,-1.5557329863066687,-1.5071923600457433,0.8247788928887626,3
RS_RS20220,NC_003296.1,824905,1,enoyl-CoA hydratase,4.994,4,101.54,267,0.7291,0,0.7877,9.0,0.5263,1,1,0,0,1,1.8580407692517964,-0.8494086012911936,1.665835270018457,-1
RS_RS20225,NC_003296.1,825750,0,3-hydroxyisobutyrate dehydrogenase,8.919,4,102.38,299,0.7224,0,0.7885,2.0,0.1622,1,1,0,0,1,-0.4170233328721141,-1.8934204122832758,1.2351897294786416,3
RS_RS20230,NC_003296.1,826993,0,CoA-acylating methylmalonate-semialdehyde dehydrogenase,5.814,4,103.62,516,0.6977,0,0.7897,13.0,0.125,1,1,0,0,0,-0.5176625132624852,-0.9317959813957396,1.3492948273212617,3
RS_RS20235,NC_003296.1,828729,0,AMP-binding protein,5.869,4,105.36,568,0.7072,0,0.7913,9.0,0.0976,1,1,0,0,0,-1.0612428628192412,-1.2910347327714797,1.3189716896658068,3
RS_RS20240,NC_003296.1,830209,0,acyl-CoA dehydrogenase,3.527,3,106.84,378,0.7037,0,0.7927,5.0,0.027,1,0,0,0,0,-1.1524389352036992,-0.2666276897660974,1.405049092775102,3
RS_RS20245,NC_003296.1,831550,0,AraC family transcriptional regulator,1.967,2,108.18,339,0.7109,1,0.794,1.0,0.1034,1,1,0,0,0,-0.7475154201037661,-0.5901523106699965,1.8442410351588612,3
RS_RS20250,NC_003296.1,832816,0,heavy metal sensor histidine kinase,8.565,5,109.45,467,0.7231,0,0.7952,10.0,0.359,1,1,0,0,0,0.47403752617775297,-1.1450777169046522,1.4011864773789169,3
RS_RS20255,NC_003296.1,833856,1,heavy metal response regulator transcription factor,14.556,2,110.49,229,0.7001,0,0.7962,17.0,0.7949,1,1,0,0,0,4.114957967132682,-0.21069284652669384,2.2962000571036962,-1
RS_RS20260,NC_003296.1,835304,0,copper resistance system multicopper oxidase,5.501,3,111.94,606,0.7041,1,0.7976,0.0,0.0741,1,1,0,0,0,-1.7239543966447568,-1.3042630624811236,1.7693844886776995,3
RS_RS20265,NC_003296.1,836751,0,copper resistance protein B,3.003,2,113.38,333,0.7197,1,0.799,0.0,0.0,1,0,0,0,1,-1.2757890999917028,-0.7883015079441498,2.055357025945094,3
RS_RS20270,NC_003296.1,837481,0,copper homeostasis periplasmic binding protein CopC,0.0,3,114.11,129,0.6899,1,0.7997,0.0,0.1111,1,0,0,0,1,-0.34998047859135595,0.39431384522591373,1.8636502219846707,3
RS_RS20275,NC_003296.1,838143,0,copper homeostasis membrane protein CopD,6.452,3,114.78,310,0.7333,1,0.8003,0.0,0.0,1,1,0,0,0,-1.2788307570031785,-1.4195777188164844,1.654116178993813,3
RS_RS20285,NC_003296.1,840114,0,hydrolase,4.695,4,116.75,213,0.5978,0,0.8022,0.0,0.0,1,1,0,0,0,-1.221651704636308,0.45046693568113344,0.9699189925278671,3
RS_RS20290,NC_003296.1,841059,1,LysR substrate-binding domain-containing protein,5.593,4,117.69,298,0.6353,1,0.8031,57.0,0.6098,0,0,0,0,0,5.519858555166749,2.8459724525939816,2.539087963304511,-1
RS_RS20295,NC_003296.1,842798,1,MFS transporter,13.81,3,119.43,531,0.7068,1,0.8048,8.0,0.0256,1,0,0,0,0,-1.1383736751840725,-1.164182040304008,2.0004914439252923,-1
RS_RS20300,NC_003296.1,844004,1,MarR family winged helix-turn-helix transcriptional regulator,0.0,2,120.64,159,0.6855,1,0.8059,13.0,0.4872,1,1,0,0,0,2.4025963288278573,1.0709158797861384,2.4742130567969407,-1
RS_RS20305,NC_003296.1,844747,0,magnesium and cobalt transport protein CorA,7.202,4,121.38,324,0.6749,1,0.8066,1.0,0.2895,1,0,0,1,1,0.4832933132422119,0.06425454264666146,2.01582720122298,3
RS_RS20310,NC_003296.1,845529,0,DNA-3-methyladenine glycosylase I,8.726,4,122.16,191,0.6998,1,0.8074,0.0,0.1081,1,0,0,0,0,-0.5682201876927654,-0.1242567361553403,1.6568936853088045,3
RS_RS20315,NC_003296.1,846436,0,CynX/NimT family MFS transporter,12.255,2,123.07,408,0.7394,0,0.8082,0.0,0.0476,1,1,0,0,0,-1.166802224300024,-2.405327955361981,1.7092977798537603,3
RS_RS20320,NC_003296.1,847580,0,Rossmann-like and DUF2520 domain-containing protein,1.13,3,124.21,295,0.7672,0,0.8093,0.0,0.5,1,0,0,0,0,1.0022394912861332,-0.19946680933213173,2.0521636557458005,3
RS_RS20325,NC_003296.1,849323,0,efflux transporter outer membrane subunit,5.099,4,125.95,523,0.747,1,0.811,19.0,0.2632,1,1,0,0,0,0.6264401188289433,-0.9594963450600726,2.319891678688209,3
RS_RS20330,NC_003296.1,852776,0,efflux RND transporter permease subunit,10.032,4,129.41,1030,0.7042,1,0.8143,14.0,0.0769,1,0,0,0,0,-1.9519446970266754,-1.3733049236851753,2.358899632516443,3
RS_RS20335,NC_003296.1,854745,1,crotonase/enoyl-CoA hydratase family protein,5.128,4,131.38,260,0.7551,1,0.8162,9.0,0.5263,1,0,0,0,0,1.857775730535007,0.19096457201125672,2.433843447834469,-1
RS_RS20345,NC_003296.1,859379,0,CsgG/HfaB family protein,4.762,3,136.01,210,0.6492,1,0.8206,0.0,0.0,1,0,0,0,0,-1.0730919814470918,0.6596778860992248,1.9331995773091137,3
RS_RS20350,NC_003296.1,859930,0,DUF4810 domain-containing protein,5.42,4,136.56,123,0.6206,1,0.8211,0.0,0.0,1,1,0,0,0,-0.8875834879140899,0.4501536430954381,1.5949543254932192,3
RS_RS20355,NC_003296.1,860449,0,DUF799 domain-containing protein,11.905,4,137.08,224,0.6756,1,0.8216,0.0,0.0,1,1,0,0,0,-1.0612403382291726,-1.026099500359999,1.6861890493172094,3
RS_RS20360,NC_003296.1,862028,0,5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase,6.864,2,138.66,777,0.7117,0,0.8231,0.0,0.0,1,1,0,0,0,-2.4351194627419943,-2.2558520554788584,2.0715419365574066,3
RS_RS20365,NC_003296.1,863766,1,LysR family transcriptional regulator,3.279,3,140.4,305,0.694,1,0.8248,57.0,0.6098,1,0,0,0,0,5.549833827970732,2.366235471644216,3.618110082226152,-1
RS_RS20370,NC_003296.1,864638,0,pyridoxamine 5'-phosphate oxidase,3.115,4,141.27,214,0.6184,0,0.8256,1.0,0.8889,1,0,0,0,0,3.098528591426129,2.3401561798375172,2.2496632101646004,3
RS_RS20375,NC_003296.1,865624,0,LysA family protein,6.216,4,142.26,429,0.6099,0,0.8266,0.0,0.0,1,1,0,0,0,-1.7427518293215751,-0.2484887460339381,1.4798153993641037,3
RS_RS20380,NC_003296.1,866826,1,indole-3-glycerol phosphate synthase TrpC,1.239,4,143.46,269,0.6357,0,0.8277,1.0,0.25,1,0,0,0,0,-0.16280324930240186,1.2059987752048584,1.7997068188586969,-1
RS_RS20385,NC_003296.1,867793,0,anthranilate phosphoribosyltransferase,4.831,3,144.43,345,0.6725,0,0.8286,1.0,0.2051,1,1,0,0,1,-0.3000241926470121,-1.0034242554069355,2.0846727080102823,3
RS_RS20390,NC_003296.1,869402,0,FAD-dependent oxidoreductase,2.274,3,146.03,733,0.6598,0,0.8302,1.0,0.0385,1,1,0,0,1,-2.170819743299146,-1.4907027608188819,2.1369159058806586,3
RS_RS20395,NC_003296.1,870838,0,YggS family pyridoxal phosphate-dependent enzyme,1.468,3,147.47,227,0.63,0,0.8315,1.0,0.0769,1,1,0,0,0,-0.7141490520396366,0.3461376081458669,1.7895921790959575,3
RS_RS20400,NC_003296.1,871609,0,B3/B4 domain-containing protein,4.255,3,148.24,235,0.6553,0,0.8323,0.0,0.0,1,1,0,0,0,-1.135365402278187,-0.3967097420458993,1.741678566950483,3
RS_RS20405,NC_003296.1,872471,1,DMT family transporter,4.43,3,149.1,301,0.6766,0,0.8331,15.0,0.0732,1,1,0,0,0,0.08432055203014005,-0.32398189297803265,2.133953394462699,-1
RS_RS20410,NC_003296.1,873576,0,AraC family transcriptional regulator,4.848,4,150.21,275,0.68,1,0.8342,6.0,0.1389,0,1,0,0,0,-0.1335854016923331,-0.3775485559673664,1.7379127143525006,2
RS_RS20415,NC_003296.1,874748,0,acyl-CoA dehydrogenase family protein,6.908,4,151.38,386,0.6848,1,0.8353,5.0,0.027,1,1,0,0,0,-1.0678597877183265,-0.8294976170451576,2.1322422524081306,3
RS_RS20420,NC_003296.1,875651,0,DUF2165 family protein,12.048,3,152.28,166,0.6446,1,0.8361,0.0,0.0,1,1,0,0,0,-0.7782913167331114,-0.5831941513147811,2.046279965251986,3
RS_RS20425,NC_003296.1,876353,0,FMN-binding negative transcriptional regulator,6.26,3,152.99,213,0.651,1,0.8368,0.0,0.0,1,1,0,0,0,-0.983046998473904,-0.22879279335558922,2.1154503923150254,3
RS_RS20430,NC_003296.1,877345,0,fumarylacetoacetase,4.717,2,153.98,424,0.6965,0,0.8378,0.0,0.1176,1,0,0,0,0,-0.9985498290503707,-0.45290122754838213,2.3352961167557686,3
RS_RS20435,NC_003296.1,878701,0,homogentisate 1%2C2-dioxygenase,4.454,3,155.33,449,0.6852,0,0.8391,0.0,0.0,1,1,0,0,0,-1.6906052101866678,-1.1731710146805132,1.9865873941974972,3
RS_RS20440,NC_003296.1,880079,0,LysR family transcriptional regulator,7.527,4,156.71,310,0.6946,1,0.8404,6.0,0.1379,1,0,0,1,0,0.11837808271593152,0.10755358624562696,2.4101491334369753,3
RS_RS20445,NC_003296.1,881352,0,VOC family protein,5.525,4,157.98,181,0.6519,1,0.8416,0.0,0.0,1,1,0,0,0,-1.0130656452291738,-0.1144628470329874,2.0017159563504587,3
RS_RS20450,NC_003296.1,882197,0,tryptophan 2%2C3-dioxygenase family protein,3.604,5,158.83,370,0.6748,1,0.8424,1.0,0.0769,1,1,0,0,0,-1.2087499962655097,-0.39326952292042466,2.036079548095254,3
RS_RS20455,NC_003296.1,883599,0,FAD-dependent oxidoreductase,2.677,5,160.23,498,0.7256,1,0.8437,0.0,0.0,1,1,0,0,0,-1.9984989102550463,-1.3391213322773936,2.102217901063699,3
RS_RS20460,NC_003296.1,884989,1,aminotransferase class V-fold PLP-dependent enzyme,5.556,4,161.62,420,0.7079,1,0.8451,3.0,0.9487,1,1,0,0,1,3.2205266386046216,-0.22599986135360736,3.2372727881109564,-1
RS_RS20465,NC_003296.1,886011,0,SDR family oxidoreductase,1.263,4,162.64,264,0.6629,1,0.846,0.0,0.0,1,0,0,0,1,-1.2828335378027909,0.17161908229001405,2.3774555750072373,3
RS_RS20470,NC_003296.1,886982,0,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,3.556,4,163.61,375,0.6996,1,0.847,0.0,0.0,1,1,0,0,0,-1.5464508715059857,-0.8990659785952451,2.2482080692985176,3
RS_RS20475,NC_003296.1,887912,1,peptide chain release factor H,6.41,4,164.54,208,0.7099,0,0.8478,0.0,1.0,1,0,0,0,0,3.6616287037136916,0.9335440811508634,2.7956449094409557,-1
RS_RS20480,NC_003296.1,888790,0,RNA ligase RtcB family protein,5.263,2,165.42,380,0.6868,0,0.8487,0.0,0.0,1,1,0,0,0,-1.3735010602042648,-1.1956873546341453,2.298933346780729,3
RS_RS20485,NC_003296.1,889755,0,DUF2783 domain-containing protein,4.831,2,166.39,69,0.6425,0,0.8496,0.0,0.6,1,1,0,0,0,2.3489566411989724,0.8516536976568998,2.6301445426701577,3
RS_RS20490,NC_003296.1,890715,0,FAD-dependent oxidoreductase,8.274,3,167.35,564,0.7069,0,0.8505,0.0,0.0,1,1,0,0,0,-1.926893166004765,-2.014196790863659,2.237569785817523,3
RS_RS20495,NC_003296.1,892091,1,MBL fold metallo-hydrolase,4.167,3,168.72,320,0.6833,0,0.8518,1.0,0.0476,1,1,0,0,0,-1.0370360605925646,-0.8443038722660143,2.19955965531323,-1
RS_RS20500,NC_003296.1,893290,1,IclR family transcriptional regulator,4.566,2,169.92,292,0.7283,1,0.853,6.0,0.2581,1,1,0,0,0,0.5818345477392078,-0.7470793036588537,3.0348849778298237,-1
