og_a,og_b,n_orgs_adjacent,source
OG00146,OG13682,3,operon-adjacent (synteny)
OG00146,OG14832,3,operon-adjacent (synteny)
OG00148,OG00194,3,operon-adjacent (synteny)
OG00148,OG00361,3,operon-adjacent (synteny)
OG00148,OG00711,3,operon-adjacent (synteny)
OG00148,OG01856,3,operon-adjacent (synteny)
OG00148,OG02586,3,operon-adjacent (synteny)
OG00050,OG02224,3,operon-adjacent (synteny)
OG00050,OG09756,3,operon-adjacent (synteny)
OG00052,OG00067,3,operon-adjacent (synteny)
OG00052,OG00143,3,operon-adjacent (synteny)
OG00052,OG00613,3,operon-adjacent (synteny)
OG00052,OG01696,3,operon-adjacent (synteny)
OG02637,OG11178,3,operon-adjacent (synteny)
OG02640,OG03956,3,operon-adjacent (synteny)
OG00143,OG15022,3,operon-adjacent (synteny)
OG00143,OG15773,3,operon-adjacent (synteny)
OG00143,OG16946,3,operon-adjacent (synteny)
OG01443,OG14716,3,operon-adjacent (synteny)
OG00047,OG06425,3,operon-adjacent (synteny)
OG00047,OG11196,3,operon-adjacent (synteny)
OG00049,OG05502,3,operon-adjacent (synteny)
OG00050,OG00645,3,operon-adjacent (synteny)
OG01441,OG02851,3,operon-adjacent (synteny)
OG01441,OG13603,3,operon-adjacent (synteny)
OG01443,OG02637,3,operon-adjacent (synteny)
OG00143,OG11441,3,operon-adjacent (synteny)
OG00143,OG13549,3,operon-adjacent (synteny)
OG00143,OG14062,3,operon-adjacent (synteny)
OG00143,OG14073,3,operon-adjacent (synteny)
OG00143,OG14854,3,operon-adjacent (synteny)
OG01413,OG04132,3,operon-adjacent (synteny)
OG01417,OG13495,3,operon-adjacent (synteny)
OG01418,OG11686,3,operon-adjacent (synteny)
OG01419,OG03230,3,operon-adjacent (synteny)
OG01420,OG03908,3,operon-adjacent (synteny)
OG01421,OG12553,3,operon-adjacent (synteny)
OG01421,OG13986,3,operon-adjacent (synteny)
OG01421,OG14172,3,operon-adjacent (synteny)
OG02665,OG04583,3,operon-adjacent (synteny)
OG02665,OG06033,3,operon-adjacent (synteny)
OG02671,OG03359,3,operon-adjacent (synteny)
OG02671,OG05379,3,operon-adjacent (synteny)
OG02672,OG09310,3,operon-adjacent (synteny)
OG02679,OG09257,3,operon-adjacent (synteny)
OG02681,OG06478,3,operon-adjacent (synteny)
OG01409,OG14372,3,operon-adjacent (synteny)
OG02646,OG02782,3,operon-adjacent (synteny)
OG02654,OG03406,3,operon-adjacent (synteny)
OG02654,OG14180,3,operon-adjacent (synteny)
OG02656,OG06654,3,operon-adjacent (synteny)
OG02659,OG14161,3,operon-adjacent (synteny)
OG02660,OG10204,3,operon-adjacent (synteny)
OG02663,OG03821,3,operon-adjacent (synteny)
OG02663,OG04236,3,operon-adjacent (synteny)
OG01430,OG05239,3,operon-adjacent (synteny)
OG01430,OG06541,3,operon-adjacent (synteny)
OG01433,OG04199,3,operon-adjacent (synteny)
OG01433,OG10001,3,operon-adjacent (synteny)
OG01437,OG01513,3,operon-adjacent (synteny)
OG01439,OG02662,3,operon-adjacent (synteny)
OG01439,OG03741,3,operon-adjacent (synteny)
OG01439,OG05201,3,operon-adjacent (synteny)
OG00151,OG00579,3,operon-adjacent (synteny)
OG00151,OG00916,3,operon-adjacent (synteny)
OG00151,OG01190,3,operon-adjacent (synteny)
OG00151,OG01436,3,operon-adjacent (synteny)
OG00151,OG01709,3,operon-adjacent (synteny)
OG00151,OG01773,3,operon-adjacent (synteny)
OG00151,OG01899,3,operon-adjacent (synteny)
OG01399,OG13850,3,operon-adjacent (synteny)
OG02686,OG10257,3,operon-adjacent (synteny)
OG02689,OG02729,3,operon-adjacent (synteny)
OG01396,OG14008,3,operon-adjacent (synteny)
OG01398,OG02176,3,operon-adjacent (synteny)
OG00148,OG11175,3,operon-adjacent (synteny)
OG00148,OG13093,3,operon-adjacent (synteny)
OG00150,OG01133,3,operon-adjacent (synteny)
OG00151,OG00319,3,operon-adjacent (synteny)
OG00045,OG15044,3,operon-adjacent (synteny)
OG00045,OG15416,3,operon-adjacent (synteny)
OG00046,OG04677,3,operon-adjacent (synteny)
OG00047,OG00245,3,operon-adjacent (synteny)
OG00047,OG00800,3,operon-adjacent (synteny)
OG02681,OG10091,3,operon-adjacent (synteny)
OG02684,OG13441,3,operon-adjacent (synteny)
OG02685,OG03247,3,operon-adjacent (synteny)
OG01422,OG05660,3,operon-adjacent (synteny)
OG01427,OG02679,3,operon-adjacent (synteny)
OG00146,OG02405,3,operon-adjacent (synteny)
OG00146,OG03447,3,operon-adjacent (synteny)
OG00045,OG07102,3,operon-adjacent (synteny)
OG00045,OG07173,3,operon-adjacent (synteny)
OG00045,OG10348,3,operon-adjacent (synteny)
OG00045,OG13265,3,operon-adjacent (synteny)
OG00151,OG13790,3,operon-adjacent (synteny)
OG00151,OG13971,3,operon-adjacent (synteny)
OG00151,OG14040,3,operon-adjacent (synteny)
OG00151,OG14125,3,operon-adjacent (synteny)
OG01384,OG03623,3,operon-adjacent (synteny)
OG01392,OG01716,3,operon-adjacent (synteny)
OG01393,OG15960,3,operon-adjacent (synteny)
OG00045,OG01509,3,operon-adjacent (synteny)
OG00151,OG02912,3,operon-adjacent (synteny)
OG00151,OG04901,3,operon-adjacent (synteny)
OG00151,OG04924,3,operon-adjacent (synteny)
OG00151,OG05071,3,operon-adjacent (synteny)
OG00151,OG05085,3,operon-adjacent (synteny)
OG00151,OG08420,3,operon-adjacent (synteny)
OG00151,OG09911,3,operon-adjacent (synteny)
OG00151,OG13722,3,operon-adjacent (synteny)
OG02730,OG09375,3,operon-adjacent (synteny)
OG02736,OG03094,3,operon-adjacent (synteny)
OG02737,OG05274,3,operon-adjacent (synteny)
OG02744,OG04883,3,operon-adjacent (synteny)
OG01380,OG06389,3,operon-adjacent (synteny)
OG01382,OG01630,3,operon-adjacent (synteny)
OG01383,OG06359,3,operon-adjacent (synteny)
OG00151,OG02462,3,operon-adjacent (synteny)
OG01403,OG01478,3,operon-adjacent (synteny)
OG01403,OG01718,3,operon-adjacent (synteny)
OG02698,OG07010,3,operon-adjacent (synteny)
OG02699,OG04597,3,operon-adjacent (synteny)
OG02703,OG09637,3,operon-adjacent (synteny)
OG02709,OG09924,3,operon-adjacent (synteny)
OG02716,OG03709,3,operon-adjacent (synteny)
OG02724,OG03781,3,operon-adjacent (synteny)
OG00156,OG01331,3,operon-adjacent (synteny)
OG00156,OG01588,3,operon-adjacent (synteny)
OG01377,OG09505,3,operon-adjacent (synteny)
OG01377,OG09679,3,operon-adjacent (synteny)
OG01379,OG03718,3,operon-adjacent (synteny)
OG01379,OG06664,3,operon-adjacent (synteny)
OG01379,OG10120,3,operon-adjacent (synteny)
OG02773,OG04037,3,operon-adjacent (synteny)
OG02760,OG05569,3,operon-adjacent (synteny)
OG01372,OG03714,3,operon-adjacent (synteny)
OG01372,OG04032,3,operon-adjacent (synteny)
OG00152,OG00187,3,operon-adjacent (synteny)
OG00152,OG13313,3,operon-adjacent (synteny)
OG00155,OG13940,3,operon-adjacent (synteny)
OG00156,OG00265,3,operon-adjacent (synteny)
OG00156,OG00799,3,operon-adjacent (synteny)
OG00045,OG06770,3,operon-adjacent (synteny)
OG02747,OG13861,3,operon-adjacent (synteny)
OG02751,OG10173,3,operon-adjacent (synteny)
OG02758,OG03127,3,operon-adjacent (synteny)
OG02758,OG04529,3,operon-adjacent (synteny)
OG02758,OG15107,3,operon-adjacent (synteny)
OG02759,OG04183,3,operon-adjacent (synteny)
OG02760,OG03728,3,operon-adjacent (synteny)
OG00045,OG01896,3,operon-adjacent (synteny)
OG00045,OG01989,3,operon-adjacent (synteny)
OG00045,OG02245,3,operon-adjacent (synteny)
OG00045,OG02875,3,operon-adjacent (synteny)
OG00045,OG03270,3,operon-adjacent (synteny)
OG00045,OG03415,3,operon-adjacent (synteny)
OG00045,OG04879,3,operon-adjacent (synteny)
OG00045,OG05141,3,operon-adjacent (synteny)
OG01368,OG03554,3,operon-adjacent (synteny)
OG01369,OG13812,3,operon-adjacent (synteny)
OG01369,OG14051,3,operon-adjacent (synteny)
OG00162,OG00397,3,operon-adjacent (synteny)
OG00162,OG01955,3,operon-adjacent (synteny)
OG00162,OG03186,3,operon-adjacent (synteny)
OG00162,OG05283,3,operon-adjacent (synteny)
OG00162,OG06148,3,operon-adjacent (synteny)
OG00156,OG11211,3,operon-adjacent (synteny)
OG00156,OG12589,3,operon-adjacent (synteny)
OG00156,OG14014,3,operon-adjacent (synteny)
OG00156,OG14797,3,operon-adjacent (synteny)
OG00156,OG14936,3,operon-adjacent (synteny)
OG00156,OG15132,3,operon-adjacent (synteny)
OG01365,OG14544,3,operon-adjacent (synteny)
OG01368,OG02315,3,operon-adjacent (synteny)
OG00045,OG01475,3,operon-adjacent (synteny)
OG02779,OG05704,3,operon-adjacent (synteny)
OG02792,OG05439,3,operon-adjacent (synteny)
OG02795,OG13878,3,operon-adjacent (synteny)
OG02795,OG16760,3,operon-adjacent (synteny)
OG00156,OG02373,3,operon-adjacent (synteny)
OG00156,OG03587,3,operon-adjacent (synteny)
OG00156,OG07173,3,operon-adjacent (synteny)
OG00045,OG00391,3,operon-adjacent (synteny)
OG00045,OG00585,3,operon-adjacent (synteny)
OG00045,OG00665,3,operon-adjacent (synteny)
OG00045,OG00667,3,operon-adjacent (synteny)
OG00045,OG00718,3,operon-adjacent (synteny)
OG00045,OG01037,3,operon-adjacent (synteny)
OG00045,OG01275,3,operon-adjacent (synteny)
OG00045,OG01282,3,operon-adjacent (synteny)
OG01355,OG09805,3,operon-adjacent (synteny)
OG00158,OG09744,3,operon-adjacent (synteny)
OG00161,OG00966,3,operon-adjacent (synteny)
OG00161,OG01905,3,operon-adjacent (synteny)
OG02843,OG14080,3,operon-adjacent (synteny)
OG02850,OG05321,3,operon-adjacent (synteny)
OG02852,OG03632,3,operon-adjacent (synteny)
OG02853,OG03065,3,operon-adjacent (synteny)
OG02832,OG13767,3,operon-adjacent (synteny)
OG02833,OG14121,3,operon-adjacent (synteny)
OG02841,OG15491,3,operon-adjacent (synteny)
OG01343,OG06428,3,operon-adjacent (synteny)
OG01345,OG01759,3,operon-adjacent (synteny)
OG01346,OG13313,3,operon-adjacent (synteny)
OG01347,OG01498,3,operon-adjacent (synteny)
OG01353,OG02494,3,operon-adjacent (synteny)
OG02797,OG05239,3,operon-adjacent (synteny)
OG02803,OG09038,3,operon-adjacent (synteny)
OG02807,OG03184,3,operon-adjacent (synteny)
OG02810,OG05569,3,operon-adjacent (synteny)
OG02813,OG03730,3,operon-adjacent (synteny)
OG02819,OG10224,3,operon-adjacent (synteny)
OG02820,OG08240,3,operon-adjacent (synteny)
OG02832,OG03963,3,operon-adjacent (synteny)
OG00162,OG15143,3,operon-adjacent (synteny)
OG01364,OG09803,3,operon-adjacent (synteny)
OG01365,OG03568,3,operon-adjacent (synteny)
OG01365,OG03789,3,operon-adjacent (synteny)
OG01365,OG03967,3,operon-adjacent (synteny)
OG01365,OG05583,3,operon-adjacent (synteny)
OG00156,OG02320,3,operon-adjacent (synteny)
OG02796,OG12778,3,operon-adjacent (synteny)
OG01338,OG05525,3,operon-adjacent (synteny)
OG01340,OG03577,3,operon-adjacent (synteny)
OG01317,OG08807,3,operon-adjacent (synteny)
OG01318,OG02232,3,operon-adjacent (synteny)
OG01320,OG04380,3,operon-adjacent (synteny)
OG01323,OG09396,3,operon-adjacent (synteny)
OG01323,OG12966,3,operon-adjacent (synteny)
OG01328,OG03362,3,operon-adjacent (synteny)
OG00165,OG01616,3,operon-adjacent (synteny)
OG00165,OG09424,3,operon-adjacent (synteny)
OG00168,OG00752,3,operon-adjacent (synteny)
OG01336,OG03104,3,operon-adjacent (synteny)
OG01337,OG03299,3,operon-adjacent (synteny)
OG01338,OG01338,3,operon-adjacent (synteny)
OG01338,OG02567,3,operon-adjacent (synteny)
OG01338,OG03353,3,operon-adjacent (synteny)
OG02871,OG05630,3,operon-adjacent (synteny)
OG02873,OG05218,3,operon-adjacent (synteny)
OG00041,OG10326,3,operon-adjacent (synteny)
OG00164,OG00430,3,operon-adjacent (synteny)
OG00164,OG04901,3,operon-adjacent (synteny)
OG00164,OG09805,3,operon-adjacent (synteny)
OG00165,OG00411,3,operon-adjacent (synteny)
OG00165,OG01279,3,operon-adjacent (synteny)
OG02855,OG03487,3,operon-adjacent (synteny)
OG02859,OG02859,3,operon-adjacent (synteny)
OG02862,OG03610,3,operon-adjacent (synteny)
OG02865,OG03286,3,operon-adjacent (synteny)
OG02865,OG03423,3,operon-adjacent (synteny)
OG02865,OG03844,3,operon-adjacent (synteny)
OG02865,OG13931,3,operon-adjacent (synteny)
OG02869,OG05987,3,operon-adjacent (synteny)
OG00174,OG00474,3,operon-adjacent (synteny)
OG00174,OG00565,3,operon-adjacent (synteny)
OG00174,OG01276,3,operon-adjacent (synteny)
OG00174,OG01471,3,operon-adjacent (synteny)
OG00174,OG02085,3,operon-adjacent (synteny)
OG00174,OG03248,3,operon-adjacent (synteny)
OG00168,OG09965,3,operon-adjacent (synteny)
OG00168,OG11019,3,operon-adjacent (synteny)
OG02878,OG16638,3,operon-adjacent (synteny)
OG02879,OG04498,3,operon-adjacent (synteny)
OG02880,OG09417,3,operon-adjacent (synteny)
OG02881,OG05739,3,operon-adjacent (synteny)
OG02887,OG09461,3,operon-adjacent (synteny)
OG02892,OG13784,3,operon-adjacent (synteny)
OG00174,OG00235,3,operon-adjacent (synteny)
OG00174,OG00366,3,operon-adjacent (synteny)
OG00044,OG00329,3,operon-adjacent (synteny)
OG00044,OG01003,3,operon-adjacent (synteny)
OG00044,OG01102,3,operon-adjacent (synteny)
OG00044,OG01547,3,operon-adjacent (synteny)
OG00044,OG01892,3,operon-adjacent (synteny)
OG00044,OG05740,3,operon-adjacent (synteny)
OG00044,OG14551,3,operon-adjacent (synteny)
OG00045,OG00180,3,operon-adjacent (synteny)
OG01331,OG02101,3,operon-adjacent (synteny)
OG01331,OG03084,3,operon-adjacent (synteny)
OG01331,OG03449,3,operon-adjacent (synteny)
OG01331,OG05166,3,operon-adjacent (synteny)
OG01331,OG05952,3,operon-adjacent (synteny)
OG01331,OG10787,3,operon-adjacent (synteny)
OG00044,OG00053,3,operon-adjacent (synteny)
OG00044,OG00067,3,operon-adjacent (synteny)
OG01303,OG14085,3,operon-adjacent (synteny)
OG01304,OG01641,3,operon-adjacent (synteny)
OG01304,OG03717,3,operon-adjacent (synteny)
OG01304,OG04025,3,operon-adjacent (synteny)
OG01308,OG16765,3,operon-adjacent (synteny)
OG00173,OG05085,3,operon-adjacent (synteny)
OG02938,OG11721,3,operon-adjacent (synteny)
OG02939,OG03122,3,operon-adjacent (synteny)
OG02931,OG03307,3,operon-adjacent (synteny)
OG01294,OG07437,3,operon-adjacent (synteny)
OG01298,OG14507,3,operon-adjacent (synteny)
OG01299,OG15319,3,operon-adjacent (synteny)
OG01301,OG01303,3,operon-adjacent (synteny)
OG01301,OG01574,3,operon-adjacent (synteny)
OG01302,OG02076,3,operon-adjacent (synteny)
OG01303,OG03936,3,operon-adjacent (synteny)
OG00036,OG01955,3,operon-adjacent (synteny)
OG00036,OG05448,3,operon-adjacent (synteny)
OG00036,OG13813,3,operon-adjacent (synteny)
OG00037,OG01637,3,operon-adjacent (synteny)
OG00039,OG02656,3,operon-adjacent (synteny)
OG00039,OG03661,3,operon-adjacent (synteny)
OG02924,OG03046,3,operon-adjacent (synteny)
OG02926,OG13891,3,operon-adjacent (synteny)
OG00170,OG02526,3,operon-adjacent (synteny)
OG00170,OG05866,3,operon-adjacent (synteny)
OG00171,OG02807,3,operon-adjacent (synteny)
OG00171,OG13819,3,operon-adjacent (synteny)
OG02911,OG02971,3,operon-adjacent (synteny)
OG02919,OG03742,3,operon-adjacent (synteny)
OG00036,OG01382,3,operon-adjacent (synteny)
OG00036,OG01610,3,operon-adjacent (synteny)
OG01289,OG03211,3,operon-adjacent (synteny)
OG01289,OG11584,3,operon-adjacent (synteny)
OG01290,OG01301,3,operon-adjacent (synteny)
OG01290,OG04964,3,operon-adjacent (synteny)
OG01292,OG01962,3,operon-adjacent (synteny)
OG01292,OG02730,3,operon-adjacent (synteny)
OG01294,OG01518,3,operon-adjacent (synteny)
OG00034,OG04935,3,operon-adjacent (synteny)
OG00034,OG03023,3,operon-adjacent (synteny)
OG01289,OG01628,3,operon-adjacent (synteny)
OG00174,OG03592,3,operon-adjacent (synteny)
OG00174,OG04085,3,operon-adjacent (synteny)
OG00174,OG04828,3,operon-adjacent (synteny)
OG00174,OG05038,3,operon-adjacent (synteny)
OG00174,OG15079,3,operon-adjacent (synteny)
OG00174,OG16855,3,operon-adjacent (synteny)
OG02965,OG03099,3,operon-adjacent (synteny)
OG02973,OG03197,3,operon-adjacent (synteny)
OG02981,OG02985,3,operon-adjacent (synteny)
OG02983,OG06145,3,operon-adjacent (synteny)
OG02987,OG03176,3,operon-adjacent (synteny)
OG02989,OG06966,3,operon-adjacent (synteny)
OG02989,OG13213,3,operon-adjacent (synteny)
OG02990,OG11191,3,operon-adjacent (synteny)
OG02942,OG11288,3,operon-adjacent (synteny)
OG02944,OG06957,3,operon-adjacent (synteny)
OG02953,OG03577,3,operon-adjacent (synteny)
OG02955,OG11338,3,operon-adjacent (synteny)
OG02958,OG04055,3,operon-adjacent (synteny)
OG02960,OG04857,3,operon-adjacent (synteny)
OG02960,OG10475,3,operon-adjacent (synteny)
OG02963,OG03019,3,operon-adjacent (synteny)
OG01282,OG01282,3,operon-adjacent (synteny)
OG01282,OG02082,3,operon-adjacent (synteny)
OG01282,OG06789,3,operon-adjacent (synteny)
OG01285,OG03341,3,operon-adjacent (synteny)
OG01285,OG11560,3,operon-adjacent (synteny)
OG01264,OG09829,3,operon-adjacent (synteny)
OG01268,OG14098,3,operon-adjacent (synteny)
OG01272,OG02380,3,operon-adjacent (synteny)
OG00180,OG10643,3,operon-adjacent (synteny)
OG00180,OG16662,3,operon-adjacent (synteny)
OG00180,OG16854,3,operon-adjacent (synteny)
OG00181,OG00615,3,operon-adjacent (synteny)
OG00183,OG00380,3,operon-adjacent (synteny)
OG01279,OG01989,3,operon-adjacent (synteny)
OG01279,OG03006,3,operon-adjacent (synteny)
OG01279,OG03100,3,operon-adjacent (synteny)
OG03000,OG03799,3,operon-adjacent (synteny)
OG03002,OG03186,3,operon-adjacent (synteny)
OG03002,OG03304,3,operon-adjacent (synteny)
OG03002,OG03896,3,operon-adjacent (synteny)
OG03002,OG05825,3,operon-adjacent (synteny)
OG03002,OG05836,3,operon-adjacent (synteny)
OG03002,OG06281,3,operon-adjacent (synteny)
OG00180,OG03287,3,operon-adjacent (synteny)
OG00034,OG05896,3,operon-adjacent (synteny)
OG00034,OG10480,3,operon-adjacent (synteny)
OG00034,OG11986,3,operon-adjacent (synteny)
OG00034,OG16733,3,operon-adjacent (synteny)
OG00036,OG00059,3,operon-adjacent (synteny)
OG00036,OG00231,3,operon-adjacent (synteny)
OG00036,OG00355,3,operon-adjacent (synteny)
OG00036,OG00711,3,operon-adjacent (synteny)
OG01259,OG12608,3,operon-adjacent (synteny)
OG01259,OG14178,3,operon-adjacent (synteny)
OG01260,OG02244,3,operon-adjacent (synteny)
OG01260,OG05763,3,operon-adjacent (synteny)
OG01264,OG01539,3,operon-adjacent (synteny)
OG03040,OG16263,3,operon-adjacent (synteny)
OG00034,OG00564,3,operon-adjacent (synteny)
OG00034,OG00761,3,operon-adjacent (synteny)
OG03033,OG03567,3,operon-adjacent (synteny)
OG03035,OG03742,3,operon-adjacent (synteny)
OG00183,OG02917,3,operon-adjacent (synteny)
OG00186,OG15603,3,operon-adjacent (synteny)
OG00188,OG00365,3,operon-adjacent (synteny)
OG00188,OG00366,3,operon-adjacent (synteny)
OG00188,OG00564,3,operon-adjacent (synteny)
OG01259,OG03136,3,operon-adjacent (synteny)
OG03010,OG11483,3,operon-adjacent (synteny)
OG03011,OG03709,3,operon-adjacent (synteny)
OG03014,OG14095,3,operon-adjacent (synteny)
OG03021,OG03556,3,operon-adjacent (synteny)
OG03023,OG04113,3,operon-adjacent (synteny)
OG03025,OG03981,3,operon-adjacent (synteny)
OG03025,OG06945,3,operon-adjacent (synteny)
OG03025,OG11555,3,operon-adjacent (synteny)
OG01272,OG11584,3,operon-adjacent (synteny)
OG01276,OG02819,3,operon-adjacent (synteny)
OG01279,OG01478,3,operon-adjacent (synteny)
OG00180,OG00893,3,operon-adjacent (synteny)
OG03006,OG16453,3,operon-adjacent (synteny)
OG03009,OG03388,3,operon-adjacent (synteny)
OG03009,OG13429,3,operon-adjacent (synteny)
OG03010,OG03543,3,operon-adjacent (synteny)
OG01254,OG01954,3,operon-adjacent (synteny)
OG01254,OG14983,3,operon-adjacent (synteny)
OG01255,OG01404,3,operon-adjacent (synteny)
OG03073,OG03469,3,operon-adjacent (synteny)
OG03079,OG13862,3,operon-adjacent (synteny)
OG03082,OG13789,3,operon-adjacent (synteny)
OG03085,OG04619,3,operon-adjacent (synteny)
OG03087,OG14565,3,operon-adjacent (synteny)
OG01245,OG04327,3,operon-adjacent (synteny)
OG01245,OG14857,3,operon-adjacent (synteny)
OG01246,OG03866,3,operon-adjacent (synteny)
OG01248,OG02603,3,operon-adjacent (synteny)
OG01248,OG03545,3,operon-adjacent (synteny)
OG01249,OG17032,3,operon-adjacent (synteny)
OG01251,OG01530,3,operon-adjacent (synteny)
OG01252,OG05732,3,operon-adjacent (synteny)
OG03051,OG03429,3,operon-adjacent (synteny)
OG03060,OG04413,3,operon-adjacent (synteny)
OG03060,OG15981,3,operon-adjacent (synteny)
OG03061,OG09759,3,operon-adjacent (synteny)
OG01240,OG05619,3,operon-adjacent (synteny)
OG01243,OG11507,3,operon-adjacent (synteny)
OG01243,OG14146,3,operon-adjacent (synteny)
OG01245,OG02253,3,operon-adjacent (synteny)
OG00034,OG01038,3,operon-adjacent (synteny)
OG00034,OG01133,3,operon-adjacent (synteny)
OG00034,OG01803,3,operon-adjacent (synteny)
OG00034,OG02099,3,operon-adjacent (synteny)
OG00034,OG02406,3,operon-adjacent (synteny)
OG00034,OG02805,3,operon-adjacent (synteny)
OG03044,OG03719,3,operon-adjacent (synteny)
OG03045,OG05130,3,operon-adjacent (synteny)
OG00189,OG01396,3,operon-adjacent (synteny)
OG01232,OG04043,3,operon-adjacent (synteny)
OG01232,OG04985,3,operon-adjacent (synteny)
OG01232,OG11542,3,operon-adjacent (synteny)
OG01234,OG02213,3,operon-adjacent (synteny)
OG01239,OG13212,3,operon-adjacent (synteny)
OG01240,OG01767,3,operon-adjacent (synteny)
OG00032,OG03299,3,operon-adjacent (synteny)
OG00188,OG12943,3,operon-adjacent (synteny)
OG00188,OG16339,3,operon-adjacent (synteny)
OG00189,OG00299,3,operon-adjacent (synteny)
OG00189,OG00355,3,operon-adjacent (synteny)
OG00189,OG00398,3,operon-adjacent (synteny)
OG00189,OG01038,3,operon-adjacent (synteny)
OG00189,OG01183,3,operon-adjacent (synteny)
OG00189,OG01337,3,operon-adjacent (synteny)
OG03102,OG04977,3,operon-adjacent (synteny)
