organism,locus_tag,og_id,pident
deg_Shewanella_oneidensis_MR_1,SO_RS02235,OG00583,45.5
deg_Shewanella_oneidensis_MR_1,SO_RS06630,OG05695,40.6
deg_Shewanella_oneidensis_MR_1,SO_RS09070,OG00095,45.5
deg_Shewanella_oneidensis_MR_1,SO_RS00255,OG01911,30.3
deg_Shewanella_oneidensis_MR_1,SO_RS01605,OG02224,31.9
deg_Shewanella_oneidensis_MR_1,SO_RS11170,OG01973,60.5
deg_Shewanella_oneidensis_MR_1,SO_RS14425,OG09280,34.3
deg_Shewanella_oneidensis_MR_1,SO_RS11055,OG02038,50.0
deg_Shewanella_oneidensis_MR_1,SO_RS13050,OG00843,32.9
deg_Shewanella_oneidensis_MR_1,SO_RS14165,OG01694,31.5
deg_Shewanella_oneidensis_MR_1,SO_RS16220,OG01968,43.8
deg_Shewanella_oneidensis_MR_1,SO_RS18150,OG00748,42.2
deg_Shewanella_oneidensis_MR_1,SO_RS09485,OG13862,53.6
deg_Shewanella_oneidensis_MR_1,SO_RS15705,OG01212,55.6
deg_Shewanella_oneidensis_MR_1,SO_RS03380,OG00687,37.5
deg_Shewanella_oneidensis_MR_1,SO_RS04495,OG02539,64.2
deg_Shewanella_oneidensis_MR_1,SO_RS06950,OG02893,58.6
deg_Shewanella_oneidensis_MR_1,SO_RS09705,OG03361,45.7
deg_Shewanella_oneidensis_MR_1,SO_RS08195,OG02275,50.5
deg_Shewanella_oneidensis_MR_1,SO_RS09210,OG00201,37.6
deg_Shewanella_oneidensis_MR_1,SO_RS09685,OG02835,31.2
deg_Shewanella_oneidensis_MR_1,SO_RS11140,OG00164,35.8
deg_Shewanella_oneidensis_MR_1,SO_RS14255,OG00451,36.1
deg_Shewanella_oneidensis_MR_1,SO_RS16610,OG01770,58.5
deg_Shewanella_oneidensis_MR_1,SO_RS02350,OG01372,56.2
deg_Shewanella_oneidensis_MR_1,SO_RS02845,OG01124,37.6
deg_Shewanella_oneidensis_MR_1,SO_RS04770,OG01990,68.8
deg_Shewanella_oneidensis_MR_1,SO_RS05410,OG00971,33.8
deg_Shewanella_oneidensis_MR_1,SO_RS02850,OG01596,51.4
deg_Shewanella_oneidensis_MR_1,SO_RS04935,OG00341,41.4
deg_Shewanella_oneidensis_MR_1,SO_RS02735,OG01175,41.7
deg_Shewanella_oneidensis_MR_1,SO_RS03725,OG04944,45.7
deg_Shewanella_oneidensis_MR_1,SO_RS04200,OG01509,42.8
deg_Shewanella_oneidensis_MR_1,SO_RS19860,OG05443,37.0
deg_Shewanella_oneidensis_MR_1,SO_RS10420,OG02307,67.2
deg_Shewanella_oneidensis_MR_1,SO_RS00645,OG14908,48.9
deg_Shewanella_oneidensis_MR_1,SO_RS13085,OG12068,34.6
deg_Shewanella_oneidensis_MR_1,SO_RS07510,OG01742,31.3
deg_Shewanella_oneidensis_MR_1,SO_RS12935,OG13714,33.3
deg_Shewanella_oneidensis_MR_1,SO_RS11825,OG00685,43.6
deg_Shewanella_oneidensis_MR_1,SO_RS12830,OG00014,36.6
deg_Shewanella_oneidensis_MR_1,SO_RS05295,OG03322,34.7
deg_Shewanella_oneidensis_MR_1,SO_RS07735,OG03683,55.9
deg_Shewanella_oneidensis_MR_1,SO_RS00930,OG01286,51.5
deg_Shewanella_oneidensis_MR_1,SO_RS09590,OG01489,40.4
deg_Shewanella_oneidensis_MR_1,SO_RS11555,OG02642,43.6
deg_Shewanella_oneidensis_MR_1,SO_RS02330,OG02860,30.1
deg_Shewanella_oneidensis_MR_1,SO_RS09015,OG11805,51.5
deg_Shewanella_oneidensis_MR_1,SO_RS11935,OG02915,30.2
deg_Shewanella_oneidensis_MR_1,SO_RS07130,OG01810,42.8
deg_Shewanella_oneidensis_MR_1,SO_RS10370,OG02021,51.5
deg_Shewanella_oneidensis_MR_1,SO_RS07770,OG07031,33.2
deg_Shewanella_oneidensis_MR_1,SO_RS08265,OG06773,44.2
deg_Shewanella_oneidensis_MR_1,SO_RS08430,OG02565,47.1
deg_Shewanella_oneidensis_MR_1,SO_RS11195,OG03895,54.7
deg_Shewanella_oneidensis_MR_1,SO_RS17240,OG00282,56.5
deg_Shewanella_oneidensis_MR_1,SO_RS18505,OG05675,42.5
deg_Shewanella_oneidensis_MR_1,SO_RS21940,OG05595,47.5
deg_Shewanella_oneidensis_MR_1,SO_RS00525,OG03415,35.2
deg_Shewanella_oneidensis_MR_1,SO_RS10640,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS21490,OG00774,33.0
deg_Shewanella_oneidensis_MR_1,SO_RS15100,OG06175,35.2
deg_Shewanella_oneidensis_MR_1,SO_RS17750,OG00807,43.8
deg_Shewanella_oneidensis_MR_1,SO_RS00410,OG04139,37.5
deg_Shewanella_oneidensis_MR_1,SO_RS01920,OG01384,32.9
deg_Shewanella_oneidensis_MR_1,SO_RS04505,OG01424,37.3
deg_Shewanella_oneidensis_MR_1,SO_RS05300,OG00563,37.9
deg_Shewanella_oneidensis_MR_1,SO_RS12195,OG03689,62.6
deg_Shewanella_oneidensis_MR_1,SO_RS13195,OG00885,55.2
deg_Shewanella_oneidensis_MR_1,SO_RS15160,OG04009,37.3
deg_Shewanella_oneidensis_MR_1,SO_RS08280,OG00986,35.9
deg_Shewanella_oneidensis_MR_1,SO_RS09595,OG00399,73.4
deg_Shewanella_oneidensis_MR_1,SO_RS02315,OG03243,34.9
deg_Shewanella_oneidensis_MR_1,SO_RS19430,OG00685,42.7
deg_Shewanella_oneidensis_MR_1,SO_RS00655,OG09972,38.8
deg_Shewanella_oneidensis_MR_1,SO_RS03625,OG00131,31.9
deg_Shewanella_oneidensis_MR_1,SO_RS18045,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS05815,OG00874,68.3
deg_Shewanella_oneidensis_MR_1,SO_RS09690,OG01409,37.9
deg_Shewanella_oneidensis_MR_1,SO_RS01190,OG00653,61.0
deg_Shewanella_oneidensis_MR_1,SO_RS05610,OG01567,51.6
deg_Shewanella_oneidensis_MR_1,SO_RS08700,OG00424,31.1
deg_Shewanella_oneidensis_MR_1,SO_RS11265,OG10665,32.3
deg_Shewanella_oneidensis_MR_1,SO_RS23130,OG05212,37.9
deg_Shewanella_oneidensis_MR_1,SO_RS11370,OG02618,41.5
deg_Shewanella_oneidensis_MR_1,SO_RS14010,OG02260,40.7
deg_Shewanella_oneidensis_MR_1,SO_RS05565,OG02560,79.9
deg_Shewanella_oneidensis_MR_1,SO_RS21065,OG05443,36.1
deg_Shewanella_oneidensis_MR_1,SO_RS02440,OG02059,67.4
deg_Shewanella_oneidensis_MR_1,SO_RS03425,OG03993,40.7
deg_Shewanella_oneidensis_MR_1,SO_RS05180,OG03343,45.8
deg_Shewanella_oneidensis_MR_1,SO_RS06355,OG01424,48.0
deg_Shewanella_oneidensis_MR_1,SO_RS19275,OG01018,60.2
deg_Shewanella_oneidensis_MR_1,SO_RS20280,OG02400,36.3
deg_Shewanella_oneidensis_MR_1,SO_RS21605,OG01382,32.0
deg_Shewanella_oneidensis_MR_1,SO_RS04780,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS07225,OG01332,32.5
deg_Shewanella_oneidensis_MR_1,SO_RS09995,OG04062,30.4
deg_Shewanella_oneidensis_MR_1,SO_RS14070,OG00866,33.9
deg_Shewanella_oneidensis_MR_1,SO_RS15350,OG02597,45.5
deg_Shewanella_oneidensis_MR_1,SO_RS17980,OG00827,31.8
deg_Shewanella_oneidensis_MR_1,SO_RS18740,OG01509,50.0
deg_Shewanella_oneidensis_MR_1,SO_RS21700,OG01234,52.3
deg_Shewanella_oneidensis_MR_1,SO_RS15335,OG02542,54.3
deg_Shewanella_oneidensis_MR_1,SO_RS17340,OG03476,47.5
deg_Shewanella_oneidensis_MR_1,SO_RS00120,OG02060,65.6
deg_Shewanella_oneidensis_MR_1,SO_RS06920,OG03467,35.8
deg_Shewanella_oneidensis_MR_1,SO_RS07705,OG01784,60.8
deg_Shewanella_oneidensis_MR_1,SO_RS11640,OG00898,31.1
deg_Shewanella_oneidensis_MR_1,SO_RS15270,OG00501,33.1
deg_Shewanella_oneidensis_MR_1,SO_RS17900,OG01867,39.9
deg_Shewanella_oneidensis_MR_1,SO_RS01085,OG00833,31.5
deg_Shewanella_oneidensis_MR_1,SO_RS00675,OG01208,46.3
deg_Shewanella_oneidensis_MR_1,SO_RS01200,OG01923,55.4
deg_Shewanella_oneidensis_MR_1,SO_RS03165,OG05507,31.0
deg_Shewanella_oneidensis_MR_1,SO_RS04765,OG01033,78.1
deg_Shewanella_oneidensis_MR_1,SO_RS23505,OG04681,32.9
deg_Shewanella_oneidensis_MR_1,SO_RS11620,OG00803,33.7
deg_Shewanella_oneidensis_MR_1,SO_RS13450,OG01598,53.3
deg_Shewanella_oneidensis_MR_1,SO_RS14565,OG01576,43.9
deg_Shewanella_oneidensis_MR_1,SO_RS20765,OG04021,30.5
deg_Shewanella_oneidensis_MR_1,SO_RS21615,OG00617,64.2
deg_Shewanella_oneidensis_MR_1,SO_RS00170,OG00004,39.4
deg_Shewanella_oneidensis_MR_1,SO_RS01375,OG01442,37.6
deg_Shewanella_oneidensis_MR_1,SO_RS03005,OG02565,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS03495,OG00515,30.9
deg_Shewanella_oneidensis_MR_1,SO_RS06265,OG01104,31.8
deg_Shewanella_oneidensis_MR_1,SO_RS13635,OG14512,37.0
deg_Shewanella_oneidensis_MR_1,SO_RS18860,OG03002,37.3
deg_Shewanella_oneidensis_MR_1,SO_RS07295,OG00053,42.1
deg_Shewanella_oneidensis_MR_1,SO_RS15635,OG00841,36.1
deg_Shewanella_oneidensis_MR_1,SO_RS17000,OG01799,47.9
deg_Shewanella_oneidensis_MR_1,SO_RS17945,OG03742,69.4
deg_Shewanella_oneidensis_MR_1,SO_RS15480,OG00380,48.9
deg_Shewanella_oneidensis_MR_1,SO_RS10730,OG02234,44.4
deg_Shewanella_oneidensis_MR_1,SO_RS16050,OG12183,44.7
deg_Shewanella_oneidensis_MR_1,SO_RS02170,OG03503,42.0
deg_Shewanella_oneidensis_MR_1,SO_RS09990,OG05293,34.0
deg_Shewanella_oneidensis_MR_1,SO_RS01455,OG00831,50.7
deg_Shewanella_oneidensis_MR_1,SO_RS14825,OG00953,35.2
deg_Shewanella_oneidensis_MR_1,SO_RS04085,OG01600,54.2
deg_Shewanella_oneidensis_MR_1,SO_RS05365,OG01835,32.1
deg_Shewanella_oneidensis_MR_1,SO_RS03300,OG01032,36.7
deg_Shewanella_oneidensis_MR_1,SO_RS06230,OG02616,35.0
deg_Shewanella_oneidensis_MR_1,SO_RS07650,OG01305,32.0
deg_Shewanella_oneidensis_MR_1,SO_RS21110,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS01175,OG00354,30.7
deg_Shewanella_oneidensis_MR_1,SO_RS01835,OG02725,34.0
deg_Shewanella_oneidensis_MR_1,SO_RS13075,OG03607,40.2
deg_Shewanella_oneidensis_MR_1,SO_RS13420,OG00414,66.3
deg_Shewanella_oneidensis_MR_1,SO_RS21200,OG01479,34.1
deg_Shewanella_oneidensis_MR_1,SO_RS01265,OG12691,43.0
deg_Shewanella_oneidensis_MR_1,SO_RS06965,OG01509,39.8
deg_Shewanella_oneidensis_MR_1,SO_RS08775,OG02266,35.0
deg_Shewanella_oneidensis_MR_1,SO_RS10530,OG02649,36.2
deg_Shewanella_oneidensis_MR_1,SO_RS02505,OG01304,42.0
deg_Shewanella_oneidensis_MR_1,SO_RS03655,OG00256,42.2
deg_Shewanella_oneidensis_MR_1,SO_RS09655,OG02856,48.3
deg_Shewanella_oneidensis_MR_1,SO_RS13110,OG00736,60.0
deg_Shewanella_oneidensis_MR_1,SO_RS14225,OG02633,37.7
deg_Shewanella_oneidensis_MR_1,SO_RS09275,OG03524,42.4
deg_Shewanella_oneidensis_MR_1,SO_RS09440,OG04689,37.7
deg_Shewanella_oneidensis_MR_1,SO_RS11560,OG01988,38.0
deg_Shewanella_oneidensis_MR_1,SO_RS13550,OG02462,51.5
deg_Shewanella_oneidensis_MR_1,SO_RS19600,OG02458,49.6
deg_Shewanella_oneidensis_MR_1,SO_RS01165,OG00890,48.5
deg_Shewanella_oneidensis_MR_1,SO_RS01665,OG03690,51.2
deg_Shewanella_oneidensis_MR_1,SO_RS10710,OG01379,51.3
deg_Shewanella_oneidensis_MR_1,SO_RS13990,OG01016,52.4
deg_Shewanella_oneidensis_MR_1,SO_RS17820,OG00413,42.0
deg_Shewanella_oneidensis_MR_1,SO_RS18140,OG01141,44.8
deg_Shewanella_oneidensis_MR_1,SO_RS20570,OG00558,31.7
deg_Shewanella_oneidensis_MR_1,SO_RS16965,OG02664,38.6
deg_Shewanella_oneidensis_MR_1,SO_RS17605,OG06145,47.7
deg_Shewanella_oneidensis_MR_1,SO_RS18230,OG01337,46.1
deg_Shewanella_oneidensis_MR_1,SO_RS19990,OG03537,31.0
deg_Shewanella_oneidensis_MR_1,SO_RS12190,OG00252,49.2
deg_Shewanella_oneidensis_MR_1,SO_RS12040,OG00467,55.2
deg_Shewanella_oneidensis_MR_1,SO_RS12365,OG05415,38.6
deg_Shewanella_oneidensis_MR_1,SO_RS15005,OG00905,39.3
deg_Shewanella_oneidensis_MR_1,SO_RS12205,OG06451,34.4
deg_Shewanella_oneidensis_MR_1,SO_RS10225,OG06189,39.7
deg_Shewanella_oneidensis_MR_1,SO_RS23135,OG00803,38.7
deg_Shewanella_oneidensis_MR_1,SO_RS11735,OG01755,54.8
deg_Shewanella_oneidensis_MR_1,SO_RS05055,OG03062,52.0
deg_Shewanella_oneidensis_MR_1,SO_RS09290,OG00564,52.8
deg_Shewanella_oneidensis_MR_1,SO_RS10735,OG00146,33.1
deg_Shewanella_oneidensis_MR_1,SO_RS03790,OG07486,30.0
deg_Shewanella_oneidensis_MR_1,SO_RS04580,OG00373,52.5
deg_Shewanella_oneidensis_MR_1,SO_RS08215,OG01157,54.0
deg_Shewanella_oneidensis_MR_1,SO_RS10670,OG00566,51.0
deg_Shewanella_oneidensis_MR_1,SO_RS20680,OG03190,35.5
deg_Shewanella_oneidensis_MR_1,SO_RS09730,OG01404,50.7
deg_Shewanella_oneidensis_MR_1,SO_RS00100,OG00366,46.2
deg_Shewanella_oneidensis_MR_1,SO_RS16340,OG10770,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS18110,OG13779,30.1
deg_Shewanella_oneidensis_MR_1,SO_RS19570,OG02787,37.8
deg_Shewanella_oneidensis_MR_1,SO_RS17140,OG00305,32.6
deg_Shewanella_oneidensis_MR_1,SO_RS18565,OG01823,54.9
deg_Shewanella_oneidensis_MR_1,SO_RS02210,OG03957,55.2
deg_Shewanella_oneidensis_MR_1,SO_RS21330,OG03216,31.7
deg_Shewanella_oneidensis_MR_1,SO_RS00205,OG02940,33.7
deg_Shewanella_oneidensis_MR_1,SO_RS01075,OG02075,78.8
deg_Shewanella_oneidensis_MR_1,SO_RS01575,OG01260,42.1
deg_Shewanella_oneidensis_MR_1,SO_RS03525,OG00729,38.8
deg_Shewanella_oneidensis_MR_1,SO_RS08555,OG05448,36.4
deg_Shewanella_oneidensis_MR_1,SO_RS10180,OG00734,33.1
deg_Shewanella_oneidensis_MR_1,SO_RS02435,OG00108,41.6
deg_Shewanella_oneidensis_MR_1,SO_RS03905,OG01329,51.9
deg_Shewanella_oneidensis_MR_1,SO_RS18475,OG08911,31.0
deg_Shewanella_oneidensis_MR_1,SO_RS16075,OG00697,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS16235,OG00803,31.7
deg_Shewanella_oneidensis_MR_1,SO_RS17845,OG05189,48.7
deg_Shewanella_oneidensis_MR_1,SO_RS19440,OG01590,47.7
deg_Shewanella_oneidensis_MR_1,SO_RS14620,OG00101,36.8
deg_Shewanella_oneidensis_MR_1,SO_RS09885,OG03217,35.1
deg_Shewanella_oneidensis_MR_1,SO_RS08795,OG01081,34.6
deg_Shewanella_oneidensis_MR_1,SO_RS09425,OG04754,30.1
deg_Shewanella_oneidensis_MR_1,SO_RS19725,OG01150,32.6
deg_Shewanella_oneidensis_MR_1,SO_RS13035,OG01859,30.2
deg_Shewanella_oneidensis_MR_1,SO_RS14680,OG02802,48.5
deg_Shewanella_oneidensis_MR_1,SO_RS07525,OG01793,42.7
deg_Shewanella_oneidensis_MR_1,SO_RS10455,OG01592,49.9
deg_Shewanella_oneidensis_MR_1,SO_RS06280,OG02404,36.7
deg_Shewanella_oneidensis_MR_1,SO_RS16040,OG01127,53.2
deg_Shewanella_oneidensis_MR_1,SO_RS17810,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS19590,OG00462,41.3
deg_Shewanella_oneidensis_MR_1,SO_RS21725,OG00352,33.9
deg_Shewanella_oneidensis_MR_1,SO_RS15675,OG05141,36.0
deg_Shewanella_oneidensis_MR_1,SO_RS17520,OG01411,31.4
deg_Shewanella_oneidensis_MR_1,SO_RS21265,OG13739,40.6
deg_Shewanella_oneidensis_MR_1,SO_RS16605,OG01303,56.6
deg_Shewanella_oneidensis_MR_1,SO_RS18375,OG00246,54.6
deg_Shewanella_oneidensis_MR_1,SO_RS19975,OG00806,31.7
deg_Shewanella_oneidensis_MR_1,SO_RS21660,OG03788,42.6
deg_Shewanella_oneidensis_MR_1,SO_RS00885,OG02021,30.2
deg_Shewanella_oneidensis_MR_1,SO_RS03540,OG01565,41.5
deg_Shewanella_oneidensis_MR_1,SO_RS05135,OG01977,43.0
deg_Shewanella_oneidensis_MR_1,SO_RS01415,OG00079,34.4
deg_Shewanella_oneidensis_MR_1,SO_RS02060,OG01613,33.6
deg_Shewanella_oneidensis_MR_1,SO_RS04325,OG01365,30.7
deg_Shewanella_oneidensis_MR_1,SO_RS05445,OG13655,44.4
deg_Shewanella_oneidensis_MR_1,SO_RS05980,OG00039,57.7
deg_Shewanella_oneidensis_MR_1,SO_RS09380,OG00898,31.1
deg_Shewanella_oneidensis_MR_1,SO_RS04730,OG00280,34.3
deg_Shewanella_oneidensis_MR_1,SO_RS15355,OG00613,50.9
deg_Shewanella_oneidensis_MR_1,SO_RS17360,OG01649,36.3
deg_Shewanella_oneidensis_MR_1,SO_RS18405,OG00151,41.2
deg_Shewanella_oneidensis_MR_1,SO_RS00420,OG04858,59.0
deg_Shewanella_oneidensis_MR_1,SO_RS00745,OG02449,43.7
deg_Shewanella_oneidensis_MR_1,SO_RS04355,OG05436,43.8
deg_Shewanella_oneidensis_MR_1,SO_RS05205,OG01900,69.5
deg_Shewanella_oneidensis_MR_1,SO_RS08820,OG02592,34.3
deg_Shewanella_oneidensis_MR_1,SO_RS04590,OG00611,34.0
deg_Shewanella_oneidensis_MR_1,SO_RS06245,OG00425,62.4
deg_Shewanella_oneidensis_MR_1,SO_RS15060,OG00277,31.4
deg_Shewanella_oneidensis_MR_1,SO_RS16245,OG04996,50.8
deg_Shewanella_oneidensis_MR_1,SO_RS17070,OG00582,32.0
deg_Shewanella_oneidensis_MR_1,SO_RS17710,OG01071,33.5
deg_Shewanella_oneidensis_MR_1,SO_RS19160,OG03062,51.5
deg_Shewanella_oneidensis_MR_1,SO_RS02545,OG05868,36.9
deg_Shewanella_oneidensis_MR_1,SO_RS03040,OG05736,30.1
deg_Shewanella_oneidensis_MR_1,SO_RS07720,OG01602,30.1
deg_Shewanella_oneidensis_MR_1,SO_RS09060,OG01172,32.4
deg_Shewanella_oneidensis_MR_1,SO_RS05705,OG02738,53.9
deg_Shewanella_oneidensis_MR_1,SO_RS20920,OG05273,31.6
deg_Shewanella_oneidensis_MR_1,SO_RS20940,OG05849,34.9
deg_Shewanella_oneidensis_MR_1,SO_RS02310,OG03002,35.4
deg_Shewanella_oneidensis_MR_1,SO_RS12085,OG02442,35.6
deg_Shewanella_oneidensis_MR_1,SO_RS15695,OG01597,50.2
deg_Shewanella_oneidensis_MR_1,SO_RS18800,OG06046,30.5
deg_Shewanella_oneidensis_MR_1,SO_RS11690,OG00245,30.7
deg_Shewanella_oneidensis_MR_1,SO_RS13520,OG03010,67.6
deg_Shewanella_oneidensis_MR_1,SO_RS16165,OG03824,38.7
deg_Shewanella_oneidensis_MR_1,SO_RS19615,OG04537,40.6
deg_Shewanella_oneidensis_MR_1,SO_RS00330,OG01072,49.4
deg_Shewanella_oneidensis_MR_1,SO_RS02640,OG00826,38.9
deg_Shewanella_oneidensis_MR_1,SO_RS05915,OG10770,38.8
deg_Shewanella_oneidensis_MR_1,SO_RS18335,OG02779,54.8
deg_Shewanella_oneidensis_MR_1,SO_RS21930,OG00101,39.8
deg_Shewanella_oneidensis_MR_1,SO_RS02870,OG03861,87.1
deg_Shewanella_oneidensis_MR_1,SO_RS00055,OG02470,57.2
deg_Shewanella_oneidensis_MR_1,SO_RS15925,OG02793,58.2
deg_Shewanella_oneidensis_MR_1,SO_RS21970,OG00830,45.8
deg_Shewanella_oneidensis_MR_1,SO_RS16955,OG00061,31.0
deg_Shewanella_oneidensis_MR_1,SO_RS18380,OG01029,42.1
deg_Shewanella_oneidensis_MR_1,SO_RS14210,OG03498,38.3
deg_Shewanella_oneidensis_MR_1,SO_RS15545,OG02124,36.1
deg_Shewanella_oneidensis_MR_1,SO_RS16750,OG02715,33.1
deg_Shewanella_oneidensis_MR_1,SO_RS17870,OG00038,53.9
deg_Shewanella_oneidensis_MR_1,SO_RS06115,OG00572,38.5
deg_Shewanella_oneidensis_MR_1,SO_RS18360,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS20315,OG00221,32.2
deg_Shewanella_oneidensis_MR_1,SO_RS00035,OG02277,83.3
deg_Shewanella_oneidensis_MR_1,SO_RS00195,OG01110,39.1
deg_Shewanella_oneidensis_MR_1,SO_RS21705,OG02110,52.0
deg_Shewanella_oneidensis_MR_1,SO_RS01135,OG00324,73.7
deg_Shewanella_oneidensis_MR_1,SO_RS03750,OG03382,73.6
deg_Shewanella_oneidensis_MR_1,SO_RS07615,OG00718,53.9
deg_Shewanella_oneidensis_MR_1,SO_RS10715,OG02184,45.4
deg_Shewanella_oneidensis_MR_1,SO_RS15330,OG03730,57.8
deg_Shewanella_oneidensis_MR_1,SO_RS15830,OG10665,30.2
deg_Shewanella_oneidensis_MR_1,SO_RS18280,OG02376,42.6
deg_Shewanella_oneidensis_MR_1,SO_RS14330,OG02167,41.5
deg_Shewanella_oneidensis_MR_1,SO_RS00480,OG02229,68.1
deg_Shewanella_oneidensis_MR_1,SO_RS05740,OG03216,49.7
deg_Shewanella_oneidensis_MR_1,SO_RS07710,OG00057,53.2
deg_Shewanella_oneidensis_MR_1,SO_RS09680,OG01769,37.7
deg_Shewanella_oneidensis_MR_1,SO_RS10650,OG00995,40.1
deg_Shewanella_oneidensis_MR_1,SO_RS08825,OG02959,35.2
deg_Shewanella_oneidensis_MR_1,SO_RS09615,OG03453,49.8
deg_Shewanella_oneidensis_MR_1,SO_RS10740,OG01073,69.6
deg_Shewanella_oneidensis_MR_1,SO_RS17045,OG00510,49.5
deg_Shewanella_oneidensis_MR_1,SO_RS17365,OG00195,47.1
deg_Shewanella_oneidensis_MR_1,SO_RS18310,OG01534,36.2
deg_Shewanella_oneidensis_MR_1,SO_RS15120,OG06854,31.2
deg_Shewanella_oneidensis_MR_1,SO_RS15445,OG02721,34.7
deg_Shewanella_oneidensis_MR_1,SO_RS19535,OG02394,54.4
deg_Shewanella_oneidensis_MR_1,SO_RS15125,OG01710,32.6
deg_Shewanella_oneidensis_MR_1,SO_RS15950,OG05336,41.9
deg_Shewanella_oneidensis_MR_1,SO_RS09585,OG01761,51.9
deg_Shewanella_oneidensis_MR_1,SO_RS03930,OG01470,31.9
deg_Shewanella_oneidensis_MR_1,SO_RS05360,OG00746,62.3
deg_Shewanella_oneidensis_MR_1,SO_RS09625,OG00968,41.0
deg_Shewanella_oneidensis_MR_1,SO_RS14720,OG03810,42.6
deg_Shewanella_oneidensis_MR_1,SO_RS05235,OG00084,41.7
deg_Shewanella_oneidensis_MR_1,SO_RS23385,OG01539,30.4
deg_Shewanella_oneidensis_MR_1,SO_RS00890,OG04583,31.4
deg_Shewanella_oneidensis_MR_1,SO_RS03385,OG05942,32.8
deg_Shewanella_oneidensis_MR_1,SO_RS05665,OG00908,39.0
deg_Shewanella_oneidensis_MR_1,SO_RS14435,OG02741,43.7
deg_Shewanella_oneidensis_MR_1,SO_RS14990,OG00500,57.7
deg_Shewanella_oneidensis_MR_1,SO_RS02660,OG05303,34.0
deg_Shewanella_oneidensis_MR_1,SO_RS03970,OG04079,58.9
deg_Shewanella_oneidensis_MR_1,SO_RS06260,OG00492,50.5
deg_Shewanella_oneidensis_MR_1,SO_RS15080,OG03789,43.5
deg_Shewanella_oneidensis_MR_1,SO_RS17410,OG02139,49.8
deg_Shewanella_oneidensis_MR_1,SO_RS05580,OG00260,47.3
deg_Shewanella_oneidensis_MR_1,SO_RS08315,OG03907,31.9
deg_Shewanella_oneidensis_MR_1,SO_RS15845,OG00117,42.9
deg_Shewanella_oneidensis_MR_1,SO_RS17350,OG02306,65.1
deg_Shewanella_oneidensis_MR_1,SO_RS18295,OG02736,35.2
deg_Shewanella_oneidensis_MR_1,SO_RS18770,OG01962,32.5
deg_Shewanella_oneidensis_MR_1,SO_RS19750,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS14725,OG01505,38.5
deg_Shewanella_oneidensis_MR_1,SO_RS15870,OG02543,32.1
deg_Shewanella_oneidensis_MR_1,SO_RS16390,OG00682,35.8
deg_Shewanella_oneidensis_MR_1,SO_RS17535,OG05553,31.8
deg_Shewanella_oneidensis_MR_1,SO_RS09775,OG00129,48.1
deg_Shewanella_oneidensis_MR_1,SO_RS11070,OG00079,34.5
deg_Shewanella_oneidensis_MR_1,SO_RS14020,OG01390,56.8
deg_Shewanella_oneidensis_MR_1,SO_RS16705,OG01578,59.6
deg_Shewanella_oneidensis_MR_1,SO_RS19045,OG00136,30.9
deg_Shewanella_oneidensis_MR_1,SO_RS13385,OG00365,45.5
deg_Shewanella_oneidensis_MR_1,SO_RS16350,OG00045,48.7
deg_Shewanella_oneidensis_MR_1,SO_RS01350,OG00284,49.7
deg_Shewanella_oneidensis_MR_1,SO_RS09305,OG01398,67.4
deg_Shewanella_oneidensis_MR_1,SO_RS10270,OG03898,58.9
deg_Shewanella_oneidensis_MR_1,SO_RS00670,OG06694,40.8
deg_Shewanella_oneidensis_MR_1,SO_RS05400,OG01790,37.6
deg_Shewanella_oneidensis_MR_1,SO_RS05765,OG01132,42.0
deg_Shewanella_oneidensis_MR_1,SO_RS07675,OG03135,37.3
deg_Shewanella_oneidensis_MR_1,SO_RS02125,OG02006,33.9
deg_Shewanella_oneidensis_MR_1,SO_RS03755,OG00506,37.2
deg_Shewanella_oneidensis_MR_1,SO_RS04545,OG04431,33.9
deg_Shewanella_oneidensis_MR_1,SO_RS01810,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS04235,OG02033,35.6
deg_Shewanella_oneidensis_MR_1,SO_RS11120,OG02220,51.8
deg_Shewanella_oneidensis_MR_1,SO_RS14760,OG00363,55.8
deg_Shewanella_oneidensis_MR_1,SO_RS18830,OG00337,55.5
deg_Shewanella_oneidensis_MR_1,SO_RS01240,OG02447,45.1
deg_Shewanella_oneidensis_MR_1,SO_RS01900,OG02256,43.7
deg_Shewanella_oneidensis_MR_1,SO_RS04005,OG02637,32.2
deg_Shewanella_oneidensis_MR_1,SO_RS04645,OG02293,54.6
deg_Shewanella_oneidensis_MR_1,SO_RS18700,OG05443,40.0
deg_Shewanella_oneidensis_MR_1,SO_RS15600,OG01917,43.1
deg_Shewanella_oneidensis_MR_1,SO_RS14420,OG02298,34.3
