og_id,organism,locus_tag
OG14088,beril_Dda3937,DDA3937_RS02220
OG14089,beril_Dda3937,DDA3937_RS19560
OG14090,beril_Dda3937,DDA3937_RS04045
OG14092,beril_Dda3937,DDA3937_RS02805
OG14093,beril_Dda3937,DDA3937_RS15565
OG14094,beril_Dda3937,DDA3937_RS13935
OG14095,beril_Dda3937,DDA3937_RS00300
OG14096,beril_Dda3937,DDA3937_RS07095
OG14097,beril_Dda3937,DDA3937_RS03220
OG14098,beril_Dda3937,DDA3937_RS04180
OG14099,beril_Dda3937,DDA3937_RS03950
OG14100,beril_Dda3937,DDA3937_RS23100
OG14101,beril_Dda3937,DDA3937_RS04270
OG14102,beril_Dda3937,DDA3937_RS20140
OG14103,beril_Dda3937,DDA3937_RS17565
OG14104,beril_Dda3937,DDA3937_RS16515
OG14105,beril_Dda3937,DDA3937_RS12690
OG14106,beril_Dda3937,DDA3937_RS09285
OG14107,beril_Dda3937,DDA3937_RS04080
OG14108,beril_Dda3937,DDA3937_RS23215
OG14109,beril_Dda3937,DDA3937_RS10885
OG14110,beril_Dda3937,DDA3937_RS12010
OG14111,beril_Dda3937,DDA3937_RS16430
OG14112,beril_Dda3937,DDA3937_RS21705
OG14113,beril_Dda3937,DDA3937_RS03925
OG14114,beril_Dda3937,DDA3937_RS04285
OG14115,beril_Dda3937,DDA3937_RS03965
OG14116,beril_Dda3937,DDA3937_RS02360
OG14117,beril_Dda3937,DDA3937_RS14270
OG14118,beril_Dda3937,DDA3937_RS23265
OG14119,beril_Dda3937,DDA3937_RS17680
OG14120,beril_Dda3937,DDA3937_RS04980
OG14121,beril_Dda3937,DDA3937_RS04920
OG14122,beril_Dda3937,DDA3937_RS11580
OG14123,beril_Dda3937,DDA3937_RS02335
OG14124,beril_Dda3937,DDA3937_RS00520
OG14125,beril_Dda3937,DDA3937_RS15360
OG14126,beril_Dda3937,DDA3937_RS17675
OG14127,beril_Dda3937,DDA3937_RS13750
OG14128,beril_Dda3937,DDA3937_RS04090
OG14129,beril_Dda3937,DDA3937_RS11135
OG14130,beril_Dda3937,DDA3937_RS02210
OG14131,beril_Dda3937,DDA3937_RS11110
OG14132,beril_Dda3937,DDA3937_RS08885
OG14133,beril_Dda3937,DDA3937_RS04575
OG14134,beril_RalstoniaGMI1000,RS_RS21610
OG14135,beril_Dda3937,DDA3937_RS17250
OG14136,beril_Dda3937,DDA3937_RS02685
OG14137,beril_Dda3937,DDA3937_RS13840
OG14138,beril_Dda3937,DDA3937_RS04665
OG14139,beril_Dda3937,DDA3937_RS19460
OG14140,beril_Dda3937,DDA3937_RS01290
OG14141,beril_Dda3937,DDA3937_RS16445
OG14142,beril_Dda3937,DDA3937_RS13870
OG14143,beril_Dda3937,DDA3937_RS10795
OG14144,beril_Dda3937,DDA3937_RS23230
OG14145,beril_Dda3937,DDA3937_RS12205
OG14146,beril_Dda3937,DDA3937_RS12030
OG14147,beril_Dda3937,DDA3937_RS16440
OG14148,beril_Dda3937,DDA3937_RS12675
OG14149,beril_Dda3937,DDA3937_RS17550
OG14150,beril_Dda3937,DDA3937_RS15290
OG14151,beril_Dda3937,DDA3937_RS04230
OG14152,beril_Dda3937,DDA3937_RS10925
OG14153,beril_RalstoniaPSI07,RPSI07_RS09265
OG14154,beril_Dda3937,DDA3937_RS17740
OG14155,beril_Dda3937,DDA3937_RS07320
OG14156,beril_Dda3937,DDA3937_RS12650
OG14157,beril_Dda3937,DDA3937_RS17650
OG14158,beril_Dda3937,DDA3937_RS00495
OG14159,beril_Dda3937,DDA3937_RS11570
OG14160,beril_Dda3937,DDA3937_RS11600
OG14161,beril_Dda3937,DDA3937_RS10415
OG14162,beril_Dda3937,DDA3937_RS13310
OG14163,beril_Dda3937,DDA3937_RS13830
OG14164,beril_Dda3937,DDA3937_RS18890
OG14165,beril_Dda3937,DDA3937_RS11885
OG14166,beril_Dda3937,DDA3937_RS00285
OG14167,beril_Dda3937,DDA3937_RS02280
OG14168,beril_Dda3937,DDA3937_RS12515
OG14169,beril_Dda3937,DDA3937_RS10030
OG14170,beril_Dda3937,DDA3937_RS04295
OG14171,beril_Dda3937,DDA3937_RS04150
OG14172,beril_Dda3937,DDA3937_RS20625
OG14173,beril_Dda3937,DDA3937_RS03580
OG14174,beril_Dda3937,DDA3937_RS04610
OG14175,beril_Dda3937,DDA3937_RS02980
OG14176,beril_Dda3937,DDA3937_RS02145
OG14177,beril_Dda3937,DDA3937_RS23035
OG14178,beril_Dda3937,DDA3937_RS16260
OG14180,beril_Dda3937,DDA3937_RS15695
OG14181,beril_Dda3937,DDA3937_RS04430
OG14182,beril_Dda3937,DDA3937_RS04220
OG14183,beril_Dda3937,DDA3937_RS05905
OG14184,beril_Dda3937,DDA3937_RS08440
OG14185,beril_Dda3937,DDA3937_RS10840
OG14186,beril_Dda3937,DDA3937_RS04660
OG14187,beril_Dda3937,DDA3937_RS04275
OG14188,beril_Dda3937,DDA3937_RS02080
OG14189,beril_Dda3937,DDA3937_RS23280
OG14190,beril_Dda3937,DDA3937_RS02295
OG14191,beril_Dda3937,DDA3937_RS19485
OG14192,beril_Dda3937,DDA3937_RS15615
OG14193,beril_Dda3937,DDA3937_RS21485
OG14195,beril_Dda3937,DDA3937_RS22410
OG14196,beril_Dda3937,DDA3937_RS17205
OG14197,beril_Dda3937,DDA3937_RS04240
OG14198,beril_Dda3937,DDA3937_RS07985
OG14199,beril_Dda3937,DDA3937_RS08930
OG14200,beril_Dda3937,DDA3937_RS21490
OG14201,beril_Dda3937,DDA3937_RS20790
OG14202,beril_Dda3937,DDA3937_RS12485
OG14203,beril_Dda3937,DDA3937_RS14650
OG14204,beril_Dda3937,DDA3937_RS12155
OG14205,beril_Dda3937,DDA3937_RS20125
OG14206,beril_Dda3937,DDA3937_RS08395
OG14207,beril_Dda3937,DDA3937_RS04975
OG14208,beril_Dda3937,DDA3937_RS03945
OG14209,beril_Dda3937,DDA3937_RS14875
OG14210,beril_Dda3937,DDA3937_RS22530
OG14211,beril_Dda3937,DDA3937_RS00335
OG14212,beril_Dda3937,DDA3937_RS18145
OG14213,beril_Dda3937,DDA3937_RS18900
OG14214,beril_Dda3937,DDA3937_RS14955
OG14225,beril_RalstoniaBSBF1503,RALBFv3_RS23810
OG14232,beril_RalstoniaBSBF1503,RALBFv3_RS11925
OG14260,beril_RalstoniaBSBF1503,RALBFv3_RS17310
OG14306,beril_HerbieS,HSERO_RS06365
OG14312,beril_RalstoniaPSI07,RPSI07_RS21970
OG14315,beril_RalstoniaPSI07,RPSI07_RS08920
OG14319,beril_RalstoniaPSI07,RPSI07_RS05630
OG14332,beril_RalstoniaBSBF1503,RALBFv3_RS24095
OG14341,beril_RalstoniaGMI1000,RS_RS12985
OG14355,beril_RalstoniaGMI1000,RS_RS12995
OG14370,beril_HerbieS,HSERO_RS21175
OG14372,beril_RalstoniaGMI1000,RS_RS15355
OG14389,beril_HerbieS,HSERO_RS09960
OG14407,beril_RalstoniaPSI07,RPSI07_RS19860
OG14416,beril_RalstoniaBSBF1503,RALBFv3_RS07410
OG14438,beril_RalstoniaGMI1000,RS_RS24555
OG14442,beril_RalstoniaBSBF1503,RALBFv3_RS12885
OG14444,beril_RalstoniaPSI07,RPSI07_RS04285
OG14445,beril_RalstoniaGMI1000,RS_RS08520
OG14452,beril_RalstoniaBSBF1503,RALBFv3_RS17900
OG14454,beril_RalstoniaPSI07,RPSI07_RS05200
OG14456,beril_RalstoniaBSBF1503,RALBFv3_RS17295
OG14457,beril_RalstoniaGMI1000,RS_RS08525
OG14460,beril_RalstoniaBSBF1503,RALBFv3_RS21190
OG14462,beril_RalstoniaGMI1000,RS_RS17765
OG14464,beril_RalstoniaBSBF1503,RALBFv3_RS22165
OG14465,beril_RalstoniaPSI07,RPSI07_RS05195
OG14476,beril_RalstoniaBSBF1503,RALBFv3_RS19440
OG14480,beril_RalstoniaPSI07,RPSI07_RS03525
OG14482,beril_RalstoniaGMI1000,RS_RS18435
OG14483,beril_HerbieS,HSERO_RS09030
OG14487,beril_RalstoniaPSI07,RPSI07_RS09300
OG14490,beril_RalstoniaBSBF1503,RALBFv3_RS08405
OG14494,beril_RalstoniaGMI1000,RS_RS08570
OG14496,beril_RalstoniaGMI1000,RS_RS00585
OG14500,beril_RalstoniaGMI1000,RS_RS20180
OG14507,beril_RalstoniaGMI1000,RS_RS24440
OG14508,beril_RalstoniaPSI07,RPSI07_RS13440
OG14509,beril_HerbieS,HSERO_RS01310
OG14510,beril_RalstoniaBSBF1503,RALBFv3_RS17655
OG14512,beril_RalstoniaGMI1000,RS_RS08580
OG14514,beril_RalstoniaGMI1000,RS_RS08515
OG14516,beril_RalstoniaGMI1000,RS_RS02210
OG14518,beril_HerbieS,HSERO_RS13895
OG14519,beril_HerbieS,HSERO_RS16300
OG14520,beril_HerbieS,HSERO_RS04650
OG14521,beril_RalstoniaGMI1000,RS_RS12405
OG14522,beril_HerbieS,HSERO_RS14360
OG14523,beril_HerbieS,HSERO_RS16260
OG14524,beril_HerbieS,HSERO_RS07930
OG14525,beril_HerbieS,HSERO_RS08450
OG14526,beril_HerbieS,HSERO_RS22930
OG14527,beril_RalstoniaGMI1000,RS_RS18260
OG14528,beril_HerbieS,HSERO_RS02625
OG14529,beril_HerbieS,HSERO_RS00085
OG14530,beril_HerbieS,HSERO_RS12345
OG14531,beril_HerbieS,HSERO_RS13205
OG14532,beril_HerbieS,HSERO_RS09950
OG14533,beril_HerbieS,HSERO_RS13305
OG14534,beril_HerbieS,HSERO_RS02585
OG14535,beril_HerbieS,HSERO_RS14370
OG14536,beril_RalstoniaPSI07,RPSI07_RS07065
OG14537,beril_RalstoniaBSBF1503,RALBFv3_RS08680
OG14538,beril_RalstoniaBSBF1503,RALBFv3_RS19880
OG14539,beril_HerbieS,HSERO_RS08455
OG14540,beril_HerbieS,HSERO_RS16355
OG14541,beril_HerbieS,HSERO_RS04670
OG14563,beril_RalstoniaBSBF1503,RALBFv3_RS19295
OG14621,beril_RalstoniaGMI1000,RS_RS11250
OG14622,beril_RalstoniaPSI07,RPSI07_RS04865
OG14623,beril_RalstoniaBSBF1503,RALBFv3_RS03205
OG14624,beril_RalstoniaGMI1000,RS_RS21130
OG14626,beril_RalstoniaGMI1000,RS_RS06380
OG14627,beril_RalstoniaGMI1000,RS_RS21350
OG14629,beril_RalstoniaBSBF1503,RALBFv3_RS16970
OG14630,beril_RalstoniaBSBF1503,RALBFv3_RS02695
OG14631,beril_RalstoniaPSI07,RPSI07_RS03135
OG14632,beril_RalstoniaPSI07,RPSI07_RS12280
OG14633,beril_RalstoniaPSI07,RPSI07_RS11875
OG14634,beril_RalstoniaGMI1000,RS_RS12895
OG14635,beril_RalstoniaBSBF1503,RALBFv3_RS21145
OG14636,beril_RalstoniaPSI07,RPSI07_RS21855
OG14637,beril_RalstoniaBSBF1503,RALBFv3_RS12115
OG14639,beril_RalstoniaPSI07,RPSI07_RS00995
OG14641,beril_RalstoniaPSI07,RPSI07_RS02735
OG14642,beril_RalstoniaBSBF1503,RALBFv3_RS13590
OG14643,beril_RalstoniaGMI1000,RS_RS00380
OG14644,beril_RalstoniaBSBF1503,RALBFv3_RS24270
OG14645,beril_RalstoniaBSBF1503,RALBFv3_RS24215
OG14646,beril_RalstoniaBSBF1503,RALBFv3_RS21495
OG14647,beril_RalstoniaBSBF1503,RALBFv3_RS19305
OG14648,beril_RalstoniaPSI07,RPSI07_RS23000
OG14649,beril_RalstoniaBSBF1503,RALBFv3_RS03470
OG14650,beril_RalstoniaBSBF1503,RALBFv3_RS10450
OG14651,beril_RalstoniaBSBF1503,RALBFv3_RS03480
OG14653,beril_RalstoniaBSBF1503,RALBFv3_RS03370
OG14654,beril_RalstoniaGMI1000,RS_RS25755
OG14655,beril_RalstoniaBSBF1503,RALBFv3_RS19235
OG14656,beril_RalstoniaBSBF1503,RALBFv3_RS04060
OG14657,beril_RalstoniaBSBF1503,RALBFv3_RS20940
OG14658,beril_RalstoniaPSI07,RPSI07_RS20730
OG14660,beril_RalstoniaBSBF1503,RALBFv3_RS21160
OG14661,beril_RalstoniaBSBF1503,RALBFv3_RS03375
OG14662,beril_RalstoniaBSBF1503,RALBFv3_RS23620
OG14663,beril_RalstoniaPSI07,RPSI07_RS12330
OG14664,beril_RalstoniaGMI1000,RS_RS00205
OG14665,beril_RalstoniaBSBF1503,RALBFv3_RS09310
OG14666,beril_RalstoniaGMI1000,RS_RS11555
OG14667,beril_RalstoniaBSBF1503,RALBFv3_RS07560
OG14668,beril_RalstoniaBSBF1503,RALBFv3_RS19665
OG14669,beril_RalstoniaGMI1000,RS_RS16485
OG14670,beril_RalstoniaBSBF1503,RALBFv3_RS05005
OG14672,beril_RalstoniaGMI1000,RS_RS19605
OG14673,beril_RalstoniaGMI1000,RS_RS04025
OG14674,beril_RalstoniaPSI07,RPSI07_RS07005
OG14675,beril_RalstoniaPSI07,RPSI07_RS03305
OG14676,beril_RalstoniaBSBF1503,RALBFv3_RS16185
OG14677,beril_RalstoniaBSBF1503,RALBFv3_RS00650
OG14678,beril_RalstoniaGMI1000,RS_RS08875
OG14679,beril_RalstoniaBSBF1503,RALBFv3_RS07920
OG14680,beril_RalstoniaGMI1000,RS_RS00480
OG14681,beril_RalstoniaPSI07,RPSI07_RS05320
OG14682,beril_RalstoniaGMI1000,RS_RS06445
OG14683,beril_RalstoniaBSBF1503,RALBFv3_RS18595
OG14684,beril_RalstoniaGMI1000,RS_RS20720
OG14685,beril_RalstoniaGMI1000,RS_RS21235
OG14686,beril_RalstoniaBSBF1503,RALBFv3_RS13650
OG14687,beril_RalstoniaBSBF1503,RALBFv3_RS22735
OG14689,beril_RalstoniaBSBF1503,RALBFv3_RS00925
OG14690,beril_RalstoniaGMI1000,RS_RS18010
OG14691,beril_RalstoniaBSBF1503,RALBFv3_RS23545
OG14692,beril_RalstoniaGMI1000,RS_RS21545
OG14693,beril_RalstoniaPSI07,RPSI07_RS07270
OG14694,beril_RalstoniaPSI07,RPSI07_RS14785
OG14695,beril_RalstoniaGMI1000,RS_RS03075
OG14696,beril_RalstoniaBSBF1503,RALBFv3_RS13130
OG14697,beril_RalstoniaBSBF1503,RALBFv3_RS22965
OG14698,beril_RalstoniaBSBF1503,RALBFv3_RS22900
OG14699,beril_RalstoniaBSBF1503,RALBFv3_RS21135
OG14701,beril_RalstoniaBSBF1503,RALBFv3_RS19550
OG14703,beril_RalstoniaGMI1000,RS_RS21860
OG14704,beril_RalstoniaBSBF1503,RALBFv3_RS07525
OG14706,beril_RalstoniaGMI1000,RS_RS02970
OG14709,beril_RalstoniaGMI1000,RS_RS22335
OG14710,beril_RalstoniaBSBF1503,RALBFv3_RS24540
OG14711,beril_RalstoniaPSI07,RPSI07_RS09040
OG14713,beril_RalstoniaBSBF1503,RALBFv3_RS04010
OG14714,beril_RalstoniaGMI1000,RS_RS22055
OG14716,beril_RalstoniaBSBF1503,RALBFv3_RS12855
OG14717,beril_RalstoniaPSI07,RPSI07_RS03950
OG14718,beril_RalstoniaBSBF1503,RALBFv3_RS21550
OG14719,beril_RalstoniaBSBF1503,RALBFv3_RS19650
OG14720,beril_RalstoniaPSI07,RPSI07_RS01625
OG14721,beril_RalstoniaBSBF1503,RALBFv3_RS00855
OG14722,beril_RalstoniaPSI07,RPSI07_RS23550
OG14723,beril_RalstoniaPSI07,RPSI07_RS09295
OG14724,beril_RalstoniaGMI1000,RS_RS24200
OG14725,beril_RalstoniaBSBF1503,RALBFv3_RS19675
OG14726,beril_RalstoniaBSBF1503,RALBFv3_RS05125
OG14728,beril_RalstoniaBSBF1503,RALBFv3_RS21040
OG14729,beril_RalstoniaGMI1000,RS_RS18965
OG14730,beril_RalstoniaBSBF1503,RALBFv3_RS24630
OG14731,beril_RalstoniaGMI1000,RS_RS11895
OG14732,beril_RalstoniaBSBF1503,RALBFv3_RS21505
OG14733,beril_RalstoniaPSI07,RPSI07_RS08495
OG14735,beril_RalstoniaBSBF1503,RALBFv3_RS19775
OG14736,beril_RalstoniaBSBF1503,RALBFv3_RS18015
OG14737,beril_RalstoniaPSI07,RPSI07_RS05815
OG14738,beril_RalstoniaBSBF1503,RALBFv3_RS22005
OG14741,beril_RalstoniaBSBF1503,RALBFv3_RS13420
OG14742,beril_RalstoniaPSI07,RPSI07_RS04065
OG14743,beril_RalstoniaPSI07,RPSI07_RS15935
OG14744,beril_RalstoniaBSBF1503,RALBFv3_RS24175
OG14745,beril_RalstoniaGMI1000,RS_RS00085
OG14746,beril_RalstoniaBSBF1503,RALBFv3_RS02505
OG14747,beril_RalstoniaBSBF1503,RALBFv3_RS22795
OG14748,beril_RalstoniaPSI07,RPSI07_RS09080
OG14750,beril_RalstoniaGMI1000,RS_RS22315
OG14751,beril_RalstoniaGMI1000,RS_RS22090
OG14752,beril_RalstoniaPSI07,RPSI07_RS01350
OG14753,beril_RalstoniaBSBF1503,RALBFv3_RS17505
OG14754,beril_RalstoniaPSI07,RPSI07_RS07610
OG14755,beril_RalstoniaBSBF1503,RALBFv3_RS18240
OG14756,beril_RalstoniaGMI1000,RS_RS19840
OG14757,beril_RalstoniaPSI07,RPSI07_RS07695
OG14758,beril_RalstoniaBSBF1503,RALBFv3_RS16780
OG14759,beril_RalstoniaPSI07,RPSI07_RS13350
OG14760,beril_RalstoniaGMI1000,RS_RS19590
OG14761,beril_RalstoniaBSBF1503,RALBFv3_RS21520
OG14762,beril_RalstoniaBSBF1503,RALBFv3_RS19685
OG14763,beril_RalstoniaBSBF1503,RALBFv3_RS20920
OG14764,beril_RalstoniaBSBF1503,RALBFv3_RS01950
OG14765,beril_RalstoniaBSBF1503,RALBFv3_RS08375
OG14767,beril_RalstoniaGMI1000,RS_RS22415
OG14768,beril_RalstoniaBSBF1503,RALBFv3_RS21600
OG14770,beril_RalstoniaPSI07,RPSI07_RS01805
OG14771,beril_RalstoniaBSBF1503,RALBFv3_RS18050
OG14772,beril_RalstoniaBSBF1503,RALBFv3_RS23680
OG14773,beril_RalstoniaGMI1000,RS_RS21300
OG14774,beril_RalstoniaGMI1000,RS_RS24480
OG14775,beril_RalstoniaBSBF1503,RALBFv3_RS13435
OG14776,beril_RalstoniaBSBF1503,RALBFv3_RS00610
OG14778,beril_RalstoniaPSI07,RPSI07_RS10255
OG14779,beril_RalstoniaGMI1000,RS_RS21730
OG14780,beril_RalstoniaGMI1000,RS_RS00705
OG14781,beril_RalstoniaPSI07,RPSI07_RS20825
OG14782,beril_RalstoniaGMI1000,RS_RS22295
OG14783,beril_RalstoniaPSI07,RPSI07_RS21030
OG14784,beril_RalstoniaBSBF1503,RALBFv3_RS17255
OG14785,beril_RalstoniaBSBF1503,RALBFv3_RS09070
OG14786,beril_RalstoniaBSBF1503,RALBFv3_RS03755
OG14787,beril_RalstoniaBSBF1503,RALBFv3_RS10820
OG14789,beril_RalstoniaBSBF1503,RALBFv3_RS02805
OG14790,beril_RalstoniaPSI07,RPSI07_RS00535
OG14791,beril_RalstoniaBSBF1503,RALBFv3_RS03215
OG14793,beril_RalstoniaBSBF1503,RALBFv3_RS19535
OG14794,beril_RalstoniaBSBF1503,RALBFv3_RS23340
OG14795,beril_RalstoniaBSBF1503,RALBFv3_RS09215
OG14796,beril_RalstoniaBSBF1503,RALBFv3_RS23640
OG14797,beril_RalstoniaPSI07,RPSI07_RS04670
OG14798,beril_RalstoniaBSBF1503,RALBFv3_RS01280
OG14799,beril_RalstoniaBSBF1503,RALBFv3_RS02040
OG14800,beril_RalstoniaBSBF1503,RALBFv3_RS21185
OG14801,beril_RalstoniaBSBF1503,RALBFv3_RS21800
OG14802,beril_RalstoniaPSI07,RPSI07_RS12555
OG14803,beril_RalstoniaBSBF1503,RALBFv3_RS23335
OG14804,beril_RalstoniaBSBF1503,RALBFv3_RS18045
OG14805,beril_RalstoniaPSI07,RPSI07_RS21935
OG14806,beril_RalstoniaPSI07,RPSI07_RS22300
OG14807,beril_RalstoniaGMI1000,RS_RS05345
OG14808,beril_RalstoniaGMI1000,RS_RS18750
OG14809,beril_RalstoniaBSBF1503,RALBFv3_RS07640
OG14810,beril_RalstoniaBSBF1503,RALBFv3_RS21175
OG14811,beril_RalstoniaGMI1000,RS_RS25115
OG14813,beril_RalstoniaBSBF1503,RALBFv3_RS18965
OG14814,beril_RalstoniaBSBF1503,RALBFv3_RS16900
OG14815,beril_RalstoniaBSBF1503,RALBFv3_RS24315
OG14816,beril_RalstoniaBSBF1503,RALBFv3_RS15945
OG14817,beril_RalstoniaBSBF1503,RALBFv3_RS11855
OG14819,beril_RalstoniaBSBF1503,RALBFv3_RS18320
OG14820,beril_RalstoniaBSBF1503,RALBFv3_RS04050
OG14821,beril_RalstoniaBSBF1503,RALBFv3_RS24150
OG14822,beril_RalstoniaBSBF1503,RALBFv3_RS17965
OG14823,beril_RalstoniaPSI07,RPSI07_RS01215
OG14824,beril_RalstoniaPSI07,RPSI07_RS14140
OG14825,beril_RalstoniaPSI07,RPSI07_RS10590
OG14826,beril_RalstoniaPSI07,RPSI07_RS09045
OG14827,beril_RalstoniaBSBF1503,RALBFv3_RS24320
OG14828,beril_RalstoniaBSBF1503,RALBFv3_RS20225
OG14829,beril_RalstoniaBSBF1503,RALBFv3_RS04885
OG14830,beril_RalstoniaBSBF1503,RALBFv3_RS19105
OG14831,beril_RalstoniaGMI1000,RS_RS02730
OG14832,beril_RalstoniaBSBF1503,RALBFv3_RS00935
OG14833,beril_RalstoniaGMI1000,RS_RS22750
OG14834,beril_RalstoniaGMI1000,RS_RS04330
OG14835,beril_RalstoniaGMI1000,RS_RS04365
OG14836,beril_RalstoniaBSBF1503,RALBFv3_RS17695
OG14837,beril_RalstoniaBSBF1503,RALBFv3_RS22480
OG14838,beril_RalstoniaPSI07,RPSI07_RS05980
OG14839,beril_RalstoniaBSBF1503,RALBFv3_RS13640
OG14840,beril_RalstoniaPSI07,RPSI07_RS07475
OG14841,beril_RalstoniaBSBF1503,RALBFv3_RS16995
OG14842,beril_RalstoniaBSBF1503,RALBFv3_RS00270
OG14843,beril_RalstoniaPSI07,RPSI07_RS03710
OG14844,beril_RalstoniaBSBF1503,RALBFv3_RS23325
OG14847,beril_RalstoniaBSBF1503,RALBFv3_RS13605
OG14848,beril_RalstoniaBSBF1503,RALBFv3_RS13475
OG14849,beril_RalstoniaGMI1000,RS_RS00600
OG14850,beril_RalstoniaBSBF1503,RALBFv3_RS01980
OG14851,beril_RalstoniaPSI07,RPSI07_RS16210
OG14852,beril_RalstoniaBSBF1503,RALBFv3_RS22785
OG14853,beril_RalstoniaBSBF1503,RALBFv3_RS19220
OG14854,beril_RalstoniaBSBF1503,RALBFv3_RS05045
OG14855,beril_RalstoniaGMI1000,RS_RS16565
OG14857,beril_RalstoniaPSI07,RPSI07_RS11835
OG14858,beril_RalstoniaBSBF1503,RALBFv3_RS24185
OG14859,beril_RalstoniaGMI1000,RS_RS20195
OG14860,beril_RalstoniaGMI1000,RS_RS01160
OG14861,beril_RalstoniaPSI07,RPSI07_RS02585
OG14862,beril_RalstoniaBSBF1503,RALBFv3_RS24560
OG14864,beril_RalstoniaPSI07,RPSI07_RS08605
OG14865,beril_RalstoniaBSBF1503,RALBFv3_RS19805
OG14866,beril_RalstoniaPSI07,RPSI07_RS08890
OG14867,beril_RalstoniaBSBF1503,RALBFv3_RS18755
OG14868,beril_RalstoniaGMI1000,RS_RS02235
OG14869,beril_RalstoniaPSI07,RPSI07_RS09025
OG14870,beril_RalstoniaPSI07,RPSI07_RS03940
OG14872,beril_RalstoniaGMI1000,RS_RS04295
OG14873,beril_RalstoniaPSI07,RPSI07_RS06045
OG14874,beril_RalstoniaBSBF1503,RALBFv3_RS24755
OG14875,beril_RalstoniaBSBF1503,RALBFv3_RS20305
OG14876,beril_RalstoniaGMI1000,RS_RS05450
OG14877,beril_RalstoniaBSBF1503,RALBFv3_RS23385
OG14878,beril_RalstoniaGMI1000,RS_RS22080
OG14879,beril_RalstoniaGMI1000,RS_RS13950
OG14881,beril_RalstoniaGMI1000,RS_RS17255
OG14882,beril_RalstoniaGMI1000,RS_RS01655
OG14884,beril_RalstoniaBSBF1503,RALBFv3_RS21565
OG14885,beril_RalstoniaBSBF1503,RALBFv3_RS19600
OG14886,beril_RalstoniaPSI07,RPSI07_RS07945
OG14887,beril_RalstoniaBSBF1503,RALBFv3_RS21870
OG14888,beril_RalstoniaBSBF1503,RALBFv3_RS00465
OG14889,beril_RalstoniaBSBF1503,RALBFv3_RS21085
OG14890,beril_RalstoniaPSI07,RPSI07_RS05380
OG14891,beril_RalstoniaGMI1000,RS_RS10930
OG14892,beril_RalstoniaBSBF1503,RALBFv3_RS17650
OG14893,beril_RalstoniaBSBF1503,RALBFv3_RS16450
OG14894,beril_RalstoniaGMI1000,RS_RS17905
OG14895,beril_RalstoniaBSBF1503,RALBFv3_RS13485
OG14896,beril_RalstoniaBSBF1503,RALBFv3_RS23885
OG14897,beril_RalstoniaBSBF1503,RALBFv3_RS20165
OG14898,beril_RalstoniaBSBF1503,RALBFv3_RS18075
OG14899,beril_RalstoniaBSBF1503,RALBFv3_RS13315
OG14900,beril_RalstoniaPSI07,RPSI07_RS02740
OG14902,beril_RalstoniaBSBF1503,RALBFv3_RS01985
OG14903,beril_RalstoniaBSBF1503,RALBFv3_RS03065
OG14904,beril_RalstoniaBSBF1503,RALBFv3_RS24680
OG14905,beril_RalstoniaPSI07,RPSI07_RS12290
OG14907,beril_RalstoniaBSBF1503,RALBFv3_RS20145
OG14908,beril_RalstoniaBSBF1503,RALBFv3_RS18140
OG14909,beril_RalstoniaBSBF1503,RALBFv3_RS08005
OG14910,beril_RalstoniaBSBF1503,RALBFv3_RS08910
OG14911,beril_RalstoniaBSBF1503,RALBFv3_RS23835
OG14912,beril_RalstoniaGMI1000,RS_RS26370
OG14913,beril_RalstoniaBSBF1503,RALBFv3_RS02320
OG14914,beril_RalstoniaPSI07,RPSI07_RS04545
OG14915,beril_RalstoniaGMI1000,RS_RS05630
OG14918,beril_RalstoniaBSBF1503,RALBFv3_RS19780
OG14919,beril_RalstoniaBSBF1503,RALBFv3_RS04915
OG14920,beril_RalstoniaPSI07,RPSI07_RS10775
OG14921,beril_RalstoniaBSBF1503,RALBFv3_RS09560
OG14922,beril_RalstoniaBSBF1503,RALBFv3_RS23560
OG14923,beril_RalstoniaGMI1000,RS_RS11045
OG14924,beril_RalstoniaGMI1000,RS_RS12400
OG14925,beril_RalstoniaBSBF1503,RALBFv3_RS07555
OG14926,beril_RalstoniaPSI07,RPSI07_RS08355
OG14927,beril_RalstoniaPSI07,RPSI07_RS00155
OG14928,beril_RalstoniaBSBF1503,RALBFv3_RS10265
OG14929,beril_RalstoniaBSBF1503,RALBFv3_RS04040
OG14930,beril_RalstoniaGMI1000,RS_RS11560
OG14931,beril_RalstoniaBSBF1503,RALBFv3_RS17690
OG14932,beril_RalstoniaPSI07,RPSI07_RS01125
OG14935,beril_RalstoniaGMI1000,RS_RS07415
OG14936,beril_RalstoniaBSBF1503,RALBFv3_RS07675
OG14937,beril_RalstoniaBSBF1503,RALBFv3_RS23840
OG14938,beril_RalstoniaBSBF1503,RALBFv3_RS00140
OG14939,beril_RalstoniaGMI1000,RS_RS24960
OG14940,beril_RalstoniaBSBF1503,RALBFv3_RS01275
OG14941,beril_RalstoniaPSI07,RPSI07_RS01060
OG14942,beril_RalstoniaBSBF1503,RALBFv3_RS16220
OG14943,beril_RalstoniaBSBF1503,RALBFv3_RS17085
OG14944,beril_RalstoniaPSI07,RPSI07_RS01010
OG14945,beril_RalstoniaBSBF1503,RALBFv3_RS23090
OG14946,beril_RalstoniaGMI1000,RS_RS22395
OG14947,beril_RalstoniaPSI07,RPSI07_RS03050
